date,PBCT,PBCT_EPS,PE Ratio
1993-12-15,1.22,,
1993-12-16,1.22,,
1993-12-17,1.25,,
1993-12-20,1.23,,
1993-12-21,1.27,,
1993-12-22,1.23,,
1993-12-23,1.27,,
1993-12-27,1.23,,
1993-12-28,1.25,,
1993-12-29,1.25,,
1993-12-30,1.25,,
1993-12-31,1.27,,
1994-01-03,1.25,,
1994-01-04,1.25,,
1994-01-05,1.23,,
1994-01-06,1.2,,
1994-01-07,1.22,,
1994-01-10,1.18,,
1994-01-11,1.2,,
1994-01-12,1.18,,
1994-01-13,1.25,,
1994-01-14,1.27,,
1994-01-17,1.25,,
1994-01-18,1.29,,
1994-01-19,1.32,,
1994-01-20,1.31,,
1994-01-21,1.34,,
1994-01-24,1.41,,
1994-01-25,1.55,,
1994-01-26,1.66,,
1994-01-27,1.6,,
1994-01-28,1.69,,
1994-01-31,1.68,,
1994-02-01,1.64,,
1994-02-02,1.62,,
1994-02-03,1.6,,
1994-02-04,1.52,,
1994-02-07,1.52,,
1994-02-08,1.59,,
1994-02-09,1.6,,
1994-02-10,1.55,,
1994-02-11,1.57,,
1994-02-14,1.55,,
1994-02-15,1.59,,
1994-02-16,1.55,,
1994-02-17,1.55,,
1994-02-18,1.53,,
1994-02-22,1.53,,
1994-02-23,1.48,,
1994-02-24,1.48,,
1994-02-25,1.5,,
1994-02-28,1.57,,
1994-03-01,1.55,,
1994-03-02,1.52,,
1994-03-03,1.5,,
1994-03-04,1.5,,
1994-03-07,1.55,,
1994-03-08,1.59,,
1994-03-09,1.55,,
1994-03-10,1.53,,
1994-03-11,1.59,,
1994-03-14,1.6,,
1994-03-15,1.57,,
1994-03-16,1.57,,
1994-03-17,1.59,,
1994-03-18,1.48,,
1994-03-21,1.45,,
1994-03-22,1.45,,
1994-03-23,1.48,,
1994-03-24,1.45,,
1994-03-25,1.46,,
1994-03-28,1.46,,
1994-03-29,1.45,,
1994-03-30,1.45,,
1994-03-31,1.43,,
1994-04-04,1.39,,
1994-04-05,1.45,,
1994-04-06,1.45,,
1994-04-07,1.46,,
1994-04-08,1.46,,
1994-04-11,1.5,,
1994-04-12,1.49,,
1994-04-13,1.48,,
1994-04-14,1.51,,
1994-04-15,1.52,,
1994-04-18,1.46,,
1994-04-19,1.46,,
1994-04-20,1.5,,
1994-04-21,1.53,,
1994-04-22,1.53,,
1994-04-25,1.54,,
1994-04-26,1.5,,
1994-04-28,1.55,,
1994-04-29,1.52,,
1994-05-02,1.55,,
1994-05-03,1.54,,
1994-05-04,1.52,,
1994-05-05,1.52,,
1994-05-06,1.48,,
1994-05-09,1.46,,
1994-05-10,1.48,,
1994-05-11,1.52,,
1994-05-12,1.5,,
1994-05-13,1.52,,
1994-05-16,1.5,,
1994-05-17,1.49,,
1994-05-18,1.52,,
1994-05-19,1.48,,
1994-05-20,1.52,,
1994-05-23,1.52,,
1994-05-24,1.53,,
1994-05-25,1.55,,
1994-05-26,1.52,,
1994-05-27,1.52,,
1994-05-31,1.52,,
1994-06-01,1.52,,
1994-06-02,1.53,,
1994-06-03,1.55,,
1994-06-06,1.54,,
1994-06-07,1.59,,
1994-06-08,1.66,,
1994-06-09,1.64,,
1994-06-10,1.66,,
1994-06-13,1.68,,
1994-06-14,1.76,,
1994-06-15,1.73,,
1994-06-16,1.73,,
1994-06-17,1.73,,
1994-06-20,1.69,,
1994-06-21,1.68,,
1994-06-22,1.66,,
1994-06-23,1.69,,
1994-06-24,1.67,,
1994-06-27,1.62,,
1994-06-28,1.68,,
1994-06-29,1.64,,
1994-06-30,1.69,,
1994-07-01,1.66,,
1994-07-05,1.8,,
1994-07-06,1.85,,
1994-07-07,1.87,,
1994-07-08,1.83,,
1994-07-11,1.82,,
1994-07-12,1.82,,
1994-07-13,1.85,,
1994-07-14,1.85,,
1994-07-15,1.87,,
1994-07-18,1.85,,
1994-07-19,1.86,,
1994-07-20,1.83,,
1994-07-21,1.87,,
1994-07-22,1.9,,
1994-07-25,1.89,,
1994-07-26,1.87,,
1994-07-27,1.85,,
1994-07-28,1.85,,
1994-07-29,1.87,,
1994-08-01,1.83,,
1994-08-02,1.83,,
1994-08-03,1.83,,
1994-08-04,1.87,,
1994-08-05,1.85,,
1994-08-08,1.87,,
1994-08-09,1.87,,
1994-08-10,1.87,,
1994-08-11,1.87,,
1994-08-12,1.87,,
1994-08-15,1.87,,
1994-08-16,1.87,,
1994-08-17,1.92,,
1994-08-18,1.9,,
1994-08-19,1.9,,
1994-08-22,1.9,,
1994-08-23,1.92,,
1994-08-24,1.89,,
1994-08-25,1.9,,
1994-08-26,1.89,,
1994-08-29,1.87,,
1994-08-30,1.87,,
1994-08-31,1.85,,
1994-09-01,1.89,,
1994-09-02,1.9,,
1994-09-06,1.9,,
1994-09-07,1.98,,
1994-09-08,1.98,,
1994-09-09,1.99,,
1994-09-12,2.02,,
1994-09-13,2.13,,
1994-09-14,2.12,,
1994-09-15,2.1,,
1994-09-16,2.15,,
1994-09-19,2.23,,
1994-09-20,2.08,,
1994-09-21,2.08,,
1994-09-22,2.13,,
1994-09-23,2.12,,
1994-09-26,2.1,,
1994-09-27,2.13,,
1994-09-28,2.1,,
1994-09-29,2.12,,
1994-09-30,2.08,,
1994-10-03,2.08,,
1994-10-04,2.05,,
1994-10-05,2.05,,
1994-10-06,2.03,,
1994-10-07,2.03,,
1994-10-10,2.1,,
1994-10-11,2.1,,
1994-10-12,2.12,,
1994-10-13,2.1,,
1994-10-14,2.06,,
1994-10-17,1.99,,
1994-10-18,1.92,,
1994-10-19,1.94,,
1994-10-20,1.96,,
1994-10-21,1.96,,
1994-10-24,1.89,,
1994-10-25,1.82,,
1994-10-26,1.82,,
1994-10-27,1.83,,
1994-10-28,1.83,,
1994-10-31,1.83,,
1994-11-01,1.83,,
1994-11-02,1.83,,
1994-11-03,1.85,,
1994-11-04,1.85,,
1994-11-07,1.82,,
1994-11-08,1.79,,
1994-11-09,1.76,,
1994-11-10,1.76,,
1994-11-11,1.66,,
1994-11-14,1.64,,
1994-11-15,1.68,,
1994-11-16,1.68,,
1994-11-17,1.68,,
1994-11-18,1.69,,
1994-11-21,1.64,,
1994-11-22,1.66,,
1994-11-23,1.69,,
1994-11-25,1.82,,
1994-11-28,1.78,,
1994-11-29,1.78,,
1994-11-30,1.82,,
1994-12-01,1.75,,
1994-12-02,1.76,,
1994-12-05,1.76,,
1994-12-06,1.76,,
1994-12-07,1.73,,
1994-12-08,1.66,,
1994-12-09,1.64,,
1994-12-12,1.68,,
1994-12-13,1.68,,
1994-12-14,1.69,,
1994-12-15,1.69,,
1994-12-16,1.69,,
1994-12-19,1.69,,
1994-12-20,1.73,,
1994-12-21,1.75,,
1994-12-22,1.71,,
1994-12-23,1.69,,
1994-12-27,1.71,,
1994-12-28,1.66,,
1994-12-29,1.68,,
1994-12-30,1.68,,
1995-01-03,1.64,,
1995-01-04,1.66,,
1995-01-05,1.69,,
1995-01-06,1.68,,
1995-01-09,1.66,,
1995-01-10,1.71,,
1995-01-11,1.69,,
1995-01-12,1.75,,
1995-01-13,1.8,,
1995-01-16,1.8,,
1995-01-17,1.82,,
1995-01-18,1.8,,
1995-01-19,1.82,,
1995-01-20,1.75,,
1995-01-23,1.73,,
1995-01-24,1.75,,
1995-01-25,1.77,,
1995-01-26,1.73,,
1995-01-27,1.73,,
1995-01-30,1.73,,
1995-01-31,1.76,,
1995-02-01,1.69,,
1995-02-02,1.66,,
1995-02-03,1.68,,
1995-02-06,1.66,,
1995-02-07,1.66,,
1995-02-08,1.68,,
1995-02-09,1.76,,
1995-02-10,1.8,,
1995-02-13,1.76,,
1995-02-14,1.78,,
1995-02-15,1.77,,
1995-02-16,1.73,,
1995-02-17,1.73,,
1995-02-21,1.8,,
1995-02-22,1.82,,
1995-02-23,1.89,,
1995-02-24,1.98,,
1995-02-27,1.96,,
1995-02-28,1.98,,
1995-03-01,1.96,,
1995-03-02,1.99,,
1995-03-03,2.05,,
1995-03-06,2.01,,
1995-03-07,1.99,,
1995-03-08,2.03,,
1995-03-09,2.08,,
1995-03-10,2.08,,
1995-03-13,2.03,,
1995-03-14,2.06,,
1995-03-15,2.05,,
1995-03-16,2.05,,
1995-03-17,2.05,,
1995-03-20,2.03,,
1995-03-21,2.01,,
1995-03-22,2.05,,
1995-03-23,2.05,,
1995-03-24,2.03,,
1995-03-27,2.03,,
1995-03-28,2.05,,
1995-03-29,2.08,,
1995-03-30,2.09,,
1995-03-31,2.1,,
1995-04-03,2.08,,
1995-04-04,2.05,,
1995-04-05,2.03,,
1995-04-06,2.06,,
1995-04-07,2.03,,
1995-04-10,2.06,,
1995-04-11,2.08,,
1995-04-12,2.06,,
1995-04-13,2.13,,
1995-04-17,2.13,,
1995-04-18,2.06,,
1995-04-19,2.08,,
1995-04-20,2.05,,
1995-04-21,2.12,,
1995-04-24,2.12,,
1995-04-25,2.1,,
1995-04-26,2.11,,
1995-04-27,2.08,,
1995-04-28,2.08,,
1995-05-01,2.06,,
1995-05-02,2.15,,
1995-05-03,2.17,,
1995-05-04,2.13,,
1995-05-05,2.16,,
1995-05-08,2.17,,
1995-05-09,2.15,,
1995-05-10,2.15,,
1995-05-11,2.12,,
1995-05-12,2.06,,
1995-05-15,2.05,,
1995-05-16,2.05,,
1995-05-17,2.06,,
1995-05-18,2.05,,
1995-05-19,2.06,,
1995-05-22,2.05,,
1995-05-23,2.05,,
1995-05-24,2.1,,
1995-05-25,2.12,,
1995-05-26,2.12,,
1995-05-30,2.13,,
1995-05-31,2.13,,
1995-06-01,2.15,,
1995-06-02,2.22,,
1995-06-05,2.2,,
1995-06-06,2.2,,
1995-06-07,2.2,,
1995-06-08,2.2,,
1995-06-09,2.13,,
1995-06-12,2.15,,
1995-06-13,2.19,,
1995-06-14,2.2,,
1995-06-15,2.17,,
1995-06-16,2.17,,
1995-06-19,2.15,,
1995-06-20,2.2,,
1995-06-21,2.22,,
1995-06-22,2.26,,
1995-06-23,2.24,,
1995-06-26,2.26,,
1995-06-27,2.23,,
1995-06-28,2.22,,
1995-06-29,2.24,,
1995-06-30,2.33,,
1995-07-03,2.28,,
1995-07-05,2.33,,
1995-07-06,2.36,,
1995-07-07,2.38,,
1995-07-10,2.54,,
1995-07-11,2.52,,
1995-07-12,2.45,,
1995-07-13,2.47,,
1995-07-14,2.5,,
1995-07-17,2.56,,
1995-07-18,2.52,,
1995-07-19,2.46,,
1995-07-20,2.5,,
1995-07-21,2.54,,
1995-07-24,2.58,,
1995-07-25,2.56,,
1995-07-26,2.57,,
1995-07-27,2.57,,
1995-07-28,2.56,,
1995-07-31,2.56,,
1995-08-01,2.52,,
1995-08-02,2.52,,
1995-08-03,2.54,,
1995-08-04,2.52,,
1995-08-07,2.56,,
1995-08-08,2.64,,
1995-08-09,2.71,,
1995-08-10,2.68,,
1995-08-11,2.68,,
1995-08-14,2.65,,
1995-08-15,2.68,,
1995-08-16,2.66,,
1995-08-17,2.72,,
1995-08-18,2.72,,
1995-08-21,2.72,,
1995-08-22,2.72,,
1995-08-23,2.73,,
1995-08-24,2.7,,
1995-08-25,2.73,,
1995-08-28,2.75,,
1995-08-29,2.76,,
1995-08-30,2.73,,
1995-08-31,2.8,,
1995-09-01,2.86,,
1995-09-05,2.87,,
1995-09-06,2.87,,
1995-09-07,2.68,,
1995-09-08,2.73,,
1995-09-11,2.84,,
1995-09-12,2.82,,
1995-09-13,2.84,,
1995-09-14,2.89,,
1995-09-15,2.89,,
1995-09-18,2.8,,
1995-09-19,2.8,,
1995-09-20,2.82,,
1995-09-21,2.84,,
1995-09-22,2.84,,
1995-09-25,2.8,,
1995-09-26,2.79,,
1995-09-27,2.78,,
1995-09-28,2.82,,
1995-09-29,3.03,,
1995-10-02,2.98,,
1995-10-03,3.02,,
1995-10-04,3.0,,
1995-10-05,3.03,,
1995-10-06,3.03,,
1995-10-09,3.03,,
1995-10-10,3.07,,
1995-10-11,3.07,,
1995-10-12,3.09,,
1995-10-13,3.09,,
1995-10-16,3.09,,
1995-10-17,3.09,,
1995-10-18,3.09,,
1995-10-19,3.1,,
1995-10-20,3.1,,
1995-10-23,3.21,,
1995-10-24,3.26,,
1995-10-25,3.21,,
1995-10-26,3.05,,
1995-10-27,2.96,,
1995-10-30,2.81,,
1995-10-31,2.79,,
1995-11-01,2.75,,
1995-11-02,2.8,,
1995-11-03,2.9,,
1995-11-06,2.93,,
1995-11-07,2.93,,
1995-11-08,2.89,,
1995-11-09,2.93,,
1995-11-10,2.8,,
1995-11-13,2.82,,
1995-11-14,2.86,,
1995-11-15,2.93,,
1995-11-16,2.91,,
1995-11-17,2.93,,
1995-11-20,2.93,,
1995-11-21,2.93,,
1995-11-22,2.91,,
1995-11-24,2.91,,
1995-11-27,2.95,,
1995-11-28,2.98,,
1995-11-29,2.96,,
1995-11-30,2.98,,
1995-12-01,2.96,,
1995-12-04,2.95,,
1995-12-05,2.93,,
1995-12-06,2.96,,
1995-12-07,2.91,,
1995-12-08,2.89,,
1995-12-11,2.89,,
1995-12-12,2.84,,
1995-12-13,2.8,,
1995-12-14,2.75,,
1995-12-15,2.68,,
1995-12-18,2.66,,
1995-12-19,2.63,,
1995-12-20,2.64,,
1995-12-21,2.63,,
1995-12-22,2.63,,
1995-12-26,2.63,,
1995-12-27,2.66,,
1995-12-28,2.7,,
1995-12-29,2.68,,
1996-01-02,2.66,,
1996-01-03,2.68,,
1996-01-04,2.7,,
1996-01-05,2.73,,
1996-01-08,2.73,,
1996-01-09,2.68,,
1996-01-10,2.66,,
1996-01-11,2.66,,
1996-01-12,2.65,,
1996-01-15,2.66,,
1996-01-16,2.65,,
1996-01-17,2.63,,
1996-01-18,2.65,,
1996-01-19,2.72,,
1996-01-22,2.73,,
1996-01-23,2.75,,
1996-01-24,2.76,,
1996-01-25,2.73,,
1996-01-26,2.75,,
1996-01-29,2.75,,
1996-01-30,2.79,,
1996-01-31,2.8,,
1996-02-01,2.86,,
1996-02-02,2.84,,
1996-02-05,2.86,,
1996-02-06,2.86,,
1996-02-07,2.88,,
1996-02-08,2.93,,
1996-02-09,2.98,,
1996-02-12,3.0,,
1996-02-13,2.98,,
1996-02-14,2.99,,
1996-02-15,2.98,,
1996-02-16,3.0,,
1996-02-20,2.98,,
1996-02-21,2.96,,
1996-02-22,2.98,,
1996-02-23,2.96,,
1996-02-26,3.02,,
1996-02-27,3.02,,
1996-02-28,3.09,,
1996-02-29,3.09,,
1996-03-01,3.1,,
1996-03-04,3.12,,
1996-03-05,3.11,,
1996-03-06,3.09,,
1996-03-07,3.08,,
1996-03-08,2.98,,
1996-03-11,2.93,,
1996-03-12,2.87,,
1996-03-13,2.82,,
1996-03-14,2.86,,
1996-03-15,2.82,,
1996-03-18,2.87,,
1996-03-19,2.87,,
1996-03-20,2.89,,
1996-03-21,2.89,,
1996-03-22,2.91,,
1996-03-25,2.91,,
1996-03-26,2.95,,
1996-03-27,2.93,,
1996-03-28,2.99,,
1996-03-29,3.03,,
1996-04-01,3.0,,
1996-04-02,3.0,,
1996-04-03,2.94,,
1996-04-04,2.91,,
1996-04-08,2.86,,
1996-04-09,2.86,,
1996-04-10,2.87,,
1996-04-11,2.8,,
1996-04-12,2.79,,
1996-04-15,2.8,,
1996-04-16,2.78,,
1996-04-17,2.8,,
1996-04-18,2.86,,
1996-04-19,2.87,,
1996-04-22,2.87,,
1996-04-23,2.87,,
1996-04-24,2.89,,
1996-04-25,2.93,,
1996-04-26,2.87,,
1996-04-29,2.95,,
1996-04-30,3.0,,
1996-05-01,3.02,,
1996-05-02,2.91,,
1996-05-03,2.91,,
1996-05-06,2.91,,
1996-05-07,2.87,,
1996-05-08,2.89,,
1996-05-09,2.87,,
1996-05-10,2.87,,
1996-05-13,2.87,,
1996-05-14,2.87,,
1996-05-15,2.9,,
1996-05-16,2.89,,
1996-05-17,2.89,,
1996-05-20,2.89,,
1996-05-21,2.86,,
1996-05-22,2.89,,
1996-05-23,2.89,,
1996-05-24,2.93,,
1996-05-28,2.82,,
1996-05-29,2.82,,
1996-05-30,2.84,,
1996-05-31,2.91,,
1996-06-03,2.91,,
1996-06-04,2.89,,
1996-06-05,2.89,,
1996-06-06,2.89,,
1996-06-07,2.87,,
1996-06-10,2.89,,
1996-06-11,2.86,,
1996-06-12,2.86,,
1996-06-13,2.89,,
1996-06-14,3.16,,
1996-06-17,3.19,,
1996-06-18,3.17,,
1996-06-19,3.19,,
1996-06-20,3.12,,
1996-06-21,3.16,,
1996-06-24,3.12,,
1996-06-25,3.16,,
1996-06-26,3.11,,
1996-06-27,3.16,,
1996-06-28,3.14,,
1996-07-01,3.16,,
1996-07-02,3.12,,
1996-07-03,3.05,,
1996-07-05,3.05,,
1996-07-08,2.96,,
1996-07-09,3.0,,
1996-07-10,2.96,,
1996-07-11,2.95,,
1996-07-12,2.98,,
1996-07-15,2.95,,
1996-07-16,2.95,,
1996-07-17,2.98,,
1996-07-18,2.98,,
1996-07-19,2.96,,
1996-07-22,3.0,,
1996-07-23,2.96,,
1996-07-24,2.87,,
1996-07-25,2.89,,
1996-07-26,2.89,,
1996-07-29,2.96,,
1996-07-30,2.98,,
1996-07-31,2.96,,
1996-08-01,3.0,,
1996-08-02,3.05,,
1996-08-05,3.03,,
1996-08-06,3.09,,
1996-08-07,3.14,,
1996-08-08,3.14,,
1996-08-09,3.16,,
1996-08-12,3.14,,
1996-08-13,3.1,,
1996-08-14,3.1,,
1996-08-15,3.11,,
1996-08-16,3.16,,
1996-08-19,3.12,,
1996-08-20,3.09,,
1996-08-21,3.07,,
1996-08-22,3.09,,
1996-08-23,3.05,,
1996-08-26,3.0,,
1996-08-27,2.96,,
1996-08-28,2.96,,
1996-08-29,2.96,,
1996-08-30,3.07,,
1996-09-03,3.02,,
1996-09-04,3.02,,
1996-09-05,2.98,,
1996-09-06,3.0,,
1996-09-09,2.99,,
1996-09-10,3.1,,
1996-09-11,3.1,,
1996-09-12,3.17,,
1996-09-13,3.25,,
1996-09-16,3.4,,
1996-09-17,3.35,,
1996-09-18,3.42,,
1996-09-19,3.39,,
1996-09-20,3.4,,
1996-09-23,3.47,,
1996-09-24,3.56,,
1996-09-25,3.49,,
1996-09-26,3.5,,
1996-09-27,3.5,,
1996-09-30,3.49,,
1996-10-01,3.42,,
1996-10-02,3.39,,
1996-10-03,3.4,,
1996-10-04,3.4,,
1996-10-07,3.39,,
1996-10-08,3.37,,
1996-10-09,3.39,,
1996-10-10,3.39,,
1996-10-11,3.47,,
1996-10-14,3.47,,
1996-10-15,3.45,,
1996-10-16,3.49,,
1996-10-17,3.53,,
1996-10-18,3.51,,
1996-10-21,3.51,,
1996-10-22,3.49,,
1996-10-23,3.44,,
1996-10-24,3.46,,
1996-10-25,3.56,,
1996-10-28,3.53,,
1996-10-29,3.51,,
1996-10-30,3.49,,
1996-10-31,3.63,,
1996-11-01,3.62,,
1996-11-04,3.65,,
1996-11-05,3.63,,
1996-11-06,3.67,,
1996-11-07,3.67,,
1996-11-08,3.7,,
1996-11-11,3.74,,
1996-11-12,3.79,,
1996-11-13,3.77,,
1996-11-14,3.86,,
1996-11-15,4.0,,
1996-11-18,3.99,,
1996-11-19,4.0,,
1996-11-20,4.04,,
1996-11-21,4.11,,
1996-11-22,4.04,,
1996-11-25,3.99,,
1996-11-26,3.99,,
1996-11-27,3.95,,
1996-11-29,3.97,,
1996-12-02,3.88,,
1996-12-03,3.93,,
1996-12-04,3.95,,
1996-12-05,3.93,,
1996-12-06,3.93,,
1996-12-09,3.92,,
1996-12-10,3.95,,
1996-12-11,3.88,,
1996-12-12,3.88,,
1996-12-13,3.84,,
1996-12-16,3.81,,
1996-12-17,3.86,,
1996-12-18,3.84,,
1996-12-19,4.23,,
1996-12-20,4.11,,
1996-12-23,4.06,,
1996-12-24,4.06,,
1996-12-26,4.07,,
1996-12-27,4.04,,
1996-12-30,4.04,,
1996-12-31,4.07,,
1997-01-02,4.01,,
1997-01-03,4.05,,
1997-01-06,4.16,,
1997-01-07,4.13,,
1997-01-08,4.06,,
1997-01-09,4.06,,
1997-01-10,4.04,,
1997-01-13,4.16,,
1997-01-14,4.29,,
1997-01-15,4.3,,
1997-01-16,4.27,,
1997-01-17,4.3,,
1997-01-20,4.48,,
1997-01-21,4.67,,
1997-01-22,4.59,,
1997-01-23,4.55,,
1997-01-24,4.51,,
1997-01-27,4.39,,
1997-01-28,4.43,,
1997-01-29,4.6,,
1997-01-30,4.64,,
1997-01-31,4.69,,
1997-02-03,4.71,,
1997-02-04,4.69,,
1997-02-05,4.76,,
1997-02-06,4.73,,
1997-02-07,4.87,,
1997-02-10,4.9,,
1997-02-11,4.94,,
1997-02-12,4.92,,
1997-02-13,5.15,,
1997-02-14,5.04,,
1997-02-18,4.94,,
1997-02-19,4.97,,
1997-02-20,5.03,,
1997-02-21,5.05,,
1997-02-24,5.03,,
1997-02-25,5.01,,
1997-02-26,5.01,,
1997-02-27,4.87,,
1997-02-28,4.87,,
1997-03-03,4.8,,
1997-03-04,4.8,,
1997-03-05,4.83,,
1997-03-06,4.89,,
1997-03-07,4.94,,
1997-03-10,4.97,,
1997-03-11,5.01,,
1997-03-12,4.98,,
1997-03-13,4.97,,
1997-03-14,4.97,,
1997-03-17,4.97,,
1997-03-18,4.8,,
1997-03-19,4.89,,
1997-03-20,4.94,,
1997-03-21,4.9,,
1997-03-24,4.97,,
1997-03-25,4.9,,
1997-03-26,4.89,,
1997-03-27,4.85,,
1997-03-31,4.59,,
1997-04-01,4.43,,
1997-04-02,4.36,,
1997-04-03,4.34,,
1997-04-04,4.3,,
1997-04-07,4.39,,
1997-04-08,4.43,,
1997-04-09,4.41,,
1997-04-10,4.39,,
1997-04-11,4.22,,
1997-04-14,4.02,,
1997-04-15,4.11,,
1997-04-16,4.09,,
1997-04-17,4.22,,
1997-04-18,4.37,,
1997-04-21,4.39,,
1997-04-22,4.27,,
1997-04-23,4.29,,
1997-04-24,4.3,,
1997-04-25,4.27,,
1997-04-28,4.29,,
1997-04-29,4.23,,
1997-04-30,4.23,,
1997-05-01,4.25,,
1997-05-02,4.34,,
1997-05-05,4.64,,
1997-05-06,4.73,,
1997-05-07,4.66,,
1997-05-08,4.67,,
1997-05-09,4.74,,
1997-05-12,4.83,,
1997-05-13,4.89,,
1997-05-14,4.93,,
1997-05-15,4.89,,
1997-05-16,5.08,,
1997-05-19,5.24,,
1997-05-20,5.19,,
1997-05-21,5.13,,
1997-05-22,5.08,,
1997-05-23,5.0,,
1997-05-27,4.97,,
1997-05-28,5.0,,
1997-05-29,5.03,,
1997-05-30,5.0,,
1997-06-02,5.05,,
1997-06-03,4.97,,
1997-06-04,5.08,,
1997-06-05,5.16,,
1997-06-06,5.16,,
1997-06-09,5.13,,
1997-06-10,5.12,,
1997-06-11,5.19,,
1997-06-12,5.16,,
1997-06-13,5.16,,
1997-06-16,5.33,,
1997-06-17,5.38,,
1997-06-18,5.46,,
1997-06-19,5.45,,
1997-06-20,5.61,,
1997-06-23,5.69,,
1997-06-24,5.58,,
1997-06-25,5.48,,
1997-06-26,5.42,,
1997-06-27,5.42,,
1997-06-30,5.48,,
1997-07-01,5.56,,
1997-07-02,5.5,,
1997-07-03,5.58,,
1997-07-07,5.58,,
1997-07-08,5.57,,
1997-07-09,5.46,,
1997-07-10,5.58,,
1997-07-11,5.77,,
1997-07-14,5.61,,
1997-07-15,5.61,,
1997-07-16,5.66,,
1997-07-17,5.61,,
1997-07-18,5.5,,
1997-07-21,5.45,,
1997-07-22,5.61,,
1997-07-23,5.63,,
1997-07-24,5.61,,
1997-07-25,5.85,,
1997-07-28,5.79,,
1997-07-29,5.74,,
1997-07-30,6.06,,
1997-07-31,5.98,,
1997-08-01,6.08,,
1997-08-04,5.98,,
1997-08-05,6.03,,
1997-08-06,6.08,,
1997-08-07,6.14,,
1997-08-08,5.98,,
1997-08-11,5.98,,
1997-08-12,5.93,,
1997-08-13,5.87,,
1997-08-14,5.79,,
1997-08-15,5.66,,
1997-08-18,5.62,,
1997-08-19,5.75,,
1997-08-20,5.77,,
1997-08-21,5.82,,
1997-08-22,5.87,,
1997-08-25,5.9,,
1997-08-26,5.9,,
1997-08-27,5.87,,
1997-08-28,5.87,,
1997-08-29,5.94,,
1997-09-02,6.01,,
1997-09-03,6.24,,
1997-09-04,6.08,,
1997-09-05,6.18,,
1997-09-08,6.22,,
1997-09-09,6.27,,
1997-09-10,6.4,,
1997-09-11,6.55,,
1997-09-12,6.61,,
1997-09-15,6.59,,
1997-09-16,6.61,,
1997-09-17,6.72,,
1997-09-18,6.75,,
1997-09-19,6.69,,
1997-09-22,6.67,,
1997-09-23,6.64,,
1997-09-24,6.72,,
1997-09-25,6.77,,
1997-09-26,6.8,,
1997-09-29,6.83,,
1997-09-30,6.79,,
1997-10-01,6.8,,
1997-10-02,6.76,,
1997-10-03,6.88,,
1997-10-06,6.96,,
1997-10-07,6.93,,
1997-10-08,7.59,,
1997-10-09,7.51,,
1997-10-10,7.65,,
1997-10-13,7.53,,
1997-10-14,7.59,,
1997-10-15,7.7,,
1997-10-16,7.62,,
1997-10-17,7.91,,
1997-10-20,7.78,,
1997-10-21,7.7,,
1997-10-22,7.8,,
1997-10-23,7.62,,
1997-10-24,7.63,,
1997-10-27,6.56,,
1997-10-28,6.93,,
1997-10-29,6.98,,
1997-10-30,6.85,,
1997-10-31,6.93,,
1997-11-03,7.14,,
1997-11-04,7.16,,
1997-11-05,7.14,,
1997-11-06,7.17,,
1997-11-07,7.16,,
1997-11-10,7.17,,
1997-11-11,7.2,,
1997-11-12,7.06,,
1997-11-13,6.98,,
1997-11-14,6.98,,
1997-11-17,7.04,,
1997-11-18,7.01,,
1997-11-19,7.04,,
1997-11-20,7.06,,
1997-11-21,7.09,,
1997-11-24,7.05,,
1997-11-25,7.06,,
1997-11-26,7.09,,
1997-11-28,7.13,,
1997-12-01,7.45,,
1997-12-02,7.46,,
1997-12-03,7.3,,
1997-12-04,7.62,,
1997-12-05,7.7,,
1997-12-08,7.54,,
1997-12-09,7.46,,
1997-12-10,7.51,,
1997-12-11,7.51,,
1997-12-12,7.41,,
1997-12-15,7.78,,
1997-12-16,7.7,,
1997-12-17,7.86,,
1997-12-18,7.83,,
1997-12-19,7.7,,
1997-12-22,7.57,,
1997-12-23,7.62,,
1997-12-24,7.62,,
1997-12-26,7.72,,
1997-12-29,7.78,,
1997-12-30,7.86,,
1997-12-31,8.04,,
1998-01-02,7.94,,
1998-01-05,7.82,,
1998-01-06,7.83,,
1998-01-07,7.7,,
1998-01-08,7.57,,
1998-01-09,7.39,,
1998-01-12,7.35,,
1998-01-13,7.67,,
1998-01-14,7.58,,
1998-01-15,7.59,,
1998-01-16,7.72,,
1998-01-20,7.91,,
1998-01-21,7.8,,
1998-01-22,7.57,,
1998-01-23,7.54,,
1998-01-26,7.39,,
1998-01-27,7.42,,
1998-01-28,7.41,,
1998-01-29,7.41,,
1998-01-30,7.33,,
1998-02-02,7.43,,
1998-02-03,7.42,,
1998-02-04,7.59,,
1998-02-05,7.49,,
1998-02-06,7.62,,
1998-02-09,7.76,,
1998-02-10,7.72,,
1998-02-11,7.7,,
1998-02-12,7.7,,
1998-02-13,7.74,,
1998-02-17,7.7,,
1998-02-18,7.7,,
1998-02-19,7.91,,
1998-02-20,7.86,,
1998-02-23,7.96,,
1998-02-24,7.84,,
1998-02-25,8.02,,
1998-02-26,8.04,,
1998-02-27,7.98,,
1998-03-02,8.08,,
1998-03-03,8.06,,
1998-03-04,7.83,,
1998-03-05,7.86,,
1998-03-06,8.02,,
1998-03-09,7.96,,
1998-03-10,8.06,,
1998-03-11,8.03,,
1998-03-12,7.96,,
1998-03-13,8.04,,
1998-03-16,8.04,,
1998-03-17,8.1,,
1998-03-18,8.2,,
