date,NBL,NBL_EPS,PE Ratio
1995-03-03,6.5,,
1995-03-06,6.69,,
1995-03-07,6.72,,
1995-03-08,6.88,,
1995-03-09,6.72,,
1995-03-10,6.75,,
1995-03-13,6.59,,
1995-03-14,6.59,,
1995-03-15,6.56,,
1995-03-16,6.69,,
1995-03-17,6.56,,
1995-03-20,6.56,,
1995-03-21,6.41,,
1995-03-22,6.34,,
1995-03-23,6.41,,
1995-03-24,6.56,,
1995-03-27,6.63,,
1995-03-28,6.66,,
1995-03-29,6.72,,
1995-03-30,6.72,,
1995-03-31,6.84,,
1995-04-03,6.81,,
1995-04-04,6.81,,
1995-04-05,6.84,,
1995-04-06,6.84,,
1995-04-07,6.75,,
1995-04-10,6.72,,
1995-04-11,6.63,,
1995-04-12,6.63,,
1995-04-13,6.56,,
1995-04-17,6.59,,
1995-04-18,6.53,,
1995-04-19,6.5,,
1995-04-20,6.66,,
1995-04-21,6.88,,
1995-04-24,6.75,,
1995-04-25,6.88,,
1995-04-26,6.66,,
1995-04-27,6.81,,
1995-04-28,6.75,,
1995-05-01,6.78,,
1995-05-02,6.75,,
1995-05-03,6.78,,
1995-05-04,6.81,,
1995-05-05,6.75,,
1995-05-08,6.72,,
1995-05-09,6.91,,
1995-05-10,7.03,,
1995-05-11,6.94,,
1995-05-12,6.84,,
1995-05-15,6.88,,
1995-05-16,6.94,,
1995-05-17,6.88,,
1995-05-18,6.69,,
1995-05-19,6.72,,
1995-05-22,6.75,,
1995-05-23,6.78,,
1995-05-24,6.69,,
1995-05-25,6.66,,
1995-05-26,6.63,,
1995-05-30,6.66,,
1995-05-31,6.78,,
1995-06-01,6.91,,
1995-06-02,6.91,,
1995-06-05,7.0,,
1995-06-06,7.0,,
1995-06-07,7.0,,
1995-06-08,6.94,,
1995-06-09,6.94,,
1995-06-12,6.94,,
1995-06-13,6.94,,
1995-06-14,6.97,,
1995-06-15,7.06,,
1995-06-16,7.09,,
1995-06-19,7.03,,
1995-06-20,6.84,,
1995-06-21,6.53,,
1995-06-22,6.72,,
1995-06-23,6.75,,
1995-06-26,6.72,,
1995-06-27,6.69,,
1995-06-28,6.69,,
1995-06-29,6.44,,
1995-06-30,6.38,,
1995-07-03,6.38,,
1995-07-05,6.28,,
1995-07-06,6.28,,
1995-07-07,6.34,,
1995-07-10,6.31,,
1995-07-11,6.19,,
1995-07-12,6.16,,
1995-07-13,6.22,,
1995-07-14,6.28,,
1995-07-17,6.22,,
1995-07-18,6.19,,
1995-07-19,6.06,,
1995-07-20,6.19,,
1995-07-21,6.09,,
1995-07-24,6.16,,
1995-07-25,6.06,,
1995-07-26,6.16,,
1995-07-27,6.09,,
1995-07-28,6.03,,
1995-07-31,6.25,,
1995-08-01,6.19,,
1995-08-02,6.06,,
1995-08-03,6.13,,
1995-08-04,6.13,,
1995-08-07,6.19,,
1995-08-08,6.16,,
1995-08-09,6.16,,
1995-08-10,6.09,,
1995-08-11,6.38,,
1995-08-14,6.5,,
1995-08-15,6.34,,
1995-08-16,6.38,,
1995-08-17,6.34,,
1995-08-18,6.31,,
1995-08-21,6.41,,
1995-08-22,6.44,,
1995-08-23,6.53,,
1995-08-24,6.56,,
1995-08-25,6.63,,
1995-08-28,6.63,,
1995-08-29,6.66,,
1995-08-30,6.78,,
1995-08-31,6.91,,
1995-09-01,7.22,,
1995-09-05,7.19,,
1995-09-06,7.0,,
1995-09-07,6.97,,
1995-09-08,7.06,,
1995-09-11,7.09,,
1995-09-12,7.13,,
1995-09-13,7.09,,
1995-09-14,7.0,,
1995-09-15,7.22,,
1995-09-18,7.16,,
1995-09-19,7.03,,
1995-09-20,7.0,,
1995-09-21,6.91,,
1995-09-22,6.88,,
1995-09-25,6.91,,
1995-09-26,6.81,,
1995-09-27,6.63,,
1995-09-28,6.75,,
1995-09-29,6.59,,
1995-10-02,6.72,,
1995-10-03,6.53,,
1995-10-04,6.5,,
1995-10-05,6.44,,
1995-10-06,6.31,,
1995-10-09,6.22,,
1995-10-10,6.19,,
1995-10-11,6.19,,
1995-10-12,6.25,,
1995-10-13,6.19,,
1995-10-16,6.19,,
1995-10-17,6.25,,
1995-10-18,6.22,,
1995-10-19,6.13,,
1995-10-20,6.13,,
1995-10-23,6.19,,
1995-10-24,6.13,,
1995-10-25,5.84,,
1995-10-26,5.78,,
1995-10-27,6.03,,
1995-10-30,6.19,,
1995-10-31,6.19,,
1995-11-01,6.22,,
1995-11-02,6.28,,
1995-11-03,6.47,,
1995-11-06,6.34,,
1995-11-07,6.34,,
1995-11-08,6.53,,
1995-11-09,6.56,,
1995-11-10,6.63,,
1995-11-13,6.72,,
1995-11-14,6.63,,
1995-11-15,6.56,,
1995-11-16,6.75,,
1995-11-17,6.78,,
1995-11-20,6.84,,
1995-11-21,7.03,,
1995-11-22,7.03,,
1995-11-24,6.97,,
1995-11-27,7.0,,
1995-11-28,6.94,,
1995-11-29,6.97,,
1995-11-30,6.78,,
1995-12-01,6.81,,
1995-12-04,6.97,,
1995-12-05,6.94,,
1995-12-06,6.84,,
1995-12-07,6.72,,
1995-12-08,6.75,,
1995-12-11,6.94,,
1995-12-12,6.88,,
1995-12-13,7.0,,
1995-12-14,6.97,,
1995-12-15,7.22,,
1995-12-18,7.06,,
1995-12-19,7.25,,
1995-12-20,7.53,,
1995-12-21,7.41,,
1995-12-22,7.41,,
1995-12-26,7.38,,
1995-12-27,7.56,,
1995-12-28,7.53,,
1995-12-29,7.47,,
1996-01-02,7.38,,
1996-01-03,7.19,,
1996-01-04,7.31,,
1996-01-05,7.34,,
1996-01-08,7.47,,
1996-01-09,7.53,,
1996-01-10,7.34,,
1996-01-11,7.38,,
1996-01-12,7.16,,
1996-01-15,6.88,,
1996-01-16,7.09,,
1996-01-17,7.03,,
1996-01-18,6.94,,
1996-01-19,7.09,,
1996-01-22,7.09,,
1996-01-23,7.16,,
1996-01-24,6.88,,
1996-01-25,6.88,,
1996-01-26,6.94,,
1996-01-29,7.16,,
1996-01-30,7.25,,
1996-01-31,7.44,,
1996-02-01,7.59,,
1996-02-02,7.5,,
1996-02-05,7.53,,
1996-02-06,7.59,,
1996-02-07,7.56,,
1996-02-08,7.69,,
1996-02-09,7.78,,
1996-02-12,7.84,,
1996-02-13,7.81,,
1996-02-14,7.81,,
1996-02-15,7.91,,
1996-02-16,7.88,,
1996-02-20,7.69,,
1996-02-21,7.88,,
1996-02-22,7.91,,
1996-02-23,8.0,,
1996-02-26,8.03,,
1996-02-27,7.84,,
1996-02-28,7.72,,
1996-02-29,7.66,,
1996-03-01,7.78,,
1996-03-04,7.75,,
1996-03-05,7.69,,
1996-03-06,7.91,,
1996-03-07,8.03,,
1996-03-08,7.66,,
1996-03-11,7.72,,
1996-03-12,7.75,,
1996-03-13,7.78,,
1996-03-14,7.91,,
1996-03-15,7.81,,
1996-03-18,8.09,,
1996-03-19,8.03,,
1996-03-20,8.03,,
1996-03-21,8.03,,
1996-03-22,8.06,,
1996-03-25,8.06,,
1996-03-26,8.19,,
1996-03-27,8.31,,
1996-03-28,8.22,,
1996-03-29,8.13,,
1996-04-01,8.28,,
1996-04-02,8.25,,
1996-04-03,8.28,,
1996-04-04,8.25,,
1996-04-08,8.25,,
1996-04-09,8.44,,
1996-04-10,8.38,,
1996-04-11,8.38,,
1996-04-12,8.47,,
1996-04-15,8.63,,
1996-04-16,8.78,,
1996-04-17,8.63,,
1996-04-18,8.41,,
1996-04-19,8.63,,
1996-04-22,8.81,,
1996-04-23,8.88,,
1996-04-24,8.81,,
1996-04-25,8.97,,
1996-04-26,9.03,,
1996-04-29,8.97,,
1996-04-30,8.78,,
1996-05-01,8.75,,
1996-05-02,8.72,,
1996-05-03,8.72,,
1996-05-06,8.81,,
1996-05-07,8.66,,
1996-05-08,8.28,,
1996-05-09,8.59,,
1996-05-10,8.69,,
1996-05-13,8.91,,
1996-05-14,9.0,,
1996-05-15,9.09,,
1996-05-16,8.81,,
1996-05-17,8.72,,
1996-05-20,9.03,,
1996-05-21,9.09,,
1996-05-22,9.09,,
1996-05-23,9.03,,
1996-05-24,8.81,,
1996-05-28,8.72,,
1996-05-29,8.66,,
1996-05-30,8.59,,
1996-05-31,8.47,,
1996-06-03,8.41,,
1996-06-04,8.66,,
1996-06-05,8.5,,
1996-06-06,8.31,,
1996-06-07,8.41,,
1996-06-10,8.31,,
1996-06-11,8.5,,
1996-06-12,8.63,,
1996-06-13,8.47,,
1996-06-14,8.53,,
1996-06-17,8.59,,
1996-06-18,8.66,,
1996-06-19,8.63,,
1996-06-20,8.47,,
1996-06-21,8.59,,
1996-06-24,8.84,,
1996-06-25,8.97,,
1996-06-26,8.94,,
1996-06-27,9.06,,
1996-06-28,9.44,,
1996-07-01,9.41,,
1996-07-02,9.88,,
1996-07-03,10.19,,
1996-07-05,10.0,,
1996-07-08,10.13,,
1996-07-09,10.28,,
1996-07-10,10.53,,
1996-07-11,10.34,,
1996-07-12,10.31,,
1996-07-15,10.19,,
1996-07-16,9.75,,
1996-07-17,10.13,,
1996-07-18,10.34,,
1996-07-19,10.25,,
1996-07-22,10.25,,
1996-07-23,10.28,,
1996-07-24,10.19,,
1996-07-25,10.19,,
1996-07-26,10.09,,
1996-07-29,10.0,,
1996-07-30,9.72,,
1996-07-31,9.84,,
1996-08-01,9.97,,
1996-08-02,9.97,,
1996-08-05,9.94,,
1996-08-06,10.06,,
1996-08-07,10.06,,
1996-08-08,10.06,,
1996-08-09,10.06,,
1996-08-12,10.03,,
1996-08-13,10.06,,
1996-08-14,10.06,,
1996-08-15,10.34,,
1996-08-16,10.13,,
1996-08-19,10.25,,
1996-08-20,10.34,,
1996-08-21,10.25,,
1996-08-22,10.09,,
1996-08-23,10.22,,
1996-08-26,10.19,,
1996-08-27,10.16,,
1996-08-28,10.03,,
1996-08-29,10.06,,
1996-08-30,10.03,,
1996-09-03,10.03,,
1996-09-04,9.97,,
1996-09-05,10.0,,
1996-09-06,10.03,,
1996-09-09,10.06,,
1996-09-10,10.06,,
1996-09-11,10.44,,
1996-09-12,10.25,,
1996-09-13,10.41,,
1996-09-16,10.38,,
1996-09-17,10.13,,
1996-09-18,9.97,,
1996-09-19,9.91,,
1996-09-20,10.03,,
1996-09-23,10.09,,
1996-09-24,10.09,,
1996-09-25,10.06,,
1996-09-26,10.19,,
1996-09-27,10.09,,
1996-09-30,10.56,,
1996-10-01,10.44,,
1996-10-02,10.78,,
1996-10-03,10.75,,
1996-10-04,11.03,,
1996-10-07,11.28,,
1996-10-08,11.09,,
1996-10-09,11.09,,
1996-10-10,11.06,,
1996-10-11,11.0,,
1996-10-14,11.22,,
1996-10-15,11.06,,
1996-10-16,10.84,,
1996-10-17,10.63,,
1996-10-18,10.75,,
1996-10-21,10.72,,
1996-10-22,10.94,,
1996-10-23,10.78,,
1996-10-24,10.78,,
1996-10-25,10.78,,
1996-10-28,10.75,,
1996-10-29,10.66,,
1996-10-30,10.75,,
1996-10-31,10.88,,
1996-11-01,10.81,,
1996-11-04,10.72,,
1996-11-05,10.66,,
1996-11-06,10.75,,
1996-11-07,10.72,,
1996-11-08,10.66,,
1996-11-11,10.75,,
1996-11-12,11.0,,
1996-11-13,11.0,,
1996-11-14,10.88,,
1996-11-15,10.97,,
1996-11-18,11.06,,
1996-11-19,11.13,,
1996-11-20,11.59,,
1996-11-21,11.59,,
1996-11-22,12.06,,
1996-11-25,12.16,,
1996-11-26,11.91,,
1996-11-27,11.84,,
1996-11-29,11.78,,
1996-12-02,11.75,,
1996-12-03,11.66,,
1996-12-04,11.5,,
1996-12-05,11.63,,
1996-12-06,11.53,,
1996-12-09,11.5,,
1996-12-10,11.16,,
1996-12-11,10.94,,
1996-12-12,10.75,,
1996-12-13,10.84,,
1996-12-16,11.47,,
1996-12-17,11.44,,
1996-12-18,11.94,,
1996-12-19,12.0,,
1996-12-20,11.91,,
1996-12-23,11.81,,
1996-12-24,11.81,,
1996-12-26,12.06,,
1996-12-27,12.0,,
1996-12-30,11.91,,
1996-12-31,11.97,,
1997-01-02,11.5,,
1997-01-03,11.31,,
1997-01-06,11.31,,
1997-01-07,11.78,,
1997-01-08,11.88,,
1997-01-09,11.91,,
1997-01-10,12.31,,
1997-01-13,12.38,,
1997-01-14,12.47,,
1997-01-15,12.38,,
1997-01-16,12.19,,
1997-01-17,11.88,,
1997-01-20,11.88,,
1997-01-21,11.69,,
1997-01-22,11.34,,
1997-01-23,11.56,,
1997-01-24,11.22,,
1997-01-27,11.19,,
1997-01-28,11.0,,
1997-01-29,11.06,,
1997-01-30,11.34,,
1997-01-31,10.91,,
1997-02-03,10.44,,
1997-02-04,10.25,,
1997-02-05,10.56,,
1997-02-06,10.44,,
1997-02-07,10.13,,
1997-02-10,9.94,,
1997-02-11,10.34,,
1997-02-12,10.56,,
1997-02-13,10.47,,
1997-02-14,10.56,,
1997-02-18,9.91,,
1997-02-19,10.0,,
1997-02-20,9.81,,
1997-02-21,9.91,,
1997-02-24,9.72,,
1997-02-25,9.78,,
1997-02-26,9.88,,
1997-02-27,9.66,,
1997-02-28,9.75,,
1997-03-03,9.38,,
1997-03-04,9.59,,
1997-03-05,9.56,,
1997-03-06,10.03,,
1997-03-07,10.09,,
1997-03-10,10.19,,
1997-03-11,10.0,,
1997-03-12,9.97,,
1997-03-13,9.88,,
1997-03-14,9.97,,
1997-03-17,10.16,,
1997-03-18,10.03,,
1997-03-19,10.16,,
1997-03-20,9.97,,
1997-03-21,9.91,,
1997-03-24,9.66,,
1997-03-25,9.63,,
1997-03-26,9.75,,
1997-03-27,9.53,,
1997-03-31,9.44,,
1997-04-01,9.72,,
1997-04-02,9.34,,
1997-04-03,8.84,,
1997-04-04,8.97,,
1997-04-07,8.78,,
1997-04-08,8.75,,
1997-04-09,9.06,,
1997-04-10,8.91,,
1997-04-11,8.66,,
1997-04-14,8.53,,
1997-04-15,8.41,,
1997-04-16,8.38,,
1997-04-17,8.31,,
1997-04-18,8.38,,
1997-04-21,8.84,,
1997-04-22,9.09,,
1997-04-23,9.25,,
1997-04-24,9.41,,
1997-04-25,9.19,,
1997-04-28,8.81,,
1997-04-29,8.88,,
1997-04-30,8.94,,
1997-05-01,9.06,,
1997-05-02,9.75,,
1997-05-05,9.69,,
1997-05-06,9.84,,
1997-05-07,9.84,,
1997-05-08,9.94,,
1997-05-09,10.19,,
1997-05-12,10.31,,
1997-05-13,10.22,,
1997-05-14,10.63,,
1997-05-15,10.53,,
1997-05-16,10.53,,
1997-05-19,10.53,,
1997-05-20,10.47,,
1997-05-21,10.72,,
1997-05-22,10.69,,
1997-05-23,10.81,,
1997-05-27,10.63,,
1997-05-28,10.47,,
1997-05-29,10.56,,
1997-05-30,10.53,,
1997-06-02,10.78,,
1997-06-03,10.88,,
1997-06-04,10.78,,
1997-06-05,10.72,,
1997-06-06,10.81,,
1997-06-09,10.31,,
1997-06-10,10.09,,
1997-06-11,10.09,,
1997-06-12,10.0,,
1997-06-13,10.13,,
1997-06-16,10.25,,
1997-06-17,10.25,,
1997-06-18,10.13,,
1997-06-19,9.91,,
1997-06-20,9.81,,
1997-06-23,9.84,,
1997-06-24,9.78,,
1997-06-25,9.69,,
1997-06-26,9.7,,
1997-06-27,9.75,,
1997-06-30,9.67,,
1997-07-01,9.91,,
1997-07-02,10.25,,
1997-07-03,10.19,,
1997-07-07,10.03,,
1997-07-08,10.0,,
1997-07-09,9.66,,
1997-07-10,9.66,,
1997-07-11,9.91,,
1997-07-14,9.61,,
1997-07-15,9.81,,
1997-07-16,9.77,,
1997-07-17,10.28,,
1997-07-18,10.25,,
1997-07-21,9.97,,
1997-07-22,10.14,,
1997-07-23,9.98,,
1997-07-24,10.0,,
1997-07-25,9.89,,
1997-07-28,9.98,,
1997-07-29,10.02,,
1997-07-30,10.7,,
1997-07-31,10.38,,
1997-08-01,10.23,,
1997-08-04,10.47,,
1997-08-05,10.84,,
1997-08-06,10.73,,
1997-08-07,10.91,,
1997-08-08,10.7,,
1997-08-11,10.84,,
1997-08-12,10.75,,
1997-08-13,10.75,,
1997-08-14,10.8,,
1997-08-15,10.67,,
1997-08-18,10.52,,
1997-08-19,10.67,,
1997-08-20,11.13,,
1997-08-21,10.83,,
1997-08-22,10.91,,
1997-08-25,11.13,,
1997-08-26,11.22,,
1997-08-27,11.22,,
1997-08-28,11.41,,
1997-08-29,11.59,,
1997-09-02,11.72,,
1997-09-03,11.81,,
1997-09-04,11.63,,
1997-09-05,11.59,,
1997-09-08,11.36,,
1997-09-09,11.5,,
1997-09-10,11.31,,
1997-09-11,11.03,,
1997-09-12,11.13,,
1997-09-15,11.13,,
1997-09-16,11.09,,
1997-09-17,10.84,,
1997-09-18,11.0,,
1997-09-19,10.94,,
1997-09-22,10.77,,
1997-09-23,10.8,,
1997-09-24,10.8,,
1997-09-25,11.11,,
1997-09-26,11.17,,
1997-09-29,11.23,,
1997-09-30,11.19,,
1997-10-01,11.2,,
1997-10-02,11.19,,
1997-10-03,11.25,,
1997-10-06,11.44,,
1997-10-07,11.39,,
1997-10-08,11.38,,
1997-10-09,11.48,,
1997-10-10,11.41,,
1997-10-13,11.23,,
1997-10-14,10.98,,
1997-10-15,10.86,,
1997-10-16,10.47,,
1997-10-17,10.36,,
1997-10-20,10.69,,
1997-10-21,10.66,,
1997-10-22,10.73,,
1997-10-23,10.59,,
1997-10-24,10.55,,
1997-10-27,9.97,,
1997-10-28,10.27,,
1997-10-29,10.25,,
1997-10-30,10.19,,
1997-10-31,10.27,,
1997-11-03,10.67,,
1997-11-04,10.63,,
1997-11-05,10.52,,
1997-11-06,10.27,,
1997-11-07,10.08,,
1997-11-10,10.03,,
1997-11-11,9.83,,
1997-11-12,9.86,,
1997-11-13,9.83,,
1997-11-14,9.83,,
1997-11-17,10.14,,
1997-11-18,9.72,,
1997-11-19,9.67,,
1997-11-20,9.89,,
1997-11-21,9.8,,
1997-11-24,9.58,,
1997-11-25,9.22,,
1997-11-26,9.11,,
1997-11-28,9.28,,
1997-12-01,8.86,,
1997-12-02,8.92,,
1997-12-03,8.95,,
1997-12-04,8.72,,
1997-12-05,8.89,,
1997-12-08,9.0,,
1997-12-09,8.83,,
1997-12-10,8.69,,
1997-12-11,8.36,,
1997-12-12,8.23,,
1997-12-15,8.22,,
1997-12-16,8.16,,
1997-12-17,8.41,,
1997-12-18,8.27,,
1997-12-19,8.17,,
1997-12-22,8.14,,
1997-12-23,8.23,,
1997-12-24,8.41,,
1997-12-26,8.44,,
1997-12-29,8.59,,
1997-12-30,8.72,,
1997-12-31,8.81,,
1998-01-02,8.84,,
1998-01-05,8.84,,
1998-01-06,8.56,,
1998-01-07,8.59,,
1998-01-08,8.58,,
1998-01-09,8.23,,
1998-01-12,8.22,,
1998-01-13,8.45,,
1998-01-14,8.7,,
1998-01-15,8.77,,
1998-01-16,9.2,,
1998-01-20,9.27,,
1998-01-21,8.94,,
1998-01-22,8.5,,
1998-01-23,8.53,,
1998-01-26,8.69,,
1998-01-27,8.78,,
1998-01-28,8.89,,
1998-01-29,9.47,,
1998-01-30,9.09,,
1998-02-02,8.98,,
1998-02-03,9.02,,
1998-02-04,9.16,,
1998-02-05,9.33,,
1998-02-06,9.42,,
1998-02-09,9.17,,
1998-02-10,9.44,,
1998-02-11,9.5,,
1998-02-12,9.44,,
1998-02-13,9.23,,
1998-02-17,9.3,,
1998-02-18,9.42,,
1998-02-19,9.3,,
1998-02-20,9.38,,
1998-02-23,9.03,,
1998-02-24,9.08,,
1998-02-25,9.19,,
1998-02-26,9.56,,
1998-02-27,9.75,,
1998-03-02,9.7,,
1998-03-03,9.78,,
1998-03-04,9.63,,
1998-03-05,9.63,,
1998-03-06,9.36,,
1998-03-09,9.56,,
1998-03-10,9.78,,
1998-03-11,9.83,,
1998-03-12,9.77,,
1998-03-13,10.08,,
1998-03-16,10.03,,
1998-03-17,9.94,,
1998-03-18,10.45,,
1998-03-19,10.75,,
1998-03-20,11.11,,
1998-03-23,11.13,,
1998-03-24,10.78,,
1998-03-25,10.81,,
1998-03-26,10.66,,
1998-03-27,10.47,,
1998-03-30,10.5,,
1998-03-31,10.41,,
1998-04-01,10.64,,
1998-04-02,10.56,,
1998-04-03,10.59,,
1998-04-06,10.5,,
1998-04-07,10.5,,
1998-04-08,10.48,,
1998-04-09,10.48,,
1998-04-13,10.48,,
1998-04-14,10.66,,
1998-04-15,10.73,,
1998-04-16,10.69,,
1998-04-17,10.73,,
1998-04-20,10.72,,
1998-04-21,10.8,,
1998-04-22,10.7,,
1998-04-23,10.7,,
1998-04-24,10.77,,
1998-04-27,10.77,,
1998-04-28,10.7,,
1998-04-29,11.02,,
1998-04-30,10.78,,
1998-05-01,10.94,,
1998-05-04,10.98,,
1998-05-05,10.86,,
1998-05-06,10.63,,
1998-05-07,10.55,,
1998-05-08,10.59,,
1998-05-11,10.47,,
1998-05-12,10.48,,
1998-05-13,10.56,,
1998-05-14,10.44,,
1998-05-15,10.31,,
1998-05-18,10.16,,
1998-05-19,10.19,,
1998-05-20,9.97,,
1998-05-21,10.03,,
1998-05-22,10.0,,
1998-05-26,9.84,,
1998-05-27,9.69,,
1998-05-28,9.77,,
1998-05-29,9.77,,
1998-06-01,9.5,,
1998-06-02,9.66,,
1998-06-03,9.59,,
1998-06-04,9.67,,
1998-06-05,9.72,,
1998-06-08,9.41,,
1998-06-09,9.25,,
1998-06-10,8.97,,
1998-06-11,8.97,,
1998-06-12,9.0,,
1998-06-15,8.94,,
1998-06-16,9.09,,
1998-06-17,9.34,,
1998-06-18,9.27,,
1998-06-19,9.2,,
1998-06-22,9.36,,
1998-06-23,9.52,,
1998-06-24,9.31,,
1998-06-25,9.36,,
1998-06-26,9.42,,
1998-06-29,9.31,,
1998-06-30,9.5,,
1998-07-01,9.44,,
1998-07-02,9.5,,
1998-07-06,9.55,,
1998-07-07,9.33,,
1998-07-08,9.28,,
1998-07-09,9.09,,
1998-07-10,9.0,,
1998-07-13,8.73,,
1998-07-14,8.75,,
1998-07-15,8.83,,
1998-07-16,8.89,,
1998-07-17,8.86,,
1998-07-20,8.58,,
1998-07-21,8.5,,
1998-07-22,8.25,,
1998-07-23,8.11,,
1998-07-24,7.94,,
1998-07-27,7.81,,
1998-07-28,7.64,,
1998-07-29,7.88,,
1998-07-30,8.13,,
1998-07-31,7.97,,
1998-08-03,7.58,,
1998-08-04,7.36,,
1998-08-05,7.16,,
1998-08-06,7.28,,
1998-08-07,7.56,,
1998-08-10,7.28,,
1998-08-11,7.17,,
1998-08-12,7.2,,
1998-08-13,7.02,,
1998-08-14,6.77,,
1998-08-17,6.8,,
1998-08-18,6.75,,
1998-08-19,6.89,,
1998-08-20,6.83,,
1998-08-21,6.81,,
1998-08-24,6.86,,
1998-08-25,6.66,,
1998-08-26,6.47,,
1998-08-27,5.98,,
1998-08-28,5.81,,
1998-08-31,5.78,,
1998-09-01,6.11,,
1998-09-02,6.0,,
1998-09-03,6.25,,
1998-09-04,6.59,,
1998-09-08,6.91,,
1998-09-09,6.92,,
1998-09-10,7.56,,
1998-09-11,7.98,,
1998-09-14,8.09,,
1998-09-15,8.05,,
1998-09-16,8.19,,
1998-09-17,7.97,,
1998-09-18,7.97,,
1998-09-21,7.84,,
1998-09-22,7.86,,
1998-09-23,8.44,,
1998-09-24,8.16,,
1998-09-25,8.08,,
1998-09-28,8.2,,
1998-09-29,8.13,,
1998-09-30,7.97,,
1998-10-01,7.63,,
1998-10-02,7.61,,
1998-10-05,7.59,,
1998-10-06,7.7,,
1998-10-07,7.34,,
1998-10-08,7.13,,
1998-10-09,7.14,,
1998-10-12,7.33,,
1998-10-13,7.39,,
1998-10-14,7.28,,
1998-10-15,7.36,,
1998-10-16,7.63,,
1998-10-19,7.69,,
1998-10-20,7.59,,
1998-10-21,7.59,,
1998-10-22,7.81,,
1998-10-23,7.77,,
1998-10-26,8.34,,
1998-10-27,8.44,,
1998-10-28,8.27,,
1998-10-29,7.91,,
1998-10-30,8.19,,
1998-11-02,8.31,,
1998-11-03,8.39,,
1998-11-04,8.22,,
1998-11-05,8.14,,
1998-11-06,8.16,,
1998-11-09,8.02,,
1998-11-10,7.42,,
1998-11-11,7.06,,
1998-11-12,7.2,,
1998-11-13,7.25,,
1998-11-16,7.16,,
1998-11-17,6.92,,
1998-11-18,6.8,,
1998-11-19,6.86,,
1998-11-20,6.75,,
1998-11-23,6.77,,
1998-11-24,6.83,,
1998-11-25,6.63,,
1998-11-27,6.73,,
1998-11-30,6.33,,
1998-12-01,6.02,,
1998-12-02,5.92,,
1998-12-03,5.63,,
1998-12-04,5.64,,
1998-12-07,6.03,,
1998-12-08,5.83,,
1998-12-09,5.94,,
1998-12-10,5.98,,
1998-12-11,6.11,,
1998-12-14,6.08,,
1998-12-15,5.98,,
1998-12-16,6.33,,
1998-12-17,6.08,,
1998-12-18,6.02,,
1998-12-21,6.02,,
1998-12-22,5.89,,
1998-12-23,5.86,,
1998-12-24,5.77,,
1998-12-28,5.91,,
1998-12-29,5.67,,
1998-12-30,5.67,,
1998-12-31,6.16,,
1999-01-04,6.02,,
1999-01-05,5.83,,
1999-01-06,6.22,,
1999-01-07,6.25,,
1999-01-08,6.39,,
1999-01-11,6.5,,
1999-01-12,6.48,,
1999-01-13,6.33,,
1999-01-14,5.95,,
1999-01-15,5.95,,
1999-01-19,5.89,,
1999-01-20,5.86,,
1999-01-21,5.86,,
1999-01-22,5.89,,
1999-01-25,5.77,,
1999-01-26,5.63,,
1999-01-27,5.42,,
1999-01-28,5.06,,
1999-01-29,4.92,,
1999-02-01,5.02,,
1999-02-02,5.23,,
1999-02-03,5.27,,
1999-02-04,5.33,,
1999-02-05,5.53,,
1999-02-08,5.53,,
1999-02-09,5.64,,
1999-02-10,5.42,,
1999-02-11,5.44,,
1999-02-12,5.52,,
1999-02-16,5.38,,
1999-02-17,5.33,,
1999-02-18,5.41,,
1999-02-19,5.39,,
1999-02-22,5.48,,
1999-02-23,5.58,,
1999-02-24,5.59,,
1999-02-25,5.69,,
1999-02-26,5.66,,
1999-03-01,5.64,,
1999-03-02,5.59,,
1999-03-03,5.89,,
1999-03-04,5.95,,
1999-03-05,6.23,,
1999-03-08,6.63,,
1999-03-09,6.34,,
1999-03-10,6.75,,
1999-03-11,6.88,,
1999-03-12,6.88,,
1999-03-15,6.73,,
1999-03-16,6.59,,
1999-03-17,6.78,,
1999-03-18,6.8,,
1999-03-19,6.83,,
1999-03-22,6.72,,
1999-03-23,6.88,,
1999-03-24,6.95,,
1999-03-25,6.89,,
1999-03-26,7.34,,
1999-03-29,7.67,,
1999-03-30,7.45,,
1999-03-31,7.25,,
1999-04-01,7.2,,
1999-04-05,7.3,,
1999-04-06,7.3,,
1999-04-07,6.97,,
1999-04-08,7.02,,
1999-04-09,7.31,,
1999-04-12,7.27,,
1999-04-13,7.2,,
1999-04-14,6.94,,
1999-04-15,7.27,,
1999-04-16,7.94,,
1999-04-19,8.25,,
1999-04-20,7.81,,
1999-04-21,7.91,,
1999-04-22,8.0,,
1999-04-23,7.89,,
1999-04-26,7.72,,
1999-04-27,7.97,,
1999-04-28,7.97,,
1999-04-29,8.13,,
1999-04-30,8.02,,
1999-05-03,8.2,,
1999-05-04,8.08,,
1999-05-05,7.67,,
1999-05-06,7.61,,
1999-05-07,7.41,,
1999-05-10,7.48,,
1999-05-11,7.42,,
1999-05-12,7.17,,
1999-05-13,7.48,,
1999-05-14,7.34,,
1999-05-17,7.05,,
1999-05-18,7.05,,
1999-05-19,7.08,,
1999-05-20,7.05,,
1999-05-21,7.28,,
1999-05-24,6.98,,
1999-05-25,6.84,,
1999-05-26,6.72,,
1999-05-27,6.55,,
1999-05-28,6.63,,
1999-06-01,6.33,,
1999-06-02,6.53,,
1999-06-03,6.7,,
1999-06-04,6.95,,
