date,NTRS,NTRS_EPS,PE Ratio
1993-12-15,10.19,,
1993-12-16,9.94,,
1993-12-17,9.94,,
1993-12-20,9.94,,
1993-12-21,10.06,,
1993-12-22,10.06,,
1993-12-23,10.0,,
1993-12-27,10.13,,
1993-12-28,10.25,,
1993-12-29,10.19,,
1993-12-30,10.06,,
1993-12-31,9.91,,
1994-01-03,9.94,,
1994-01-04,10.06,,
1994-01-05,10.06,,
1994-01-06,9.97,,
1994-01-07,9.94,,
1994-01-10,10.0,,
1994-01-11,10.06,,
1994-01-12,10.0,,
1994-01-13,9.94,,
1994-01-14,10.0,,
1994-01-17,9.97,,
1994-01-18,9.97,,
1994-01-19,9.94,,
1994-01-20,10.06,,
1994-01-21,10.13,,
1994-01-24,10.13,,
1994-01-25,10.0,,
1994-01-26,9.94,,
1994-01-27,10.13,,
1994-01-28,10.5,,
1994-01-31,10.75,,
1994-02-01,10.69,,
1994-02-02,10.75,,
1994-02-03,10.66,,
1994-02-04,10.63,,
1994-02-07,10.25,,
1994-02-08,10.0,,
1994-02-09,10.06,,
1994-02-10,10.0,,
1994-02-11,10.06,,
1994-02-14,10.06,,
1994-02-15,9.94,,
1994-02-16,10.19,,
1994-02-17,10.25,,
1994-02-18,10.38,,
1994-02-22,10.53,,
1994-02-23,10.5,,
1994-02-24,10.5,,
1994-02-25,10.75,,
1994-02-28,10.63,,
1994-03-01,10.63,,
1994-03-02,10.56,,
1994-03-03,10.5,,
1994-03-04,10.44,,
1994-03-07,10.44,,
1994-03-08,10.44,,
1994-03-09,10.41,,
1994-03-10,10.41,,
1994-03-11,10.38,,
1994-03-14,10.5,,
1994-03-15,10.38,,
1994-03-16,10.41,,
1994-03-17,10.38,,
1994-03-18,10.56,,
1994-03-21,10.69,,
1994-03-22,10.69,,
1994-03-23,10.69,,
1994-03-24,10.59,,
1994-03-25,10.75,,
1994-03-28,10.63,,
1994-03-29,10.75,,
1994-03-30,10.5,,
1994-03-31,10.38,,
1994-04-04,10.38,,
1994-04-05,10.5,,
1994-04-06,10.38,,
1994-04-07,10.38,,
1994-04-08,10.38,,
1994-04-11,10.44,,
1994-04-12,10.56,,
1994-04-13,10.56,,
1994-04-14,10.53,,
1994-04-15,10.56,,
1994-04-18,10.44,,
1994-04-19,10.44,,
1994-04-20,10.38,,
1994-04-21,10.47,,
1994-04-22,10.56,,
1994-04-25,10.63,,
1994-04-26,10.81,,
1994-04-28,10.44,,
1994-04-29,10.44,,
1994-05-02,10.19,,
1994-05-03,10.22,,
1994-05-04,10.25,,
1994-05-05,10.19,,
1994-05-06,10.19,,
1994-05-09,10.31,,
1994-05-10,10.44,,
1994-05-11,10.5,,
1994-05-12,10.38,,
1994-05-13,10.5,,
1994-05-16,10.31,,
1994-05-17,10.19,,
1994-05-18,10.25,,
1994-05-19,10.31,,
1994-05-20,10.38,,
1994-05-23,10.31,,
1994-05-24,10.19,,
1994-05-25,10.25,,
1994-05-26,10.19,,
1994-05-27,10.25,,
1994-05-31,10.38,,
1994-06-01,10.25,,
1994-06-02,10.31,,
1994-06-03,10.41,,
1994-06-06,10.5,,
1994-06-07,10.56,,
1994-06-08,10.56,,
1994-06-09,10.63,,
1994-06-10,10.63,,
1994-06-13,10.69,,
1994-06-14,10.66,,
1994-06-15,10.81,,
1994-06-16,10.81,,
1994-06-17,10.5,,
1994-06-20,10.19,,
1994-06-21,10.25,,
1994-06-22,10.47,,
1994-06-23,10.41,,
1994-06-24,10.25,,
1994-06-27,10.25,,
1994-06-28,10.25,,
1994-06-29,10.19,,
1994-06-30,10.31,,
1994-07-01,10.31,,
1994-07-05,10.25,,
1994-07-06,10.25,,
1994-07-07,10.13,,
1994-07-08,10.13,,
1994-07-11,10.13,,
1994-07-12,10.05,,
1994-07-13,10.13,,
1994-07-14,10.38,,
1994-07-15,10.34,,
1994-07-18,10.0,,
1994-07-19,9.78,,
1994-07-20,9.63,,
1994-07-21,9.56,,
1994-07-22,9.56,,
1994-07-25,9.5,,
1994-07-26,9.47,,
1994-07-27,9.39,,
1994-07-28,9.44,,
1994-07-29,9.31,,
1994-08-01,9.34,,
1994-08-02,9.31,,
1994-08-03,9.38,,
1994-08-04,9.44,,
1994-08-05,9.38,,
1994-08-08,9.25,,
1994-08-09,9.31,,
1994-08-10,9.34,,
1994-08-11,9.34,,
1994-08-12,9.25,,
1994-08-15,9.56,,
1994-08-16,9.63,,
1994-08-17,9.63,,
1994-08-18,9.63,,
1994-08-19,9.56,,
1994-08-22,9.5,,
1994-08-23,9.56,,
1994-08-24,9.44,,
1994-08-25,9.38,,
1994-08-26,9.41,,
1994-08-29,9.47,,
1994-08-30,9.44,,
1994-08-31,9.56,,
1994-09-01,9.56,,
1994-09-02,9.41,,
1994-09-06,9.5,,
1994-09-07,9.38,,
1994-09-08,9.63,,
1994-09-09,9.56,,
1994-09-12,9.56,,
1994-09-13,9.63,,
1994-09-14,9.69,,
1994-09-15,9.75,,
1994-09-16,9.63,,
1994-09-19,9.5,,
1994-09-20,9.31,,
1994-09-21,9.22,,
1994-09-22,9.31,,
1994-09-23,9.0,,
1994-09-26,9.06,,
1994-09-27,8.94,,
1994-09-28,9.06,,
1994-09-29,9.19,,
1994-09-30,9.3,,
1994-10-03,9.13,,
1994-10-04,9.13,,
1994-10-05,9.06,,
1994-10-06,9.13,,
1994-10-07,9.25,,
1994-10-10,9.22,,
1994-10-11,9.31,,
1994-10-12,9.41,,
1994-10-13,9.47,,
1994-10-14,9.56,,
1994-10-17,9.5,,
1994-10-18,9.38,,
1994-10-19,9.28,,
1994-10-20,9.13,,
1994-10-21,9.06,,
1994-10-24,9.06,,
1994-10-25,9.0,,
1994-10-26,8.94,,
1994-10-27,8.91,,
1994-10-28,9.09,,
1994-10-31,9.08,,
1994-11-01,9.0,,
1994-11-02,9.0,,
1994-11-03,9.03,,
1994-11-04,8.94,,
1994-11-07,8.81,,
1994-11-08,8.75,,
1994-11-09,8.81,,
1994-11-10,8.75,,
1994-11-11,8.56,,
1994-11-14,8.5,,
1994-11-15,8.59,,
1994-11-16,8.56,,
1994-11-17,8.44,,
1994-11-18,8.38,,
1994-11-21,8.36,,
1994-11-22,8.22,,
1994-11-23,8.31,,
1994-11-25,8.5,,
1994-11-28,8.5,,
1994-11-29,8.5,,
1994-11-30,8.44,,
1994-12-01,8.13,,
1994-12-02,8.38,,
1994-12-05,8.38,,
1994-12-06,8.5,,
1994-12-07,8.47,,
1994-12-08,8.22,,
1994-12-09,8.19,,
1994-12-12,8.28,,
1994-12-13,8.38,,
1994-12-14,8.47,,
1994-12-15,8.38,,
1994-12-16,8.5,,
1994-12-19,8.56,,
1994-12-20,8.56,,
1994-12-21,8.66,,
1994-12-22,8.67,,
1994-12-23,8.56,,
1994-12-27,8.63,,
1994-12-28,8.66,,
1994-12-29,8.88,,
1994-12-30,8.75,,
1995-01-03,8.94,,
1995-01-04,9.19,,
1995-01-05,9.06,,
1995-01-06,9.19,,
1995-01-09,9.0,,
1995-01-10,9.0,,
1995-01-11,9.0,,
1995-01-12,9.06,,
1995-01-13,9.19,,
1995-01-16,9.25,,
1995-01-17,8.88,,
1995-01-18,8.5,,
1995-01-19,8.44,,
1995-01-20,8.25,,
1995-01-23,8.06,,
1995-01-24,8.19,,
1995-01-25,8.34,,
1995-01-26,8.47,,
1995-01-27,8.38,,
1995-01-30,8.31,,
1995-01-31,8.25,,
1995-02-01,8.22,,
1995-02-02,8.28,,
1995-02-03,8.69,,
1995-02-06,8.81,,
1995-02-07,8.69,,
1995-02-08,8.72,,
1995-02-09,8.5,,
1995-02-10,8.63,,
1995-02-13,8.63,,
1995-02-14,8.63,,
1995-02-15,8.69,,
1995-02-16,8.69,,
1995-02-17,8.5,,
1995-02-21,8.53,,
1995-02-22,8.5,,
1995-02-23,8.56,,
1995-02-24,8.56,,
1995-02-27,8.5,,
1995-02-28,8.5,,
1995-03-01,8.5,,
1995-03-02,8.63,,
1995-03-03,8.53,,
1995-03-06,8.5,,
1995-03-07,8.56,,
1995-03-08,8.5,,
1995-03-09,8.44,,
1995-03-10,8.53,,
1995-03-13,8.86,,
1995-03-14,8.91,,
1995-03-15,9.0,,
1995-03-16,8.75,,
1995-03-17,8.75,,
1995-03-20,8.63,,
1995-03-21,8.75,,
1995-03-22,8.72,,
1995-03-23,8.78,,
1995-03-24,8.69,,
1995-03-27,8.69,,
1995-03-28,8.81,,
1995-03-29,8.81,,
1995-03-30,8.78,,
1995-03-31,8.78,,
1995-04-03,8.78,,
1995-04-04,8.81,,
1995-04-05,9.03,,
1995-04-06,9.44,,
1995-04-07,9.31,,
1995-04-10,9.3,,
1995-04-11,9.5,,
1995-04-12,9.38,,
1995-04-13,9.38,,
1995-04-17,9.5,,
1995-04-18,9.38,,
1995-04-19,9.38,,
1995-04-20,9.44,,
1995-04-21,9.5,,
1995-04-24,9.31,,
1995-04-25,9.25,,
1995-04-26,9.38,,
1995-04-27,9.19,,
1995-04-28,9.14,,
1995-05-01,9.19,,
1995-05-02,9.25,,
1995-05-03,9.31,,
1995-05-04,9.25,,
1995-05-05,9.34,,
1995-05-08,9.47,,
1995-05-09,9.5,,
1995-05-10,9.47,,
1995-05-11,9.5,,
1995-05-12,9.5,,
1995-05-15,9.56,,
1995-05-16,9.56,,
1995-05-17,9.56,,
1995-05-18,9.31,,
1995-05-19,9.44,,
1995-05-22,9.38,,
1995-05-23,9.5,,
1995-05-24,9.5,,
1995-05-25,9.38,,
1995-05-26,9.48,,
1995-05-30,9.38,,
1995-05-31,9.69,,
1995-06-01,9.75,,
1995-06-02,9.94,,
1995-06-05,10.06,,
1995-06-06,10.19,,
1995-06-07,10.0,,
1995-06-08,9.88,,
1995-06-09,9.81,,
1995-06-12,9.81,,
1995-06-13,10.03,,
1995-06-14,10.13,,
1995-06-15,9.95,,
1995-06-16,9.97,,
1995-06-19,10.0,,
1995-06-20,9.94,,
1995-06-21,10.06,,
1995-06-22,10.09,,
1995-06-23,10.06,,
1995-06-26,10.0,,
1995-06-27,9.97,,
1995-06-28,9.94,,
1995-06-29,10.0,,
1995-06-30,10.06,,
1995-07-03,10.06,,
1995-07-05,10.05,,
1995-07-06,10.03,,
1995-07-07,10.19,,
1995-07-10,10.19,,
1995-07-11,10.25,,
1995-07-12,10.25,,
1995-07-13,10.19,,
1995-07-14,10.19,,
1995-07-17,10.16,,
1995-07-18,10.06,,
1995-07-19,9.97,,
1995-07-20,10.0,,
1995-07-21,9.94,,
1995-07-24,10.06,,
1995-07-25,9.94,,
1995-07-26,9.88,,
1995-07-27,9.88,,
1995-07-28,9.97,,
1995-07-31,9.97,,
1995-08-01,10.03,,
1995-08-02,10.06,,
1995-08-03,10.09,,
1995-08-04,10.09,,
1995-08-07,10.03,,
1995-08-08,10.09,,
1995-08-09,10.06,,
1995-08-10,10.03,,
1995-08-11,9.94,,
1995-08-14,9.94,,
1995-08-15,10.06,,
1995-08-16,10.19,,
1995-08-17,10.56,,
1995-08-18,10.69,,
1995-08-21,10.75,,
1995-08-22,10.69,,
1995-08-23,10.59,,
1995-08-24,10.63,,
1995-08-25,10.69,,
1995-08-28,10.97,,
1995-08-29,11.09,,
1995-08-30,11.16,,
1995-08-31,11.25,,
1995-09-01,11.06,,
1995-09-05,11.38,,
1995-09-06,11.2,,
1995-09-07,11.31,,
1995-09-08,11.38,,
1995-09-11,11.5,,
1995-09-12,11.5,,
1995-09-13,11.59,,
1995-09-14,11.78,,
1995-09-15,11.91,,
1995-09-18,11.75,,
1995-09-19,11.75,,
1995-09-20,11.75,,
1995-09-21,11.56,,
1995-09-22,11.38,,
1995-09-25,11.38,,
1995-09-26,11.5,,
1995-09-27,11.41,,
1995-09-28,11.5,,
1995-09-29,11.5,,
1995-10-02,11.38,,
1995-10-03,11.41,,
1995-10-04,11.19,,
1995-10-05,11.13,,
1995-10-06,11.13,,
1995-10-09,11.0,,
1995-10-10,11.03,,
1995-10-11,11.13,,
1995-10-12,11.0,,
1995-10-13,11.19,,
1995-10-16,11.59,,
1995-10-17,11.5,,
1995-10-18,11.69,,
1995-10-19,11.69,,
1995-10-20,12.0,,
1995-10-23,11.88,,
1995-10-24,12.0,,
1995-10-25,11.94,,
1995-10-26,11.75,,
1995-10-27,11.81,,
1995-10-30,11.88,,
1995-10-31,11.94,,
1995-11-01,11.94,,
1995-11-02,12.0,,
1995-11-03,11.94,,
1995-11-06,12.06,,
1995-11-07,12.03,,
1995-11-08,12.03,,
1995-11-09,12.09,,
1995-11-10,12.13,,
1995-11-13,12.25,,
1995-11-14,12.27,,
1995-11-15,12.22,,
1995-11-16,12.25,,
1995-11-17,12.38,,
1995-11-20,12.31,,
1995-11-21,12.5,,
1995-11-22,12.5,,
1995-11-24,12.53,,
1995-11-27,12.56,,
1995-11-28,12.5,,
1995-11-29,12.52,,
1995-11-30,13.06,,
1995-12-01,13.25,,
1995-12-04,13.5,,
1995-12-05,13.44,,
1995-12-06,13.44,,
1995-12-07,13.38,,
1995-12-08,13.44,,
1995-12-11,13.55,,
1995-12-12,13.72,,
1995-12-13,13.72,,
1995-12-14,13.66,,
1995-12-15,13.5,,
1995-12-18,13.28,,
1995-12-19,13.06,,
1995-12-20,13.19,,
1995-12-21,13.41,,
1995-12-22,13.53,,
1995-12-26,13.78,,
1995-12-27,13.88,,
1995-12-28,13.88,,
1995-12-29,14.0,,
1996-01-02,13.66,,
1996-01-03,13.72,,
1996-01-04,13.38,,
1996-01-05,13.08,,
1996-01-08,13.16,,
1996-01-09,12.91,,
1996-01-10,12.41,,
1996-01-11,12.56,,
1996-01-12,12.55,,
1996-01-15,12.63,,
1996-01-16,12.63,,
1996-01-17,12.81,,
1996-01-18,12.63,,
1996-01-19,12.63,,
1996-01-22,12.59,,
1996-01-23,12.81,,
1996-01-24,13.16,,
1996-01-25,13.0,,
1996-01-26,12.94,,
1996-01-29,13.09,,
1996-01-30,13.19,,
1996-01-31,13.25,,
1996-02-01,13.33,,
1996-02-02,13.31,,
1996-02-05,13.44,,
1996-02-06,13.44,,
1996-02-07,13.38,,
1996-02-08,13.56,,
1996-02-09,13.56,,
1996-02-12,13.44,,
1996-02-13,13.5,,
1996-02-14,13.44,,
1996-02-15,13.44,,
1996-02-16,13.44,,
1996-02-20,13.44,,
1996-02-21,13.38,,
1996-02-22,13.44,,
1996-02-23,13.5,,
1996-02-26,13.5,,
1996-02-27,13.25,,
1996-02-28,13.25,,
1996-02-29,13.19,,
1996-03-01,13.28,,
1996-03-04,13.44,,
1996-03-05,13.78,,
1996-03-06,13.81,,
1996-03-07,14.0,,
1996-03-08,13.75,,
1996-03-11,13.5,,
1996-03-12,13.25,,
1996-03-13,13.5,,
1996-03-14,13.5,,
1996-03-15,13.5,,
1996-03-18,13.53,,
1996-03-19,13.56,,
1996-03-20,13.5,,
1996-03-21,13.56,,
1996-03-22,13.78,,
1996-03-25,13.81,,
1996-03-26,13.84,,
1996-03-27,13.81,,
1996-03-28,13.44,,
1996-03-29,13.5,,
1996-04-01,13.69,,
1996-04-02,13.72,,
1996-04-03,13.66,,
1996-04-04,13.44,,
1996-04-08,13.19,,
1996-04-09,13.06,,
1996-04-10,13.0,,
1996-04-11,12.69,,
1996-04-12,12.81,,
1996-04-15,13.19,,
1996-04-16,13.59,,
1996-04-17,13.55,,
1996-04-18,13.56,,
1996-04-19,13.66,,
1996-04-22,13.81,,
1996-04-23,13.81,,
1996-04-24,13.94,,
1996-04-25,13.81,,
1996-04-26,13.88,,
1996-04-29,14.16,,
1996-04-30,14.06,,
1996-05-01,14.0,,
1996-05-02,13.5,,
1996-05-03,13.5,,
1996-05-06,13.25,,
1996-05-07,13.19,,
1996-05-08,13.25,,
1996-05-09,13.44,,
1996-05-10,13.44,,
1996-05-13,13.59,,
1996-05-14,13.84,,
1996-05-15,13.88,,
1996-05-16,13.75,,
1996-05-17,13.69,,
1996-05-20,13.81,,
1996-05-21,13.75,,
1996-05-22,13.81,,
1996-05-23,13.88,,
1996-05-24,13.88,,
1996-05-28,13.88,,
1996-05-29,13.75,,
1996-05-30,13.69,,
1996-05-31,13.69,,
1996-06-03,13.88,,
1996-06-04,14.09,,
1996-06-05,14.31,,
1996-06-06,14.38,,
1996-06-07,14.19,,
1996-06-10,14.25,,
1996-06-11,14.25,,
1996-06-12,14.31,,
1996-06-13,14.31,,
1996-06-14,14.19,,
1996-06-17,14.25,,
1996-06-18,14.25,,
1996-06-19,14.19,,
1996-06-20,14.13,,
1996-06-21,14.13,,
1996-06-24,14.13,,
1996-06-25,14.19,,
1996-06-26,14.16,,
1996-06-27,14.31,,
1996-06-28,14.44,,
1996-07-01,14.53,,
1996-07-02,14.56,,
1996-07-03,14.56,,
1996-07-05,14.44,,
1996-07-08,14.31,,
1996-07-09,14.31,,
1996-07-10,14.34,,
1996-07-11,14.19,,
1996-07-12,14.38,,
1996-07-15,14.66,,
1996-07-16,14.5,,
1996-07-17,14.78,,
1996-07-18,14.84,,
1996-07-19,14.84,,
1996-07-22,14.83,,
1996-07-23,14.81,,
1996-07-24,14.73,,
1996-07-25,14.72,,
1996-07-26,14.75,,
1996-07-29,14.75,,
1996-07-30,14.81,,
1996-07-31,14.78,,
1996-08-01,15.19,,
1996-08-02,15.25,,
1996-08-05,15.31,,
1996-08-06,15.13,,
1996-08-07,15.19,,
1996-08-08,15.22,,
1996-08-09,15.19,,
1996-08-12,15.31,,
1996-08-13,15.45,,
1996-08-14,15.66,,
1996-08-15,16.06,,
1996-08-16,15.88,,
1996-08-19,16.03,,
1996-08-20,16.0,,
1996-08-21,16.0,,
1996-08-22,16.19,,
1996-08-23,16.0,,
1996-08-26,16.09,,
1996-08-27,16.25,,
1996-08-28,16.63,,
1996-08-29,16.5,,
1996-08-30,16.41,,
1996-09-03,16.5,,
1996-09-04,16.31,,
1996-09-05,16.38,,
1996-09-06,16.38,,
1996-09-09,16.42,,
1996-09-10,16.56,,
1996-09-11,16.88,,
1996-09-12,16.81,,
1996-09-13,16.78,,
1996-09-16,16.81,,
1996-09-17,16.75,,
1996-09-18,16.25,,
1996-09-19,15.81,,
1996-09-20,15.88,,
1996-09-23,16.09,,
1996-09-24,16.19,,
1996-09-25,16.25,,
1996-09-26,16.31,,
1996-09-27,16.38,,
1996-09-30,16.44,,
1996-10-01,16.63,,
1996-10-02,16.94,,
1996-10-03,16.63,,
1996-10-04,16.91,,
1996-10-07,16.75,,
1996-10-08,16.75,,
1996-10-09,16.72,,
1996-10-10,16.56,,
1996-10-11,16.75,,
1996-10-14,16.5,,
1996-10-15,16.72,,
1996-10-16,16.95,,
1996-10-17,17.0,,
1996-10-18,17.09,,
1996-10-21,17.0,,
1996-10-22,17.0,,
1996-10-23,16.84,,
1996-10-24,17.28,,
1996-10-25,17.25,,
1996-10-28,17.22,,
1996-10-29,17.25,,
1996-10-30,17.28,,
1996-10-31,17.31,,
1996-11-01,17.38,,
1996-11-04,17.31,,
1996-11-05,17.22,,
1996-11-06,17.31,,
1996-11-07,17.44,,
1996-11-08,17.81,,
1996-11-11,18.09,,
1996-11-12,18.22,,
1996-11-13,18.13,,
1996-11-14,17.88,,
1996-11-15,17.73,,
1996-11-18,17.73,,
1996-11-19,18.5,,
1996-11-20,18.69,,
1996-11-21,18.31,,
1996-11-22,18.31,,
1996-11-25,18.41,,
1996-11-26,18.19,,
1996-11-27,18.22,,
1996-11-29,18.16,,
1996-12-02,18.0,,
1996-12-03,17.81,,
1996-12-04,17.25,,
1996-12-05,17.61,,
1996-12-06,17.19,,
1996-12-09,17.63,,
1996-12-10,17.13,,
1996-12-11,17.06,,
1996-12-12,16.63,,
1996-12-13,17.03,,
1996-12-16,16.5,,
1996-12-17,16.44,,
1996-12-18,17.0,,
1996-12-19,17.38,,
1996-12-20,17.88,,
1996-12-23,17.75,,
1996-12-24,18.0,,
1996-12-26,18.19,,
1996-12-27,18.34,,
1996-12-30,18.75,,
1996-12-31,18.13,,
1997-01-02,17.38,,
1997-01-03,18.63,,
1997-01-06,19.31,,
1997-01-07,19.19,,
1997-01-08,19.31,,
1997-01-09,19.06,,
1997-01-10,19.13,,
1997-01-13,19.25,,
1997-01-14,19.75,,
1997-01-15,20.25,,
1997-01-16,19.88,,
1997-01-17,20.13,,
1997-01-20,20.25,,
1997-01-21,20.13,,
1997-01-22,20.13,,
1997-01-23,20.0,,
1997-01-24,19.81,,
1997-01-27,20.06,,
1997-01-28,20.13,,
1997-01-29,20.88,,
1997-01-30,21.5,,
1997-01-31,20.5,,
1997-02-03,20.56,,
1997-02-04,21.69,,
1997-02-05,21.69,,
1997-02-06,21.88,,
1997-02-07,22.13,,
1997-02-10,22.19,,
1997-02-11,22.13,,
1997-02-12,22.0,,
1997-02-13,22.19,,
1997-02-14,22.25,,
1997-02-18,22.25,,
1997-02-19,22.03,,
1997-02-20,21.25,,
1997-02-21,20.88,,
1997-02-24,21.13,,
1997-02-25,21.63,,
1997-02-26,21.34,,
1997-02-27,21.25,,
1997-02-28,21.25,,
1997-03-03,20.81,,
1997-03-04,20.97,,
1997-03-05,20.94,,
1997-03-06,21.0,,
1997-03-07,20.88,,
1997-03-10,21.5,,
1997-03-11,21.81,,
1997-03-12,21.38,,
1997-03-13,20.38,,
1997-03-14,20.81,,
1997-03-17,20.19,,
1997-03-18,20.25,,
1997-03-19,20.06,,
1997-03-20,20.0,,
1997-03-21,19.81,,
1997-03-24,20.59,,
1997-03-25,20.88,,
1997-03-26,20.19,,
1997-03-27,19.25,,
1997-03-31,18.75,,
1997-04-01,18.56,,
1997-04-02,18.47,,
1997-04-03,18.81,,
1997-04-04,19.25,,
1997-04-07,19.63,,
1997-04-08,19.63,,
1997-04-09,19.44,,
1997-04-10,19.69,,
1997-04-11,19.0,,
1997-04-14,19.59,,
1997-04-15,20.06,,
1997-04-16,20.19,,
1997-04-17,20.38,,
1997-04-18,20.44,,
1997-04-21,20.56,,
1997-04-22,21.0,,
1997-04-23,21.13,,
1997-04-24,21.0,,
1997-04-25,21.13,,
1997-04-28,21.56,,
1997-04-29,22.69,,
1997-04-30,22.25,,
1997-05-01,22.02,,
1997-05-02,22.56,,
1997-05-05,22.5,,
1997-05-06,23.5,,
1997-05-07,22.97,,
1997-05-08,22.75,,
1997-05-09,22.88,,
1997-05-12,22.91,,
1997-05-13,22.81,,
1997-05-14,23.06,,
1997-05-15,23.5,,
1997-05-16,23.13,,
1997-05-19,23.13,,
1997-05-20,23.56,,
1997-05-21,23.75,,
1997-05-22,23.63,,
1997-05-23,24.06,,
1997-05-27,23.88,,
1997-05-28,23.69,,
1997-05-29,23.81,,
1997-05-30,24.56,,
1997-06-02,24.63,,
1997-06-03,24.88,,
1997-06-04,24.75,,
1997-06-05,25.41,,
1997-06-06,25.75,,
1997-06-09,25.55,,
1997-06-10,25.19,,
1997-06-11,25.0,,
1997-06-12,25.25,,
1997-06-13,25.31,,
1997-06-16,25.0,,
1997-06-17,24.75,,
1997-06-18,25.0,,
1997-06-19,25.75,,
1997-06-20,25.5,,
1997-06-23,24.81,,
1997-06-24,24.95,,
1997-06-25,25.0,,
1997-06-26,25.13,,
1997-06-27,25.0,,
1997-06-30,24.19,,
1997-07-01,24.69,,
1997-07-02,24.63,,
1997-07-03,25.38,,
1997-07-07,25.5,,
1997-07-08,25.06,,
1997-07-09,24.88,,
1997-07-10,24.56,,
1997-07-11,24.97,,
1997-07-14,25.09,,
1997-07-15,25.5,,
1997-07-16,26.5,,
1997-07-17,25.88,,
1997-07-18,25.75,,
1997-07-21,26.19,,
1997-07-22,26.81,,
1997-07-23,26.75,,
1997-07-24,26.81,,
1997-07-25,26.94,,
1997-07-28,27.66,,
1997-07-29,27.31,,
1997-07-30,27.56,,
1997-07-31,27.5,,
1997-08-01,27.38,,
1997-08-04,27.56,,
1997-08-05,27.81,,
1997-08-06,28.25,,
1997-08-07,28.0,,
1997-08-08,26.88,,
1997-08-11,27.31,,
1997-08-12,27.13,,
1997-08-13,27.09,,
1997-08-14,27.06,,
1997-08-15,26.31,,
1997-08-18,26.25,,
1997-08-19,26.53,,
1997-08-20,27.06,,
1997-08-21,26.56,,
1997-08-22,26.25,,
1997-08-25,25.75,,
1997-08-26,25.19,,
1997-08-27,25.75,,
1997-08-28,25.75,,
1997-08-29,26.56,,
1997-09-02,26.91,,
1997-09-03,26.97,,
1997-09-04,27.06,,
1997-09-05,27.5,,
1997-09-08,27.63,,
1997-09-09,28.0,,
1997-09-10,27.5,,
1997-09-11,27.53,,
1997-09-12,27.94,,
1997-09-15,28.0,,
1997-09-16,28.5,,
1997-09-17,28.88,,
1997-09-18,29.19,,
1997-09-19,29.25,,
1997-09-22,29.53,,
1997-09-23,29.53,,
1997-09-24,29.5,,
1997-09-25,28.88,,
1997-09-26,29.22,,
1997-09-29,29.28,,
1997-09-30,29.56,,
1997-10-01,30.22,,
1997-10-02,30.63,,
1997-10-03,30.38,,
1997-10-06,30.56,,
1997-10-07,30.38,,
1997-10-08,29.7,,
1997-10-09,29.63,,
1997-10-10,29.88,,
1997-10-13,30.0,,
1997-10-14,30.06,,
1997-10-15,30.19,,
1997-10-16,29.94,,
1997-10-17,29.94,,
1997-10-20,30.56,,
1997-10-21,30.88,,
1997-10-22,31.25,,
1997-10-23,30.56,,
1997-10-24,30.56,,
1997-10-27,28.31,,
1997-10-28,28.44,,
1997-10-29,29.44,,
1997-10-30,29.13,,
1997-10-31,29.25,,
1997-11-03,29.28,,
1997-11-04,29.5,,
1997-11-05,30.38,,
1997-11-06,30.31,,
1997-11-07,30.19,,
1997-11-10,30.0,,
1997-11-11,29.91,,
1997-11-12,29.69,,
1997-11-13,29.94,,
1997-11-14,29.72,,
1997-11-17,30.13,,
1997-11-18,30.0,,
1997-11-19,30.06,,
1997-11-20,31.13,,
1997-11-21,31.56,,
1997-11-24,31.47,,
1997-11-25,31.5,,
1997-11-26,31.13,,
1997-11-28,31.13,,
1997-12-01,32.53,,
1997-12-02,32.68,,
1997-12-03,33.13,,
1997-12-04,34.3,,
1997-12-05,35.0,,
1997-12-08,34.3,,
1997-12-09,34.44,,
1997-12-10,33.88,,
1997-12-11,33.09,,
1997-12-12,32.88,,
1997-12-15,32.88,,
1997-12-16,32.94,,
1997-12-17,32.38,,
1997-12-18,33.06,,
1997-12-19,32.94,,
1997-12-22,33.25,,
1997-12-23,33.25,,
1997-12-24,32.66,,
1997-12-26,32.25,,
1997-12-29,34.38,,
1997-12-30,35.19,,
1997-12-31,34.88,,
1998-01-02,34.84,,
1998-01-05,35.03,,
1998-01-06,34.31,,
1998-01-07,33.25,,
1998-01-08,32.75,,
1998-01-09,31.59,,
1998-01-12,31.63,,
1998-01-13,32.56,,
1998-01-14,31.75,,
1998-01-15,31.69,,
1998-01-16,31.88,,
1998-01-20,32.5,,
1998-01-21,31.97,,
1998-01-22,31.19,,
1998-01-23,30.75,,
1998-01-26,32.19,,
1998-01-27,32.44,,
1998-01-28,35.0,,
1998-01-29,34.84,,
1998-01-30,33.69,,
1998-02-02,34.81,,
1998-02-03,35.75,,
1998-02-04,35.22,,
1998-02-05,34.88,,
1998-02-06,35.06,,
1998-02-09,35.22,,
1998-02-10,35.97,,
1998-02-11,35.69,,
1998-02-12,36.19,,
1998-02-13,35.8,,
1998-02-17,35.78,,
1998-02-18,35.97,,
1998-02-19,36.0,,
1998-02-20,36.72,,
1998-02-23,37.0,,
1998-02-24,36.69,,
1998-02-25,36.91,,
1998-02-26,38.09,,
1998-02-27,38.03,,
1998-03-02,37.92,,
1998-03-03,38.0,,
1998-03-04,37.31,,
1998-03-05,36.38,,
1998-03-06,36.63,,
1998-03-09,36.75,,
1998-03-10,36.81,,
1998-03-11,36.61,,
1998-03-12,37.06,,
1998-03-13,37.69,,
1998-03-16,37.91,,
1998-03-17,37.81,,
1998-03-18,37.95,,
