date,close price,IBM_SHE,IBM_TA,IBM_TL,market cap,PB Ratio
1965-06-16,7.62,,,,,
1965-06-17,7.71,,,,,
1965-06-18,7.71,,,,,
1965-06-21,7.68,,,,,
1965-06-22,7.64,,,,,
1965-06-23,7.63,,,,,
1965-06-24,7.59,,,,,
1965-06-25,7.45,,,,,
1965-06-28,7.38,,,,,
1965-06-29,7.5,,,,,
1965-06-30,7.63,,,,,
1965-07-01,7.68,,,,,
1965-07-02,7.74,,,,,
1965-07-06,7.68,,,,,
1965-07-07,7.63,,,,,
1965-07-08,7.78,,,,,
1965-07-09,7.83,,,,,
1965-07-12,7.78,,,,,
1965-07-13,7.77,,,,,
1965-07-14,7.84,,,,,
1965-07-15,7.86,,,,,
1965-07-16,7.91,,,,,
1965-07-19,7.91,,,,,
1965-07-20,7.77,,,,,
1965-07-21,7.72,,,,,
1965-07-22,7.68,,,,,
1965-07-23,7.77,,,,,
1965-07-26,7.76,,,,,
1965-07-27,7.73,,,,,
1965-07-28,7.86,,,,,
1965-07-29,7.93,,,,,
1965-07-30,7.98,,,,,
1965-08-02,7.94,,,,,
1965-08-03,8.0,,,,,
1965-08-04,8.08,,,,,
1965-08-05,8.03,,,,,
1965-08-06,8.06,,,,,
1965-08-09,8.07,,,,,
1965-08-10,8.04,,,,,
1965-08-11,8.07,,,,,
1965-08-12,8.16,,,,,
1965-08-13,8.21,,,,,
1965-08-16,8.2,,,,,
1965-08-17,8.18,,,,,
1965-08-18,8.21,,,,,
1965-08-19,8.17,,,,,
1965-08-20,8.2,,,,,
1965-08-23,8.25,,,,,
1965-08-24,8.36,,,,,
1965-08-25,8.32,,,,,
1965-08-26,8.32,,,,,
1965-08-27,8.34,,,,,
1965-08-30,8.34,,,,,
1965-08-31,8.32,,,,,
1965-09-01,8.33,,,,,
1965-09-02,8.36,,,,,
1965-09-03,8.4,,,,,
1965-09-07,8.39,,,,,
1965-09-08,8.37,,,,,
1965-09-09,8.4,,,,,
1965-09-10,8.4,,,,,
1965-09-13,8.52,,,,,
1965-09-14,8.49,,,,,
1965-09-15,8.49,,,,,
1965-09-16,8.53,,,,,
1965-09-17,8.58,,,,,
1965-09-20,8.53,,,,,
1965-09-21,8.58,,,,,
1965-09-22,8.61,,,,,
1965-09-23,8.59,,,,,
1965-09-24,8.53,,,,,
1965-09-27,8.59,,,,,
1965-09-28,8.55,,,,,
1965-09-29,8.53,,,,,
1965-09-30,8.54,,,,,
1965-10-01,8.45,,,,,
1965-10-04,8.49,,,,,
1965-10-05,8.53,,,,,
1965-10-06,8.56,,,,,
1965-10-07,8.52,,,,,
1965-10-08,8.58,,,,,
1965-10-11,8.65,,,,,
1965-10-12,8.58,,,,,
1965-10-13,8.6,,,,,
1965-10-14,8.58,,,,,
1965-10-15,8.63,,,,,
1965-10-18,8.68,,,,,
1965-10-19,8.7,,,,,
1965-10-20,8.79,,,,,
1965-10-21,8.79,,,,,
1965-10-22,8.82,,,,,
1965-10-25,8.79,,,,,
1965-10-26,8.73,,,,,
1965-10-27,8.84,,,,,
1965-10-28,8.86,,,,,
1965-10-29,8.88,,,,,
1965-11-01,8.88,,,,,
1965-11-03,8.91,,,,,
1965-11-04,8.96,,,,,
1965-11-05,8.94,,,,,
1965-11-08,8.98,,,,,
1965-11-09,8.88,,,,,
1965-11-10,8.89,,,,,
1965-11-11,8.91,,,,,
1965-11-12,8.97,,,,,
1965-11-15,8.98,,,,,
1965-11-16,9.05,,,,,
1965-11-17,9.1,,,,,
1965-11-18,9.04,,,,,
1965-11-19,9.04,,,,,
1965-11-22,9.01,,,,,
1965-11-23,8.93,,,,,
1965-11-24,8.93,,,,,
1965-11-26,8.93,,,,,
1965-11-29,8.8,,,,,
1965-11-30,8.75,,,,,
1965-12-01,8.6,,,,,
1965-12-02,8.36,,,,,
1965-12-03,8.44,,,,,
1965-12-06,8.37,,,,,
1965-12-07,8.48,,,,,
1965-12-08,8.53,,,,,
1965-12-09,8.6,,,,,
1965-12-10,8.63,,,,,
1965-12-13,8.61,,,,,
1965-12-14,8.44,,,,,
1965-12-15,8.25,,,,,
1965-12-16,8.32,,,,,
1965-12-17,8.31,,,,,
1965-12-20,8.36,,,,,
1965-12-21,8.45,,,,,
1965-12-22,8.43,,,,,
1965-12-23,8.32,,,,,
1965-12-27,8.33,,,,,
1965-12-28,8.37,,,,,
1965-12-29,8.3,,,,,
1965-12-30,8.33,,,,,
1965-12-31,8.32,,,,,
1966-01-03,8.23,,,,,
1966-01-04,8.2,,,,,
1966-01-05,8.25,,,,,
1966-01-06,8.3,,,,,
1966-01-07,8.3,,,,,
1966-01-10,8.27,,,,,
1966-01-11,8.3,,,,,
1966-01-12,8.26,,,,,
1966-01-13,8.31,,,,,
1966-01-14,8.27,,,,,
1966-01-17,8.21,,,,,
1966-01-18,8.06,,,,,
1966-01-19,7.98,,,,,
1966-01-20,8.06,,,,,
1966-01-21,8.18,,,,,
1966-01-24,8.23,,,,,
1966-01-25,8.48,,,,,
1966-01-26,8.43,,,,,
1966-01-27,8.38,,,,,
1966-01-28,8.28,,,,,
1966-01-31,8.27,,,,,
1966-02-01,8.2,,,,,
1966-02-02,8.17,,,,,
1966-02-03,8.27,,,,,
1966-02-04,8.29,,,,,
1966-02-07,8.37,,,,,
1966-02-08,8.47,,,,,
1966-02-09,8.54,,,,,
1966-02-10,8.62,,,,,
1966-02-11,8.75,,,,,
1966-02-14,8.66,,,,,
1966-02-15,8.55,,,,,
1966-02-16,8.64,,,,,
1966-02-17,8.57,,,,,
1966-02-18,8.54,,,,,
1966-02-21,8.5,,,,,
1966-02-23,8.45,,,,,
1966-02-24,8.44,,,,,
1966-02-25,8.53,,,,,
1966-02-28,8.58,,,,,
1966-03-01,8.42,,,,,
1966-03-02,8.33,,,,,
1966-03-03,8.39,,,,,
1966-03-04,8.41,,,,,
1966-03-07,8.29,,,,,
1966-03-08,8.28,,,,,
1966-03-09,8.44,,,,,
1966-03-10,8.39,,,,,
1966-03-11,8.33,,,,,
1966-03-14,8.33,,,,,
1966-03-15,8.31,,,,,
1966-03-16,8.38,,,,,
1966-03-17,8.33,,,,,
1966-03-18,8.32,,,,,
1966-03-21,8.48,,,,,
1966-03-22,8.53,,,,,
1966-03-23,8.53,,,,,
1966-03-24,8.62,,,,,
1966-03-25,8.75,,,,,
1966-03-28,8.68,,,,,
1966-03-29,8.65,,,,,
1966-03-30,8.52,,,,,
1966-03-31,8.6,,,,,
1966-04-01,8.68,,,,,
1966-04-04,8.73,,,,,
1966-04-05,8.82,,,,,
1966-04-06,8.85,,,,,
1966-04-07,9.0,,,,,
1966-04-11,9.17,,,,,
1966-04-12,8.98,,,,,
1966-04-13,9.04,,,,,
1966-04-14,9.34,,,,,
1966-04-15,9.22,,,,,
1966-04-18,9.12,,,,,
1966-04-19,9.08,,,,,
1966-04-20,9.13,,,,,
1966-04-21,9.25,,,,,
1966-04-22,9.25,,,,,
1966-04-25,9.02,,,,,
1966-04-26,9.25,,,,,
1966-04-27,9.35,,,,,
1966-04-28,9.25,,,,,
1966-04-29,9.29,,,,,
1966-05-02,9.33,,,,,
1966-05-03,9.29,,,,,
1966-05-04,9.14,,,,,
1966-05-05,8.97,,,,,
1966-05-06,8.84,,,,,
1966-05-09,8.67,,,,,
1966-05-10,8.74,,,,,
1966-05-11,8.85,,,,,
1966-05-12,8.73,,,,,
1966-05-13,8.65,,,,,
1966-05-16,8.67,,,,,
1966-05-17,8.61,,,,,
1966-05-18,8.83,,,,,
1966-05-19,9.05,,,,,
1966-05-20,9.02,,,,,
1966-05-23,9.2,,,,,
1966-05-24,9.33,,,,,
1966-05-25,9.28,,,,,
1966-05-26,9.29,,,,,
1966-05-27,9.28,,,,,
1966-05-31,9.07,,,,,
1966-06-01,8.88,,,,,
1966-06-02,8.68,,,,,
1966-06-03,8.59,,,,,
1966-06-06,8.43,,,,,
1966-06-07,8.35,,,,,
1966-06-08,8.48,,,,,
1966-06-09,8.73,,,,,
1966-06-10,8.73,,,,,
1966-06-13,8.63,,,,,
1966-06-14,8.65,,,,,
1966-06-15,8.56,,,,,
1966-06-16,8.65,,,,,
1966-06-17,8.93,,,,,
1966-06-20,9.06,,,,,
1966-06-21,9.08,,,,,
1966-06-22,9.05,,,,,
1966-06-23,8.9,,,,,
1966-06-24,8.88,,,,,
1966-06-27,8.76,,,,,
1966-06-28,8.79,,,,,
1966-06-29,8.7,,,,,
1966-06-30,8.76,,,,,
1966-07-01,8.86,,,,,
1966-07-05,8.85,,,,,
1966-07-06,8.95,,,,,
1966-07-07,9.03,,,,,
1966-07-08,8.93,,,,,
1966-07-11,8.9,,,,,
1966-07-12,8.91,,,,,
1966-07-13,8.78,,,,,
1966-07-14,8.86,,,,,
1966-07-15,8.95,,,,,
1966-07-18,8.95,,,,,
1966-07-19,8.81,,,,,
1966-07-20,8.74,,,,,
1966-07-21,8.87,,,,,
1966-07-22,8.86,,,,,
1966-07-25,8.69,,,,,
1966-07-26,8.68,,,,,
1966-07-27,8.71,,,,,
1966-07-28,8.6,,,,,
1966-07-29,8.52,,,,,
1966-08-01,8.3,,,,,
1966-08-02,8.31,,,,,
1966-08-03,8.45,,,,,
1966-08-04,8.6,,,,,
1966-08-05,8.57,,,,,
1966-08-08,8.58,,,,,
1966-08-09,8.51,,,,,
1966-08-10,8.45,,,,,
1966-08-11,8.51,,,,,
1966-08-12,8.74,,,,,
1966-08-15,8.7,,,,,
1966-08-16,8.59,,,,,
1966-08-17,8.55,,,,,
1966-08-18,8.39,,,,,
1966-08-19,8.39,,,,,
1966-08-22,8.23,,,,,
1966-08-23,8.23,,,,,
1966-08-24,8.2,,,,,
1966-08-25,8.11,,,,,
1966-08-26,7.88,,,,,
1966-08-29,7.68,,,,,
1966-08-30,7.97,,,,,
1966-08-31,8.01,,,,,
1966-09-01,8.01,,,,,
1966-09-02,8.0,,,,,
1966-09-06,7.93,,,,,
1966-09-07,7.88,,,,,
1966-09-08,7.73,,,,,
1966-09-09,7.88,,,,,
1966-09-12,8.01,,,,,
1966-09-13,7.98,,,,,
1966-09-14,8.09,,,,,
1966-09-15,8.38,,,,,
1966-09-16,8.24,,,,,
1966-09-19,8.23,,,,,
1966-09-20,8.05,,,,,
1966-09-21,7.88,,,,,
1966-09-22,7.98,,,,,
1966-09-23,7.98,,,,,
1966-09-26,8.16,,,,,
1966-09-27,8.19,,,,,
1966-09-28,7.98,,,,,
1966-09-29,7.88,,,,,
1966-09-30,7.94,,,,,
1966-10-03,7.77,,,,,
1966-10-04,7.74,,,,,
1966-10-05,7.75,,,,,
1966-10-06,7.63,,,,,
1966-10-07,7.32,,,,,
1966-10-10,7.73,,,,,
1966-10-11,7.63,,,,,
1966-10-12,7.83,,,,,
1966-10-13,7.93,,,,,
1966-10-14,7.9,,,,,
1966-10-17,7.91,,,,,
1966-10-18,8.13,,,,,
1966-10-19,7.94,,,,,
1966-10-20,7.96,,,,,
1966-10-21,8.05,,,,,
1966-10-24,8.05,,,,,
1966-10-25,8.24,,,,,
1966-10-26,8.24,,,,,
1966-10-27,8.33,,,,,
1966-10-28,8.37,,,,,
1966-10-31,8.3,,,,,
1966-11-01,8.5,,,,,
1966-11-02,8.61,,,,,
1966-11-03,8.6,,,,,
1966-11-04,8.66,,,,,
1966-11-07,8.73,,,,,
1966-11-09,8.74,,,,,
1966-11-10,8.81,,,,,
1966-11-11,8.8,,,,,
1966-11-14,8.74,,,,,
1966-11-15,8.81,,,,,
1966-11-16,8.96,,,,,
1966-11-17,8.93,,,,,
1966-11-18,8.88,,,,,
1966-11-21,8.7,,,,,
1966-11-22,8.7,,,,,
1966-11-23,8.9,,,,,
1966-11-25,9.16,,,,,
1966-11-28,9.26,,,,,
1966-11-29,9.33,,,,,
1966-11-30,9.4,,,,,
1966-12-01,9.25,,,,,
1966-12-02,9.18,,,,,
1966-12-05,9.31,,,,,
1966-12-06,9.39,,,,,
1966-12-07,9.54,,,,,
1966-12-08,9.58,,,,,
1966-12-09,9.41,,,,,
1966-12-12,9.53,,,,,
1966-12-13,9.56,,,,,
1966-12-14,9.54,,,,,
1966-12-15,9.33,,,,,
1966-12-16,9.28,,,,,
1966-12-19,9.25,,,,,
1966-12-20,9.33,,,,,
1966-12-21,9.3,,,,,
1966-12-22,9.24,,,,,
1966-12-23,9.19,,,,,
1966-12-27,9.14,,,,,
1966-12-28,9.18,,,,,
1966-12-29,9.23,,,,,
1966-12-30,9.29,,,,,
1967-01-03,9.23,,,,,
1967-01-04,9.13,,,,,
1967-01-05,9.21,,,,,
1967-01-06,9.45,,,,,
1967-01-09,9.65,,,,,
1967-01-10,9.73,,,,,
1967-01-11,9.85,,,,,
1967-01-12,9.8,,,,,
1967-01-13,9.91,,,,,
1967-01-16,9.61,,,,,
1967-01-17,9.7,,,,,
1967-01-18,9.78,,,,,
1967-01-19,9.74,,,,,
1967-01-20,9.75,,,,,
1967-01-23,9.94,,,,,
1967-01-24,9.99,,,,,
1967-01-25,9.9,,,,,
1967-01-26,9.93,,,,,
1967-01-27,10.04,,,,,
1967-01-30,10.11,,,,,
1967-01-31,9.99,,,,,
1967-02-01,9.83,,,,,
1967-02-02,9.91,,,,,
1967-02-03,9.98,,,,,
1967-02-06,9.95,,,,,
1967-02-07,9.95,,,,,
1967-02-08,10.24,,,,,
1967-02-09,10.35,,,,,
1967-02-10,10.35,,,,,
1967-02-13,10.5,,,,,
1967-02-14,10.69,,,,,
1967-02-15,10.83,,,,,
1967-02-16,10.66,,,,,
1967-02-17,10.62,,,,,
1967-02-20,10.59,,,,,
1967-02-21,10.6,,,,,
1967-02-23,10.56,,,,,
1967-02-24,10.63,,,,,
1967-02-27,10.4,,,,,
1967-02-28,10.75,,,,,
1967-03-01,11.0,,,,,
1967-03-02,11.03,,,,,
1967-03-03,11.0,,,,,
1967-03-06,11.0,,,,,
1967-03-07,10.98,,,,,
1967-03-08,10.92,,,,,
1967-03-09,10.91,,,,,
1967-03-10,11.01,,,,,
1967-03-13,11.03,,,,,
1967-03-14,10.88,,,,,
1967-03-15,11.05,,,,,
1967-03-16,11.25,,,,,
1967-03-17,11.26,,,,,
1967-03-20,11.1,,,,,
1967-03-21,11.12,,,,,
1967-03-22,11.11,,,,,
1967-03-23,11.39,,,,,
1967-03-27,11.53,,,,,
1967-03-28,11.45,,,,,
1967-03-29,11.43,,,,,
1967-03-30,11.43,,,,,
1967-03-31,11.28,,,,,
1967-04-03,11.0,,,,,
1967-04-04,11.03,,,,,
1967-04-05,11.11,,,,,
1967-04-06,11.34,,,,,
1967-04-07,11.17,,,,,
1967-04-10,11.02,,,,,
1967-04-11,11.25,,,,,
1967-04-12,11.16,,,,,
1967-04-13,11.4,,,,,
1967-04-14,11.46,,,,,
1967-04-17,11.46,,,,,
1967-04-18,11.51,,,,,
1967-04-19,11.68,,,,,
1967-04-20,11.72,,,,,
1967-04-21,11.7,,,,,
1967-04-24,11.83,,,,,
1967-04-25,12.03,,,,,
1967-04-26,11.99,,,,,
1967-04-27,12.41,,,,,
1967-04-28,12.41,,,,,
1967-05-01,12.06,,,,,
1967-05-02,12.07,,,,,
1967-05-03,12.06,,,,,
1967-05-04,12.05,,,,,
1967-05-05,12.01,,,,,
1967-05-08,11.88,,,,,
1967-05-09,11.53,,,,,
1967-05-10,11.65,,,,,
1967-05-11,11.68,,,,,
1967-05-12,11.69,,,,,
1967-05-15,11.6,,,,,
1967-05-16,11.85,,,,,
1967-05-17,11.88,,,,,
1967-05-18,11.9,,,,,
1967-05-19,11.8,,,,,
1967-05-22,11.8,,,,,
1967-05-23,11.63,,,,,
1967-05-24,11.63,,,,,
1967-05-25,11.83,,,,,
1967-05-26,11.75,,,,,
1967-05-29,11.75,,,,,
1967-05-31,11.66,,,,,
1967-06-01,11.9,,,,,
1967-06-02,11.73,,,,,
1967-06-05,11.64,,,,,
1967-06-06,11.94,,,,,
1967-06-07,12.01,,,,,
1967-06-08,12.08,,,,,
1967-06-09,12.15,,,,,
1967-06-12,12.19,,,,,
1967-06-13,12.29,,,,,
1967-06-14,12.48,,,,,
1967-06-15,12.48,,,,,
1967-06-16,12.49,,,,,
1967-06-19,12.45,,,,,
1967-06-20,12.45,,,,,
1967-06-21,12.41,,,,,
1967-06-22,12.43,,,,,
1967-06-23,12.55,,,,,
1967-06-26,12.75,,,,,
1967-06-27,12.59,,,,,
1967-06-28,12.48,,,,,
1967-06-29,12.49,,,,,
1967-06-30,12.44,,,,,
1967-07-03,12.48,,,,,
1967-07-05,12.54,,,,,
1967-07-06,12.53,,,,,
1967-07-07,12.54,,,,,
1967-07-10,12.59,,,,,
1967-07-11,12.65,,,,,
1967-07-12,12.58,,,,,
1967-07-13,12.6,,,,,
1967-07-14,12.57,,,,,
1967-07-17,12.59,,,,,
1967-07-18,12.56,,,,,
1967-07-19,12.4,,,,,
1967-07-20,12.45,,,,,
1967-07-21,12.46,,,,,
1967-07-24,12.39,,,,,
1967-07-25,12.28,,,,,
1967-07-26,12.48,,,,,
1967-07-27,12.63,,,,,
1967-07-28,12.66,,,,,
1967-07-31,12.69,,,,,
1967-08-01,12.86,,,,,
1967-08-02,12.74,,,,,
1967-08-03,12.7,,,,,
1967-08-04,12.74,,,,,
1967-08-07,12.73,,,,,
1967-08-08,12.77,,,,,
1967-08-09,12.63,,,,,
1967-08-10,12.39,,,,,
1967-08-11,12.3,,,,,
1967-08-14,12.24,,,,,
1967-08-15,12.25,,,,,
1967-08-16,12.36,,,,,
1967-08-17,12.3,,,,,
1967-08-18,12.44,,,,,
1967-08-21,12.45,,,,,
1967-08-22,12.35,,,,,
1967-08-23,12.4,,,,,
1967-08-24,12.29,,,,,
1967-08-25,12.14,,,,,
1967-08-28,12.14,,,,,
1967-08-29,12.28,,,,,
1967-08-30,12.33,,,,,
1967-08-31,12.49,,,,,
1967-09-01,12.5,,,,,
1967-09-05,12.55,,,,,
1967-09-06,12.61,,,,,
1967-09-07,12.57,,,,,
1967-09-08,12.6,,,,,
1967-09-11,12.83,,,,,
1967-09-12,12.93,,,,,
1967-09-13,12.93,,,,,
1967-09-14,12.78,,,,,
1967-09-15,12.78,,,,,
1967-09-18,12.84,,,,,
1967-09-19,12.94,,,,,
1967-09-20,12.85,,,,,
1967-09-21,13.51,,,,,
1967-09-22,13.56,,,,,
1967-09-25,13.83,,,,,
1967-09-26,13.64,,,,,
1967-09-27,13.69,,,,,
1967-09-28,13.76,,,,,
1967-09-29,13.71,,,,,
1967-10-02,13.57,,,,,
1967-10-03,13.73,,,,,
1967-10-04,13.73,,,,,
1967-10-05,14.2,,,,,
1967-10-06,14.2,,,,,
1967-10-09,14.29,,,,,
1967-10-10,14.25,,,,,
1967-10-11,14.5,,,,,
1967-10-12,14.5,,,,,
1967-10-13,14.65,,,,,
1967-10-16,14.58,,,,,
1967-10-17,14.4,,,,,
1967-10-18,14.63,,,,,
1967-10-19,14.79,,,,,
1967-10-20,14.93,,,,,
1967-10-23,14.76,,,,,
1967-10-24,14.75,,,,,
1967-10-25,14.73,,,,,
1967-10-26,14.86,,,,,
1967-10-27,14.94,,,,,
1967-10-30,14.91,,,,,
1967-10-31,14.84,,,,,
1967-11-01,14.61,,,,,
1967-11-02,14.56,,,,,
1967-11-03,14.5,,,,,
1967-11-06,14.53,,,,,
1967-11-08,14.41,,,,,
1967-11-09,14.49,,,,,
1967-11-10,14.68,,,,,
1967-11-13,14.75,,,,,
1967-11-14,14.68,,,,,
1967-11-15,14.88,,,,,
1967-11-16,15.25,,,,,
1967-11-17,15.4,,,,,
1967-11-20,15.0,,,,,
1967-11-21,15.45,,,,,
1967-11-22,15.31,,,,,
1967-11-24,15.35,,,,,
1967-11-27,15.43,,,,,
1967-11-28,15.35,,,,,
1967-11-29,15.35,,,,,
1967-11-30,15.3,,,,,
1967-12-01,15.4,,,,,
1967-12-04,15.75,,,,,
1967-12-05,15.73,,,,,
1967-12-06,15.82,,,,,
1967-12-07,16.0,,,,,
1967-12-08,16.11,,,,,
1967-12-11,16.14,,,,,
1967-12-12,16.03,,,,,
1967-12-13,16.09,,,,,
1967-12-14,16.2,,,,,
1967-12-15,15.93,,,,,
1967-12-18,15.45,,,,,
1967-12-19,15.44,,,,,
1967-12-20,15.63,,,,,
1967-12-21,15.56,,,,,
1967-12-22,15.34,,,,,
1967-12-26,15.41,,,,,
1967-12-27,15.63,,,,,
1967-12-28,15.61,,,,,
1967-12-29,15.68,,,,,
1968-01-02,15.34,,,,,
1968-01-03,15.15,,,,,
1968-01-04,14.72,,,,,
1968-01-05,14.83,,,,,
1968-01-08,14.94,,,,,
1968-01-09,14.96,,,,,
1968-01-10,15.1,,,,,
1968-01-11,15.23,,,,,
1968-01-12,15.4,,,,,
1968-01-15,15.58,,,,,
1968-01-16,15.4,,,,,
1968-01-17,15.4,,,,,
1968-01-18,15.54,,,,,
1968-01-19,15.53,,,,,
1968-01-22,15.18,,,,,
1968-01-23,15.58,,,,,
1968-01-24,15.35,,,,,
1968-01-25,15.43,,,,,
1968-01-26,15.46,,,,,
1968-01-29,15.36,,,,,
1968-01-30,15.24,,,,,
1968-01-31,14.86,,,,,
1968-02-01,14.99,,,,,
1968-02-02,14.9,,,,,
1968-02-05,14.81,,,,,
1968-02-06,14.68,,,,,
1968-02-07,14.81,,,,,
1968-02-08,14.48,,,,,
1968-02-09,14.28,,,,,
1968-02-13,14.28,,,,,
1968-02-14,14.63,,,,,
1968-02-15,14.65,,,,,
1968-02-16,14.43,,,,,
1968-02-19,14.63,,,,,
1968-02-20,14.88,,,,,
1968-02-21,14.98,,,,,
1968-02-23,14.74,,,,,
1968-02-26,14.69,,,,,
1968-02-27,14.85,,,,,
1968-02-28,14.75,,,,,
1968-02-29,14.5,,,,,
1968-03-01,14.43,,,,,
1968-03-04,14.05,,,,,
1968-03-05,14.24,,,,,
1968-03-06,14.69,,,,,
1968-03-07,14.63,,,,,
1968-03-08,14.49,,,,,
1968-03-11,14.83,,,,,
1968-03-12,14.89,,,,,
1968-03-13,14.76,,,,,
1968-03-14,14.33,,,,,
1968-03-15,14.73,,,,,
1968-03-18,14.77,,,,,
1968-03-19,14.54,,,,,
1968-03-20,14.67,,,,,
1968-03-21,14.5,,,,,
1968-03-22,14.64,,,,,
1968-03-25,14.69,,,,,
1968-03-26,14.85,,,,,
1968-03-27,14.95,,,,,
1968-03-28,15.01,,,,,
1968-03-29,15.31,,,,,
1968-04-01,15.78,,,,,
1968-04-02,15.88,,,,,
1968-04-03,15.98,,,,,
1968-04-04,15.94,,,,,
1968-04-05,15.75,,,,,
1968-04-08,16.05,,,,,
1968-04-10,16.03,,,,,
1968-04-11,16.23,,,,,
1968-04-15,16.21,,,,,
1968-04-16,16.13,,,,,
1968-04-17,16.08,,,,,
1968-04-18,16.0,,,,,
1968-04-19,15.91,,,,,
1968-04-22,15.9,,,,,
1968-04-23,16.38,,,,,
1968-04-24,16.33,,,,,
1968-04-25,16.4,,,,,
1968-04-26,16.48,,,,,
1968-04-29,16.71,,,,,
1968-04-30,16.94,,,,,
1968-05-01,17.15,,,,,
1968-05-02,17.4,,,,,
1968-05-03,17.2,,,,,
1968-05-06,17.15,,,,,
1968-05-07,17.19,,,,,
1968-05-08,17.17,,,,,
1968-05-09,17.06,,,,,
1968-05-10,16.94,,,,,
1968-05-13,16.75,,,,,
1968-05-14,16.78,,,,,
1968-05-15,16.73,,,,,
1968-05-16,16.56,,,,,
1968-05-17,16.25,,,,,
1968-05-20,16.24,,,,,
1968-05-21,16.5,,,,,
1968-05-22,16.45,,,,,
1968-05-23,16.33,,,,,
1968-05-24,16.48,,,,,
1968-05-27,16.63,,,,,
1968-05-28,16.78,,,,,
1968-05-29,17.29,,,,,
1968-05-31,17.85,,,,,
1968-06-03,18.75,,,,,
1968-06-04,18.49,,,,,
1968-06-05,18.25,,,,,
1968-06-06,18.4,,,,,
1968-06-07,18.5,,,,,
1968-06-10,18.54,,,,,
1968-06-11,18.5,,,,,
1968-06-13,18.0,,,,,
1968-06-14,17.79,,,,,
1968-06-17,17.33,,,,,
1968-06-18,17.34,,,,,
1968-06-20,17.92,,,,,
1968-06-21,17.91,,,,,
1968-06-24,17.41,,,,,
1968-06-25,17.73,,,,,
1968-06-27,18.03,,,,,
1968-06-28,17.69,,,,,
1968-07-01,17.58,,,,,
1968-07-02,17.6,,,,,
1968-07-03,17.9,,,,,
1968-07-08,18.25,,,,,
1968-07-09,18.15,,,,,
1968-07-11,17.9,,,,,
1968-07-12,17.74,,,,,
1968-07-15,17.85,,,,,
1968-07-16,17.75,,,,,
1968-07-18,17.9,,,,,
1968-07-19,17.25,,,,,
1968-07-22,17.1,,,,,
1968-07-23,17.19,,,,,
1968-07-25,16.78,,,,,
1968-07-26,16.6,,,,,
1968-07-29,16.58,,,,,
1968-07-30,16.94,,,,,
1968-08-01,16.89,,,,,
1968-08-02,16.8,,,,,
1968-08-05,16.78,,,,,
1968-08-06,16.9,,,,,
1968-08-08,16.8,,,,,
1968-08-09,16.75,,,,,
1968-08-12,16.94,,,,,
1968-08-13,17.16,,,,,
1968-08-15,16.95,,,,,
1968-08-16,17.03,,,,,
1968-08-19,17.25,,,,,
1968-08-20,17.23,,,,,
1968-08-22,17.17,,,,,
1968-08-23,16.91,,,,,
1968-08-26,17.0,,,,,
1968-08-27,16.9,,,,,
1968-08-29,16.9,,,,,
1968-08-30,16.75,,,,,
1968-09-03,16.83,,,,,
1968-09-04,16.95,,,,,
1968-09-05,16.99,,,,,
1968-09-06,17.03,,,,,
1968-09-09,16.92,,,,,
1968-09-10,16.85,,,,,
1968-09-12,16.85,,,,,
1968-09-13,16.88,,,,,
1968-09-16,16.8,,,,,
1968-09-17,16.84,,,,,
1968-09-19,16.79,,,,,
1968-09-20,16.55,,,,,
1968-09-23,16.85,,,,,
1968-09-24,16.85,,,,,
1968-09-26,16.79,,,,,
1968-09-27,16.61,,,,,
1968-09-30,16.75,,,,,
1968-10-01,16.35,,,,,
1968-10-03,16.23,,,,,
1968-10-04,16.55,,,,,
1968-10-07,16.51,,,,,
1968-10-08,16.54,,,,,
1968-10-10,16.48,,,,,
1968-10-11,16.25,,,,,
1968-10-14,15.99,,,,,
1968-10-15,15.75,,,,,
1968-10-17,15.95,,,,,
1968-10-18,16.35,,,,,
1968-10-21,16.35,,,,,
1968-10-22,16.2,,,,,
1968-10-24,15.9,,,,,
1968-10-25,15.84,,,,,
1968-10-28,15.68,,,,,
1968-10-29,15.48,,,,,
1968-10-31,15.35,,,,,
1968-11-01,15.45,,,,,
1968-11-04,15.75,,,,,
1968-11-06,15.5,,,,,
1968-11-07,15.84,,,,,
1968-11-08,15.78,,,,,
1968-11-12,16.0,,,,,
1968-11-13,16.2,,,,,
1968-11-14,16.25,,,,,
1968-11-15,16.35,,,,,
1968-11-18,16.13,,,,,
1968-11-19,16.25,,,,,
1968-11-21,16.3,,,,,
1968-11-22,16.39,,,,,
1968-11-25,16.35,,,,,
1968-11-26,16.49,,,,,
1968-11-27,16.73,,,,,
1968-11-29,16.69,,,,,
1968-12-02,16.45,,,,,
1968-12-03,16.5,,,,,
1968-12-05,16.42,,,,,
1968-12-06,16.3,,,,,
1968-12-09,16.35,,,,,
1968-12-10,16.4,,,,,
1968-12-12,16.05,,,,,
1968-12-13,15.83,,,,,
1968-12-16,15.79,,,,,
1968-12-17,15.98,,,,,
1968-12-19,16.3,,,,,
1968-12-20,16.1,,,,,
1968-12-23,15.89,,,,,
1968-12-24,16.05,,,,,
1968-12-26,15.99,,,,,
1968-12-27,15.95,,,,,
1968-12-30,15.68,,,,,
1968-12-31,15.75,,,,,
1969-01-02,15.69,,,,,
1969-01-03,15.6,,,,,
1969-01-06,15.13,,,,,
1969-01-07,15.18,,,,,
1969-01-08,15.3,,,,,
