date,close price,CINF_SHE,CINF_TA,CINF_TL,market cap,PB Ratio
1992-03-26,11.02,,,,,
1992-03-27,11.02,,,,,
1992-03-30,11.02,,,,,
1992-03-31,10.99,,,,,
1992-04-01,11.02,,,,,
1992-04-02,11.11,,,,,
1992-04-03,11.02,,,,,
1992-04-06,11.36,,,,,
1992-04-07,11.43,,,,,
1992-04-08,11.29,,,,,
1992-04-09,11.34,,,,,
1992-04-10,11.43,,,,,
1992-04-13,11.54,,,,,
1992-04-14,11.88,,,,,
1992-04-15,12.18,,,,,
1992-04-16,12.0,,,,,
1992-04-20,11.91,,,,,
1992-04-21,11.79,,,,,
1992-04-22,11.88,,,,,
1992-04-23,11.88,,,,,
1992-04-24,11.83,,,,,
1992-04-27,11.95,,,,,
1992-04-28,11.88,,,,,
1992-04-29,11.84,,,,,
1992-04-30,11.4,,,,,
1992-05-01,11.29,,,,,
1992-05-04,11.61,,,,,
1992-05-05,11.61,,,,,
1992-05-06,11.71,,,,,
1992-05-07,11.72,,,,,
1992-05-08,11.79,,,,,
1992-05-11,11.84,,,,,
1992-05-12,11.86,,,,,
1992-05-13,11.79,,,,,
1992-05-14,11.79,,,,,
1992-05-15,11.61,,,,,
1992-05-18,11.96,,,,,
1992-05-19,12.07,,,,,
1992-05-20,12.13,,,,,
1992-05-21,12.07,,,,,
1992-05-22,12.0,,,,,
1992-05-26,12.07,,,,,
1992-05-27,11.93,,,,,
1992-05-28,12.07,,,,,
1992-05-29,12.2,,,,,
1992-06-01,12.2,,,,,
1992-06-02,12.27,,,,,
1992-06-03,12.2,,,,,
1992-06-04,12.17,,,,,
1992-06-05,12.34,,,,,
1992-06-08,12.41,,,,,
1992-06-09,12.2,,,,,
1992-06-10,12.2,,,,,
1992-06-11,12.2,,,,,
1992-06-12,12.27,,,,,
1992-06-15,12.24,,,,,
1992-06-16,12.34,,,,,
1992-06-17,12.2,,,,,
1992-06-18,11.76,,,,,
1992-06-19,11.79,,,,,
1992-06-22,11.59,,,,,
1992-06-23,11.69,,,,,
1992-06-24,11.79,,,,,
1992-06-25,11.79,,,,,
1992-06-26,11.89,,,,,
1992-06-29,12.0,,,,,
1992-06-30,12.0,,,,,
1992-07-01,12.07,,,,,
1992-07-02,12.07,,,,,
1992-07-06,12.07,,,,,
1992-07-07,12.13,,,,,
1992-07-08,12.48,,,,,
1992-07-09,12.96,,,,,
1992-07-10,13.23,,,,,
1992-07-13,13.23,,,,,
1992-07-14,12.96,,,,,
1992-07-15,12.82,,,,,
1992-07-16,13.03,,,,,
1992-07-17,13.23,,,,,
1992-07-20,13.23,,,,,
1992-07-21,13.03,,,,,
1992-07-22,12.96,,,,,
1992-07-23,13.09,,,,,
1992-07-24,13.03,,,,,
1992-07-27,12.99,,,,,
1992-07-28,13.16,,,,,
1992-07-29,13.16,,,,,
1992-07-30,13.03,,,,,
1992-07-31,12.96,,,,,
1992-08-03,12.96,,,,,
1992-08-04,12.82,,,,,
1992-08-05,12.75,,,,,
1992-08-06,12.55,,,,,
1992-08-07,12.75,,,,,
1992-08-10,12.82,,,,,
1992-08-11,13.09,,,,,
1992-08-12,13.3,,,,,
1992-08-13,13.23,,,,,
1992-08-14,13.27,,,,,
1992-08-17,13.33,,,,,
1992-08-18,13.78,,,,,
1992-08-19,13.78,,,,,
1992-08-20,13.85,,,,,
1992-08-21,13.51,,,,,
1992-08-24,13.3,,,,,
1992-08-25,13.44,,,,,
1992-08-26,13.71,,,,,
1992-08-27,13.71,,,,,
1992-08-28,13.51,,,,,
1992-08-31,13.37,,,,,
1992-09-01,13.37,,,,,
1992-09-02,13.37,,,,,
1992-09-03,13.44,,,,,
1992-09-04,13.51,,,,,
1992-09-08,13.51,,,,,
1992-09-09,13.57,,,,,
1992-09-10,13.44,,,,,
1992-09-11,13.47,,,,,
1992-09-14,13.44,,,,,
1992-09-15,13.44,,,,,
1992-09-16,13.3,,,,,
1992-09-17,13.44,,,,,
1992-09-18,13.4,,,,,
1992-09-21,13.51,,,,,
1992-09-22,13.44,,,,,
1992-09-23,13.44,,,,,
1992-09-24,13.64,,,,,
1992-09-25,13.78,,,,,
1992-09-28,13.57,,,,,
1992-09-29,13.92,,,,,
1992-09-30,14.47,,,,,
1992-10-01,15.08,,,,,
1992-10-02,14.95,,,,,
1992-10-05,14.88,,,,,
1992-10-06,15.22,,,,,
1992-10-07,15.63,,,,,
1992-10-08,15.84,,,,,
1992-10-09,15.77,,,,,
1992-10-12,15.84,,,,,
1992-10-13,15.56,,,,,
1992-10-14,15.49,,,,,
1992-10-15,15.43,,,,,
1992-10-16,15.56,,,,,
1992-10-19,15.49,,,,,
1992-10-20,15.08,,,,,
1992-10-21,15.22,,,,,
1992-10-22,15.15,,,,,
1992-10-23,15.01,,,,,
1992-10-26,15.15,,,,,
1992-10-27,15.29,,,,,
1992-10-28,15.43,,,,,
1992-10-29,15.22,,,,,
1992-10-30,15.22,,,,,
1992-11-02,15.25,,,,,
1992-11-03,15.36,,,,,
1992-11-04,15.36,,,,,
1992-11-05,15.43,,,,,
1992-11-06,15.25,,,,,
1992-11-09,15.56,,,,,
1992-11-10,15.7,,,,,
1992-11-11,15.77,,,,,
1992-11-12,16.11,,,,,
1992-11-13,16.45,,,,,
1992-11-16,16.52,,,,,
1992-11-17,16.87,,,,,
1992-11-18,16.73,,,,,
1992-11-19,16.25,,,,,
1992-11-20,16.39,,,,,
1992-11-23,16.59,,,,,
1992-11-24,16.45,,,,,
1992-11-25,16.76,,,,,
1992-11-27,16.83,,,,,
1992-11-30,16.83,,,,,
1992-12-01,16.8,,,,,
1992-12-02,16.8,,,,,
1992-12-03,16.93,,,,,
1992-12-04,16.93,,,,,
1992-12-07,16.87,,,,,
1992-12-08,16.73,,,,,
1992-12-09,16.39,,,,,
1992-12-10,16.52,,,,,
1992-12-11,16.32,,,,,
1992-12-14,16.45,,,,,
1992-12-15,16.52,,,,,
1992-12-16,16.59,,,,,
1992-12-17,16.32,,,,,
1992-12-18,16.11,,,,,
1992-12-21,16.18,,,,,
1992-12-22,16.52,,,,,
1992-12-23,16.45,,,,,
1992-12-24,16.59,,,,,
1992-12-28,16.45,,,,,
1992-12-29,16.39,,,,,
1992-12-30,16.52,,,,,
1992-12-31,16.8,,,,,
1993-01-04,16.73,,,,,
1993-01-05,16.52,,,,,
1993-01-06,16.52,,,,,
1993-01-07,16.52,,,,,
1993-01-08,16.42,,,,,
1993-01-11,16.45,,,,,
1993-01-12,16.25,,,,,
1993-01-13,16.32,,,,,
1993-01-14,16.21,,,,,
1993-01-15,16.15,,,,,
1993-01-18,16.32,,,,,
1993-01-19,16.32,,,,,
1993-01-20,16.32,,,,,
1993-01-21,16.18,,,,,
1993-01-22,16.25,,,,,
1993-01-25,16.21,,,,,
1993-01-26,16.25,,,,,
1993-01-27,16.18,,,,,
1993-01-28,16.18,,,,,
1993-01-29,16.11,,,,,
1993-02-01,16.11,,,,,
1993-02-02,16.63,,,,,
1993-02-03,17.28,,,,,
1993-02-04,17.55,,,,,
1993-02-05,17.07,,,,,
1993-02-08,16.73,,,,,
1993-02-09,17.07,,,,,
1993-02-10,17.14,,,,,
1993-02-11,17.21,,,,,
1993-02-12,17.28,,,,,
1993-02-16,17.07,,,,,
1993-02-17,16.93,,,,,
1993-02-18,17.0,,,,,
1993-02-19,17.0,,,,,
1993-02-22,17.07,,,,,
1993-02-23,17.0,,,,,
1993-02-24,16.87,,,,,
1993-02-25,16.9,,,,,
1993-02-26,16.87,,,,,
1993-03-01,16.87,,,,,
1993-03-02,16.87,,,,,
1993-03-03,17.04,,,,,
1993-03-04,17.07,,,,,
1993-03-05,17.35,,,,,
1993-03-08,17.76,,,,,
1993-03-09,17.96,,,,,
1993-03-10,17.76,,,,,
1993-03-11,18.1,,,,,
1993-03-12,17.69,,,,,
1993-03-15,17.48,,,,,
1993-03-16,17.55,,,,,
1993-03-17,17.21,,,,,
1993-03-18,17.41,,,,,
1993-03-19,17.28,,,,,
1993-03-22,17.21,,,,,
1993-03-23,17.0,,,,,
1993-03-24,17.21,,,,,
1993-03-25,17.07,,,,,
1993-03-26,17.14,,,,,
1993-03-29,16.8,,,,,
1993-03-30,16.69,,,,,
1993-03-31,16.87,,,,,
1993-04-01,16.93,,,,,
1993-04-02,16.8,,,,,
1993-04-05,16.73,,,,,
1993-04-06,16.69,,,,,
1993-04-07,16.83,,,,,
1993-04-08,16.93,,,,,
1993-04-12,17.21,,,,,
1993-04-13,17.31,,,,,
1993-04-14,16.83,,,,,
1993-04-15,16.8,,,,,
1993-04-16,16.8,,,,,
1993-04-19,16.59,,,,,
1993-04-20,16.52,,,,,
1993-04-21,16.39,,,,,
1993-04-22,16.18,,,,,
1993-04-23,16.11,,,,,
1993-04-26,16.08,,,,,
1993-04-27,15.84,,,,,
1993-04-28,15.7,,,,,
1993-04-29,16.04,,,,,
1993-04-30,16.18,,,,,
1993-05-03,15.94,,,,,
1993-05-04,16.18,,,,,
1993-05-05,16.11,,,,,
1993-05-06,16.04,,,,,
1993-05-07,15.63,,,,,
1993-05-10,15.7,,,,,
1993-05-11,15.84,,,,,
1993-05-12,15.63,,,,,
1993-05-13,15.49,,,,,
1993-05-14,14.95,,,,,
1993-05-17,14.19,,,,,
1993-05-18,13.99,,,,,
1993-05-19,14.81,,,,,
1993-05-20,15.22,,,,,
1993-05-21,15.15,,,,,
1993-05-24,15.36,,,,,
1993-05-25,15.53,,,,,
1993-05-26,15.56,,,,,
1993-05-27,15.73,,,,,
1993-05-28,15.56,,,,,
1993-06-01,15.91,,,,,
1993-06-02,15.97,,,,,
1993-06-03,15.77,,,,,
1993-06-04,15.97,,,,,
1993-06-07,15.53,,,,,
1993-06-08,15.49,,,,,
1993-06-09,15.53,,,,,
1993-06-10,15.49,,,,,
1993-06-11,15.84,,,,,
1993-06-14,16.04,,,,,
1993-06-15,16.32,,,,,
1993-06-16,16.59,,,,,
1993-06-17,16.39,,,,,
1993-06-18,16.18,,,,,
1993-06-21,16.25,,,,,
1993-06-22,16.18,,,,,
1993-06-23,16.8,,,,,
1993-06-24,16.8,,,,,
1993-06-25,16.69,,,,,
1993-06-28,16.49,,,,,
1993-06-29,16.21,,,,,
1993-06-30,16.18,,,,,
1993-07-01,16.18,,,,,
1993-07-02,16.08,,,,,
1993-07-06,16.11,,,,,
1993-07-07,16.32,,,,,
1993-07-08,16.28,,,,,
1993-07-09,16.32,,,,,
1993-07-12,16.18,,,,,
1993-07-13,16.32,,,,,
1993-07-14,16.32,,,,,
1993-07-15,16.11,,,,,
1993-07-16,16.04,,,,,
1993-07-19,15.97,,,,,
1993-07-20,15.97,,,,,
1993-07-21,16.18,,,,,
1993-07-22,15.91,,,,,
1993-07-23,15.97,,,,,
1993-07-26,15.63,,,,,
1993-07-27,15.77,,,,,
1993-07-28,15.63,,,,,
1993-07-29,15.63,,,,,
1993-07-30,15.97,,,,,
1993-08-02,16.32,,,,,
1993-08-03,16.66,,,,,
1993-08-04,16.63,,,,,
1993-08-05,16.49,,,,,
1993-08-06,16.52,,,,,
1993-08-09,16.45,,,,,
1993-08-10,16.42,,,,,
1993-08-11,16.52,,,,,
1993-08-12,16.45,,,,,
1993-08-13,16.25,,,,,
1993-08-16,16.25,,,,,
1993-08-17,16.39,,,,,
1993-08-18,16.39,,,,,
1993-08-19,16.39,,,,,
1993-08-20,16.28,,,,,
1993-08-23,16.39,,,,,
1993-08-24,16.18,,,,,
1993-08-25,16.18,,,,,
1993-08-26,16.39,,,,,
1993-08-27,16.39,,,,,
1993-08-30,16.21,,,,,
1993-08-31,15.97,,,,,
1993-09-01,15.97,,,,,
1993-09-02,16.01,,,,,
1993-09-03,16.04,,,,,
1993-09-07,15.97,,,,,
1993-09-08,16.11,,,,,
1993-09-09,16.39,,,,,
1993-09-10,16.66,,,,,
1993-09-13,16.59,,,,,
1993-09-14,16.52,,,,,
1993-09-15,16.11,,,,,
1993-09-16,16.32,,,,,
1993-09-17,16.25,,,,,
1993-09-20,16.15,,,,,
1993-09-21,16.21,,,,,
1993-09-22,16.15,,,,,
1993-09-23,15.87,,,,,
1993-09-24,15.67,,,,,
1993-09-27,15.63,,,,,
1993-09-28,15.56,,,,,
1993-09-29,15.77,,,,,
1993-09-30,15.56,,,,,
1993-10-01,15.56,,,,,
1993-10-04,15.56,,,,,
1993-10-05,15.6,,,,,
1993-10-06,15.63,,,,,
1993-10-07,15.63,,,,,
1993-10-08,15.63,,,,,
1993-10-11,15.77,,,,,
1993-10-12,15.84,,,,,
1993-10-13,15.84,,,,,
1993-10-14,16.11,,,,,
1993-10-15,16.21,,,,,
1993-10-18,16.04,,,,,
1993-10-19,15.84,,,,,
1993-10-20,15.63,,,,,
1993-10-21,15.7,,,,,
1993-10-22,15.91,,,,,
1993-10-25,15.91,,,,,
1993-10-26,15.97,,,,,
1993-10-27,15.77,,,,,
1993-10-28,15.97,,,,,
1993-10-29,15.91,,,,,
1993-11-01,15.77,,,,,
1993-11-02,15.97,,,,,
1993-11-03,15.91,,,,,
1993-11-04,15.8,,,,,
1993-11-05,15.73,,,,,
1993-11-08,15.84,,,,,
1993-11-09,15.97,,,,,
1993-11-10,15.7,,,,,
1993-11-11,15.67,,,,,
1993-11-12,15.36,,,,,
1993-11-15,15.08,,,,,
1993-11-16,14.53,,,,,
1993-11-17,14.4,,,,,
1993-11-18,14.47,,,,,
1993-11-19,14.53,,,,,
1993-11-22,14.26,,,,,
1993-11-23,14.29,,,,,
1993-11-24,14.26,,,,,
1993-11-26,14.26,,,,,
1993-11-29,14.26,,,,,
1993-11-30,14.26,,,,,
1993-12-01,14.36,,,,,
1993-12-02,14.19,,,,,
1993-12-03,14.4,,,,,
1993-12-06,14.47,,,,,
1993-12-07,14.26,,,,,
1993-12-08,14.12,,,,,
1993-12-09,14.26,,,,,
1993-12-10,14.26,,,,,
1993-12-13,14.26,,,,,
1993-12-14,14.67,,,,,
1993-12-15,14.81,,,,,
1993-12-16,14.98,,,,,
1993-12-17,14.95,,,,,
1993-12-20,14.81,,,,,
1993-12-21,14.12,,,,,
1993-12-22,14.19,,,,,
1993-12-23,14.26,,,,,
1993-12-27,14.33,,,,,
1993-12-28,14.53,,,,,
1993-12-29,14.88,,,,,
1993-12-30,15.08,,,,,
1993-12-31,14.67,,,,,
1994-01-03,14.88,,,,,
1994-01-04,14.95,,,,,
1994-01-05,14.67,,,,,
1994-01-06,14.81,,,,,
1994-01-07,14.74,,,,,
1994-01-10,14.67,,,,,
1994-01-11,14.74,,,,,
1994-01-12,14.5,,,,,
1994-01-13,14.4,,,,,
1994-01-14,14.4,,,,,
1994-01-17,14.47,,,,,
1994-01-18,14.26,,,,,
1994-01-19,14.05,,,,,
1994-01-20,14.19,,,,,
1994-01-21,14.4,,,,,
1994-01-24,14.26,,,,,
1994-01-25,14.47,,,,,
1994-01-26,15.08,,,,,
1994-01-27,15.36,,,,,
1994-01-28,15.63,,,,,
1994-01-31,15.97,,,,,
1994-02-01,15.77,,,,,
1994-02-02,15.43,,,,,
1994-02-03,15.49,,,,,
1994-02-04,15.43,,,,,
1994-02-07,15.36,,,,,
1994-02-08,15.49,,,,,
1994-02-09,15.63,,,,,
1994-02-10,15.77,,,,,
1994-02-11,15.77,,,,,
1994-02-14,15.77,,,,,
1994-02-15,15.49,,,,,
1994-02-16,15.22,,,,,
1994-02-17,15.19,,,,,
1994-02-18,15.08,,,,,
1994-02-22,14.98,,,,,
1994-02-23,15.08,,,,,
1994-02-24,15.01,,,,,
1994-02-25,14.95,,,,,
1994-02-28,14.95,,,,,
1994-03-01,14.95,,,,,
1994-03-02,15.08,,,,,
1994-03-03,15.15,,,,,
1994-03-04,15.22,,,,,
1994-03-07,15.01,,,,,
1994-03-08,15.29,,,,,
1994-03-09,15.19,,,,,
1994-03-10,15.22,,,,,
1994-03-11,15.29,,,,,
1994-03-14,15.7,,,,,
1994-03-15,15.49,,,,,
1994-03-16,15.49,,,,,
1994-03-17,15.43,,,,,
1994-03-18,15.43,,,,,
1994-03-21,15.08,,,,,
1994-03-22,14.81,,,,,
1994-03-23,14.95,,,,,
1994-03-24,14.88,,,,,
1994-03-25,15.08,,,,,
1994-03-28,14.88,,,,,
1994-03-29,15.15,,,,,
1994-03-30,14.98,,,,,
1994-03-31,14.33,,,,,
1994-04-04,14.29,,,,,
1994-04-05,14.67,,,,,
1994-04-06,14.53,,,,,
1994-04-07,14.74,,,,,
1994-04-08,14.67,,,,,
1994-04-11,14.47,,,,,
1994-04-12,14.67,,,,,
1994-04-13,14.47,,,,,
1994-04-14,14.6,,,,,
1994-04-15,14.48,,,,,
1994-04-18,14.67,,,,,
1994-04-19,14.53,,,,,
1994-04-20,14.47,,,,,
1994-04-21,14.53,,,,,
1994-04-22,14.33,,,,,
1994-04-25,14.53,,,,,
1994-04-26,14.53,,,,,
1994-04-28,14.4,,,,,
1994-04-29,14.4,,,,,
1994-05-02,14.26,,,,,
1994-05-03,14.26,,,,,
1994-05-04,14.12,,,,,
1994-05-05,14.33,,,,,
1994-05-06,14.4,,,,,
1994-05-09,14.33,,,,,
1994-05-10,14.36,,,,,
1994-05-11,14.33,,,,,
1994-05-12,14.4,,,,,
1994-05-13,14.33,,,,,
1994-05-16,14.47,,,,,
1994-05-17,14.47,,,,,
1994-05-18,14.29,,,,,
1994-05-19,14.33,,,,,
1994-05-20,14.4,,,,,
1994-05-23,14.26,,,,,
1994-05-24,14.4,,,,,
1994-05-25,14.26,,,,,
1994-05-26,14.26,,,,,
1994-05-27,14.26,,,,,
1994-05-31,14.16,,,,,
1994-06-01,14.19,,,,,
1994-06-02,14.19,,,,,
1994-06-03,14.26,,,,,
1994-06-06,14.4,,,,,
1994-06-07,14.53,,,,,
1994-06-08,14.67,,,,,
1994-06-09,14.67,,,,,
1994-06-10,14.88,,,,,
1994-06-13,14.74,,,,,
1994-06-14,14.67,,,,,
1994-06-15,14.74,,,,,
1994-06-16,14.81,,,,,
1994-06-17,14.81,,,,,
1994-06-20,14.4,,,,,
1994-06-21,14.53,,,,,
1994-06-22,14.5,,,,,
1994-06-23,14.26,,,,,
1994-06-24,13.99,,,,,
1994-06-27,13.92,,,,,
1994-06-28,14.05,,,,,
1994-06-29,14.33,,,,,
1994-06-30,14.6,,,,,
1994-07-01,14.74,,,,,
1994-07-05,14.57,,,,,
1994-07-06,14.53,,,,,
1994-07-07,14.6,,,,,
1994-07-08,14.67,,,,,
1994-07-11,14.47,,,,,
1994-07-12,14.6,,,,,
1994-07-13,14.6,,,,,
1994-07-14,14.4,,,,,
1994-07-15,14.4,,,,,
1994-07-18,14.26,,,,,
1994-07-19,14.4,,,,,
1994-07-20,14.19,,,,,
1994-07-21,14.4,,,,,
1994-07-22,14.33,,,,,
1994-07-25,14.4,,,,,
1994-07-26,14.26,,,,,
1994-07-27,14.26,,,,,
1994-07-28,14.26,,,,,
1994-07-29,14.6,,,,,
1994-08-01,14.67,,,,,
1994-08-02,14.67,,,,,
1994-08-03,14.6,,,,,
1994-08-04,14.74,,,,,
1994-08-05,14.74,,,,,
1994-08-08,14.81,,,,,
1994-08-09,14.6,,,,,
1994-08-10,14.67,,,,,
1994-08-11,14.81,,,,,
1994-08-12,14.88,,,,,
1994-08-15,14.81,,,,,
1994-08-16,15.01,,,,,
1994-08-17,15.01,,,,,
1994-08-18,15.01,,,,,
1994-08-19,15.01,,,,,
1994-08-22,15.22,,,,,
1994-08-23,15.29,,,,,
1994-08-24,15.43,,,,,
1994-08-25,15.08,,,,,
1994-08-26,15.05,,,,,
1994-08-29,15.08,,,,,
1994-08-30,15.15,,,,,
1994-08-31,15.22,,,,,
1994-09-01,15.01,,,,,
1994-09-02,14.95,,,,,
1994-09-06,15.08,,,,,
1994-09-07,15.01,,,,,
1994-09-08,14.98,,,,,
1994-09-09,14.71,,,,,
1994-09-12,14.88,,,,,
1994-09-13,14.6,,,,,
1994-09-14,14.81,,,,,
1994-09-15,14.6,,,,,
1994-09-16,14.81,,,,,
1994-09-19,14.6,,,,,
1994-09-20,14.43,,,,,
1994-09-21,14.4,,,,,
1994-09-22,14.4,,,,,
1994-09-23,14.47,,,,,
1994-09-26,14.4,,,,,
1994-09-27,14.36,,,,,
1994-09-28,14.33,,,,,
1994-09-29,14.47,,,,,
1994-09-30,14.33,,,,,
1994-10-03,14.26,,,,,
1994-10-04,14.36,,,,,
1994-10-05,14.05,,,,,
1994-10-06,14.26,,,,,
1994-10-07,14.26,,,,,
1994-10-10,14.47,,,,,
1994-10-11,14.47,,,,,
1994-10-12,14.36,,,,,
1994-10-13,14.47,,,,,
1994-10-14,14.67,,,,,
1994-10-17,14.53,,,,,
1994-10-18,14.57,,,,,
1994-10-19,14.53,,,,,
1994-10-20,14.6,,,,,
1994-10-21,14.67,,,,,
1994-10-24,14.53,,,,,
1994-10-25,13.92,,,,,
1994-10-26,13.87,,,,,
1994-10-27,13.57,,,,,
1994-10-28,13.78,,,,,
1994-10-31,13.71,,,,,
1994-11-01,13.92,,,,,
1994-11-02,13.99,,,,,
1994-11-03,13.92,,,,,
1994-11-04,13.85,,,,,
1994-11-07,13.64,,,,,
1994-11-08,13.71,,,,,
1994-11-09,13.68,,,,,
1994-11-10,13.57,,,,,
1994-11-11,13.57,,,,,
1994-11-14,13.37,,,,,
1994-11-15,13.51,,,,,
1994-11-16,13.27,,,,,
1994-11-17,13.27,,,,,
1994-11-18,13.37,,,,,
1994-11-21,13.09,,,,,
1994-11-22,12.89,,,,,
1994-11-23,12.92,,,,,
1994-11-25,12.89,,,,,
1994-11-28,13.3,,,,,
1994-11-29,13.16,,,,,
1994-11-30,13.09,,,,,
1994-12-01,13.06,,,,,
1994-12-02,13.09,,,,,
1994-12-05,13.3,,,,,
1994-12-06,13.03,,,,,
1994-12-07,13.03,,,,,
1994-12-08,12.89,,,,,
1994-12-09,12.75,,,,,
1994-12-12,12.82,,,,,
1994-12-13,12.68,,,,,
1994-12-14,12.82,,,,,
1994-12-15,13.3,,,,,
1994-12-16,13.37,,,,,
1994-12-19,13.99,,,,,
1994-12-20,13.71,,,,,
1994-12-21,13.99,,,,,
1994-12-22,13.99,,,,,
1994-12-23,14.09,,,,,
1994-12-27,14.16,,,,,
1994-12-28,13.99,,,,,
1994-12-29,14.12,,,,,
1994-12-30,14.12,,,,,
1995-01-03,13.99,,,,,
1995-01-04,14.19,,,,,
1995-01-05,14.26,,,,,
1995-01-06,14.47,,,,,
1995-01-09,14.4,,,,,
1995-01-10,14.47,,,,,
1995-01-11,14.26,,,,,
1995-01-12,14.33,,,,,
1995-01-13,14.33,,,,,
1995-01-16,14.33,,,,,
1995-01-17,14.4,,,,,
1995-01-18,14.33,,,,,
1995-01-19,14.19,,,,,
1995-01-20,14.19,,,,,
1995-01-23,14.19,,,,,
1995-01-24,14.19,,,,,
1995-01-25,14.19,,,,,
1995-01-26,14.12,,,,,
1995-01-27,14.12,,,,,
1995-01-30,14.26,,,,,
1995-01-31,14.16,,,,,
1995-02-01,14.05,,,,,
1995-02-02,14.23,,,,,
1995-02-03,14.33,,,,,
1995-02-06,14.6,,,,,
1995-02-07,14.67,,,,,
1995-02-08,14.74,,,,,
1995-02-09,14.67,,,,,
1995-02-10,14.81,,,,,
1995-02-13,14.88,,,,,
1995-02-14,14.95,,,,,
1995-02-15,15.01,,,,,
1995-02-16,14.95,,,,,
1995-02-17,15.08,,,,,
1995-02-21,15.08,,,,,
1995-02-22,15.08,,,,,
1995-02-23,15.01,,,,,
1995-02-24,15.02,,,,,
1995-02-27,15.01,,,,,
1995-02-28,15.43,,,,,
1995-03-01,15.43,,,,,
1995-03-02,15.43,,,,,
1995-03-03,15.29,,,,,
1995-03-06,15.24,,,,,
1995-03-07,15.29,,,,,
1995-03-08,15.15,,,,,
1995-03-09,15.15,,,,,
1995-03-10,15.19,,,,,
1995-03-13,15.05,,,,,
1995-03-14,15.12,,,,,
1995-03-15,15.05,,,,,
1995-03-16,15.08,,,,,
1995-03-17,15.12,,,,,
1995-03-20,14.97,,,,,
1995-03-21,14.97,,,,,
1995-03-22,14.99,,,,,
1995-03-23,15.12,,,,,
1995-03-24,15.12,,,,,
1995-03-27,15.05,,,,,
1995-03-28,15.01,,,,,
1995-03-29,14.99,,,,,
1995-03-30,15.05,,,,,
1995-03-31,14.97,,,,,
1995-04-03,15.19,,,,,
1995-04-04,15.05,,,,,
1995-04-05,15.05,,,,,
1995-04-06,15.19,,,,,
1995-04-07,15.08,,,,,
1995-04-10,15.05,,,,,
1995-04-11,15.19,,,,,
1995-04-12,15.26,,,,,
1995-04-13,15.33,,,,,
1995-04-17,15.33,,,,,
1995-04-18,15.33,,,,,
1995-04-19,15.33,,,,,
1995-04-20,15.48,,,,,
1995-04-21,15.62,,,,,
1995-04-24,15.55,,,,,
1995-04-25,15.84,,,,,
1995-04-26,16.12,,,,,
1995-04-27,16.12,,,,,
1995-04-28,15.98,,,,,
1995-05-01,15.77,,,,,
1995-05-02,16.12,,,,,
1995-05-03,16.34,,,,,
1995-05-04,16.27,,,,,
1995-05-05,16.05,,,,,
1995-05-08,16.2,,,,,
1995-05-09,16.12,,,,,
1995-05-10,16.05,,,,,
1995-05-11,15.98,,,,,
1995-05-12,15.98,,,,,
1995-05-15,16.12,,,,,
1995-05-16,16.12,,,,,
1995-05-17,16.05,,,,,
1995-05-18,16.12,,,,,
1995-05-19,16.05,,,,,
1995-05-22,15.91,,,,,
1995-05-23,16.12,,,,,
1995-05-24,16.27,,,,,
1995-05-25,16.05,,,,,
1995-05-26,15.98,,,,,
1995-05-30,15.91,,,,,
1995-05-31,15.91,,,,,
1995-06-01,15.77,,,,,
1995-06-02,15.91,,,,,
1995-06-05,16.05,,,,,
1995-06-06,15.98,,,,,
1995-06-07,16.05,,,,,
1995-06-08,16.12,,,,,
1995-06-09,16.05,,,,,
1995-06-12,16.05,,,,,
1995-06-13,16.2,,,,,
1995-06-14,16.12,,,,,
1995-06-15,16.12,,,,,
1995-06-16,16.48,,,,,
1995-06-19,16.34,,,,,
1995-06-20,16.48,,,,,
1995-06-21,16.41,,,,,
1995-06-22,16.63,,,,,
1995-06-23,16.7,,,,,
1995-06-26,16.48,,,,,
1995-06-27,16.12,,,,,
1995-06-28,16.27,,,,,
1995-06-29,15.91,,,,,
1995-06-30,16.12,,,,,
1995-07-03,15.98,,,,,
1995-07-05,15.98,,,,,
1995-07-06,16.03,,,,,
1995-07-07,16.05,,,,,
1995-07-10,15.98,,,,,
1995-07-11,16.02,,,,,
1995-07-12,16.05,,,,,
1995-07-13,15.77,,,,,
1995-07-14,15.73,,,,,
1995-07-17,15.51,,,,,
1995-07-18,15.33,,,,,
1995-07-19,15.26,,,,,
1995-07-20,15.37,,,,,
1995-07-21,15.19,,,,,
1995-07-24,15.19,,,,,
1995-07-25,15.41,,,,,
1995-07-26,15.48,,,,,
1995-07-27,15.69,,,,,
1995-07-28,15.69,,,,,
1995-07-31,15.55,,,,,
1995-08-01,15.55,,,,,
1995-08-02,15.3,,,,,
1995-08-03,15.26,,,,,
1995-08-04,15.26,,,,,
1995-08-07,15.33,,,,,
1995-08-08,15.19,,,,,
1995-08-09,15.19,,,,,
1995-08-10,15.05,,,,,
1995-08-11,14.92,,,,,
1995-08-14,15.19,,,,,
1995-08-15,15.19,,,,,
1995-08-16,15.19,,,,,
1995-08-17,15.19,,,,,
1995-08-18,15.19,,,,,
1995-08-21,15.33,,,,,
1995-08-22,15.26,,,,,
1995-08-23,15.12,,,,,
1995-08-24,15.19,,,,,
1995-08-25,14.97,,,,,
1995-08-28,15.05,,,,,
1995-08-29,14.9,,,,,
1995-08-30,14.79,,,,,
1995-08-31,14.97,,,,,
1995-09-01,15.08,,,,,
1995-09-05,15.12,,,,,
1995-09-06,15.19,,,,,
