date,close price,SLB_SHE,SLB_TA,SLB_TL,market cap,PB Ratio
1997-10-31,43.75,,,,,
1997-11-03,45.22,,,,,
1997-11-04,46.38,,,,,
1997-11-05,47.09,,,,,
1997-11-06,46.5,,,,,
1997-11-07,45.13,,,,,
1997-11-10,44.63,,,,,
1997-11-11,44.34,,,,,
1997-11-12,43.59,,,,,
1997-11-13,43.0,,,,,
1997-11-14,43.13,,,,,
1997-11-17,44.09,,,,,
1997-11-18,41.81,,,,,
1997-11-19,41.13,,,,,
1997-11-20,41.91,,,,,
1997-11-21,42.44,,,,,
1997-11-24,40.81,,,,,
1997-11-25,40.88,,,,,
1997-11-26,40.78,,,,,
1997-11-28,41.16,,,,,
1997-12-01,39.03,,,,,
1997-12-02,40.44,,,,,
1997-12-03,41.03,,,,,
1997-12-04,41.25,,,,,
1997-12-05,43.25,,,,,
1997-12-08,43.75,,,,,
1997-12-09,42.75,,,,,
1997-12-10,42.22,,,,,
1997-12-11,40.41,,,,,
1997-12-12,39.84,,,,,
1997-12-15,39.28,,,,,
1997-12-16,39.5,,,,,
1997-12-17,39.0,,,,,
1997-12-18,38.56,,,,,
1997-12-19,37.41,,,,,
1997-12-22,36.88,,,,,
1997-12-23,36.47,,,,,
1997-12-24,36.78,,,,,
1997-12-26,36.47,,,,,
1997-12-29,37.56,,,,,
1997-12-30,39.63,,,,,
1997-12-31,40.25,,,,,
1998-01-02,40.34,,,,,
1998-01-05,38.81,,,,,
1998-01-06,37.41,,,,,
1998-01-07,38.09,,,,,
1998-01-08,36.81,,,,,
1998-01-09,34.88,,,,,
1998-01-12,34.78,,,,,
1998-01-13,35.94,,,,,
1998-01-14,36.81,,,,,
1998-01-15,37.28,,,,,
1998-01-16,38.97,,,,,
1998-01-20,40.06,,,,,
1998-01-21,40.75,,,,,
1998-01-22,35.78,,,,,
1998-01-23,35.13,,,,,
1998-01-26,36.13,,,,,
1998-01-27,35.94,,,,,
1998-01-28,37.19,,,,,
1998-01-29,38.03,,,,,
1998-01-30,36.84,,,,,
1998-02-02,36.66,,,,,
1998-02-03,36.97,,,,,
1998-02-04,38.38,,,,,
1998-02-05,38.5,,,,,
1998-02-06,38.44,,,,,
1998-02-09,37.69,,,,,
1998-02-10,38.03,,,,,
1998-02-11,37.88,,,,,
1998-02-12,37.59,,,,,
1998-02-13,38.13,,,,,
1998-02-17,36.84,,,,,
1998-02-18,37.44,,,,,
1998-02-19,37.69,,,,,
1998-02-20,37.25,,,,,
1998-02-23,36.03,,,,,
1998-02-24,35.41,,,,,
1998-02-25,36.81,,,,,
1998-02-26,37.94,,,,,
1998-02-27,37.81,,,,,
1998-03-02,38.91,,,,,
1998-03-03,39.47,,,,,
1998-03-04,38.56,,,,,
1998-03-05,38.0,,,,,
1998-03-06,36.94,,,,,
1998-03-09,35.53,,,,,
1998-03-10,36.25,,,,,
1998-03-11,35.75,,,,,
1998-03-12,35.44,,,,,
1998-03-13,35.81,,,,,
1998-03-16,34.91,,,,,
1998-03-17,33.56,,,,,
1998-03-18,35.22,,,,,
1998-03-19,35.81,,,,,
1998-03-20,36.78,,,,,
1998-03-23,39.06,,,,,
1998-03-24,38.69,,,,,
1998-03-25,39.25,,,,,
1998-03-26,39.44,,,,,
1998-03-27,39.0,,,,,
1998-03-30,38.5,,,,,
1998-03-31,37.88,,,,,
1998-04-01,38.94,,,,,
1998-04-02,38.63,,,,,
1998-04-03,37.84,,,,,
1998-04-06,37.38,,,,,
1998-04-07,36.81,,,,,
1998-04-08,37.06,,,,,
1998-04-09,37.19,,,,,
1998-04-13,36.5,,,,,
1998-04-14,37.28,,,,,
1998-04-15,39.25,,,,,
1998-04-16,39.25,,,,,
1998-04-17,38.78,,,,,
1998-04-20,38.47,,,,,
1998-04-21,40.31,,,,,
1998-04-22,39.69,,,,,
1998-04-23,39.5,,,,,
1998-04-24,38.88,,,,,
1998-04-27,38.47,,,,,
1998-04-28,39.22,,,,,
1998-04-29,41.72,,,,,
1998-04-30,41.5,,,,,
1998-05-01,42.78,,,,,
1998-05-04,42.0,,,,,
1998-05-05,42.25,,,,,
1998-05-06,41.75,,,,,
1998-05-07,40.75,,,,,
1998-05-08,41.22,,,,,
1998-05-11,41.0,,,,,
1998-05-12,41.22,,,,,
1998-05-13,41.22,,,,,
1998-05-14,41.06,,,,,
1998-05-15,40.84,,,,,
1998-05-18,39.94,,,,,
1998-05-19,40.0,,,,,
1998-05-20,39.88,,,,,
1998-05-21,39.59,,,,,
1998-05-22,39.66,,,,,
1998-05-26,38.78,,,,,
1998-05-27,38.31,,,,,
1998-05-28,38.75,,,,,
1998-05-29,39.03,,,,,
1998-06-01,37.44,,,,,
1998-06-02,38.03,,,,,
1998-06-03,37.03,,,,,
1998-06-04,38.44,,,,,
1998-06-05,39.56,,,,,
1998-06-08,38.44,,,,,
1998-06-09,37.41,,,,,
1998-06-10,36.84,,,,,
1998-06-11,35.41,,,,,
1998-06-12,36.38,,,,,
1998-06-15,34.41,,,,,
1998-06-16,35.38,,,,,
1998-06-17,36.34,,,,,
1998-06-18,34.97,,,,,
1998-06-19,33.13,,,,,
1998-06-22,33.69,,,,,
1998-06-23,34.0,,,,,
1998-06-24,34.38,,,,,
1998-06-25,33.78,,,,,
1998-06-26,33.38,,,,,
1998-06-29,33.97,,,,,
1998-06-30,34.16,,,,,
1998-07-01,33.53,,,,,
1998-07-02,34.09,,,,,
1998-07-06,33.91,,,,,
1998-07-07,33.38,,,,,
1998-07-08,33.78,,,,,
1998-07-09,33.69,,,,,
1998-07-10,33.66,,,,,
1998-07-13,32.81,,,,,
1998-07-14,33.84,,,,,
1998-07-15,34.78,,,,,
1998-07-16,34.34,,,,,
1998-07-17,33.59,,,,,
1998-07-20,32.44,,,,,
1998-07-21,32.38,,,,,
1998-07-22,32.84,,,,,
1998-07-23,31.06,,,,,
1998-07-24,30.44,,,,,
1998-07-27,31.19,,,,,
1998-07-28,30.44,,,,,
1998-07-29,30.22,,,,,
1998-07-30,31.34,,,,,
1998-07-31,30.28,,,,,
1998-08-03,29.75,,,,,
1998-08-04,28.59,,,,,
1998-08-05,28.13,,,,,
1998-08-06,28.72,,,,,
1998-08-07,29.16,,,,,
1998-08-10,28.13,,,,,
1998-08-11,27.5,,,,,
1998-08-12,28.0,,,,,
1998-08-13,27.41,,,,,
1998-08-14,26.19,,,,,
1998-08-17,25.88,,,,,
1998-08-18,26.94,,,,,
1998-08-19,27.72,,,,,
1998-08-20,27.56,,,,,
1998-08-21,27.56,,,,,
1998-08-24,27.63,,,,,
1998-08-25,27.13,,,,,
1998-08-26,25.91,,,,,
1998-08-27,24.0,,,,,
1998-08-28,24.44,,,,,
1998-08-31,21.91,,,,,
1998-09-01,23.31,,,,,
1998-09-02,22.94,,,,,
1998-09-03,23.63,,,,,
1998-09-04,25.0,,,,,
1998-09-08,24.75,,,,,
1998-09-09,24.03,,,,,
1998-09-10,24.5,,,,,
1998-09-11,25.56,,,,,
1998-09-14,26.28,,,,,
1998-09-15,25.97,,,,,
1998-09-16,26.44,,,,,
1998-09-17,25.5,,,,,
1998-09-18,24.94,,,,,
1998-09-21,24.97,,,,,
1998-09-22,24.69,,,,,
1998-09-23,26.44,,,,,
1998-09-24,25.19,,,,,
1998-09-25,25.41,,,,,
1998-09-28,25.16,,,,,
1998-09-29,26.25,,,,,
1998-09-30,25.44,,,,,
1998-10-01,24.47,,,,,
1998-10-02,24.28,,,,,
1998-10-05,23.75,,,,,
1998-10-06,23.88,,,,,
1998-10-07,22.84,,,,,
1998-10-08,21.94,,,,,
1998-10-09,22.0,,,,,
1998-10-12,23.09,,,,,
1998-10-13,22.25,,,,,
1998-10-14,22.53,,,,,
1998-10-15,23.56,,,,,
1998-10-16,26.0,,,,,
1998-10-19,25.94,,,,,
1998-10-20,25.44,,,,,
1998-10-21,26.25,,,,,
1998-10-22,26.75,,,,,
1998-10-23,25.63,,,,,
1998-10-26,26.19,,,,,
1998-10-27,25.88,,,,,
1998-10-28,26.03,,,,,
1998-10-29,25.63,,,,,
1998-10-30,26.25,,,,,
1998-11-02,27.63,,,,,
1998-11-03,27.44,,,,,
1998-11-04,27.22,,,,,
1998-11-05,28.03,,,,,
1998-11-06,28.47,,,,,
1998-11-09,27.91,,,,,
1998-11-10,26.59,,,,,
1998-11-11,25.97,,,,,
1998-11-12,25.88,,,,,
1998-11-13,25.91,,,,,
1998-11-16,25.25,,,,,
1998-11-17,25.38,,,,,
1998-11-18,24.84,,,,,
1998-11-19,24.88,,,,,
1998-11-20,25.72,,,,,
1998-11-23,24.94,,,,,
1998-11-24,24.75,,,,,
1998-11-25,24.75,,,,,
1998-11-27,24.0,,,,,
1998-11-30,22.34,,,,,
1998-12-01,21.53,,,,,
1998-12-02,20.81,,,,,
1998-12-03,20.66,,,,,
1998-12-04,20.63,,,,,
1998-12-07,22.03,,,,,
1998-12-08,21.25,,,,,
1998-12-09,21.75,,,,,
1998-12-10,21.84,,,,,
1998-12-11,21.84,,,,,
1998-12-14,22.47,,,,,
1998-12-15,21.94,,,,,
1998-12-16,23.34,,,,,
1998-12-17,22.47,,,,,
1998-12-18,22.31,,,,,
1998-12-21,22.04,,,,,
1998-12-22,22.22,,,,,
1998-12-23,23.94,,,,,
1998-12-24,24.0,,,,,
1998-12-28,23.69,,,,,
1998-12-29,23.44,,,,,
1998-12-30,22.81,,,,,
1998-12-31,23.19,,,,,
1999-01-04,23.91,,,,,
1999-01-05,23.88,,,,,
1999-01-06,25.66,,,,,
1999-01-07,26.69,,,,,
1999-01-08,26.03,,,,,
1999-01-11,26.44,,,,,
1999-01-12,25.5,,,,,
1999-01-13,24.5,,,,,
1999-01-14,24.06,,,,,
1999-01-15,24.69,,,,,
1999-01-19,24.88,,,,,
1999-01-20,24.13,,,,,
1999-01-21,24.94,,,,,
1999-01-22,25.75,,,,,
1999-01-25,25.0,,,,,
1999-01-26,24.0,,,,,
1999-01-27,23.56,,,,,
1999-01-28,23.22,,,,,
1999-01-29,23.81,,,,,
1999-02-01,23.88,,,,,
1999-02-02,24.81,,,,,
1999-02-03,26.22,,,,,
1999-02-04,25.72,,,,,
1999-02-05,26.5,,,,,
1999-02-08,26.06,,,,,
1999-02-09,25.19,,,,,
1999-02-10,25.41,,,,,
1999-02-11,25.97,,,,,
1999-02-12,25.16,,,,,
1999-02-16,24.84,,,,,
1999-02-17,24.31,,,,,
1999-02-18,25.13,,,,,
1999-02-19,24.59,,,,,
1999-02-22,24.25,,,,,
1999-02-23,24.06,,,,,
1999-02-24,24.03,,,,,
1999-02-25,24.44,,,,,
1999-02-26,24.28,,,,,
1999-03-01,24.34,,,,,
1999-03-02,24.75,,,,,
1999-03-03,25.88,,,,,
1999-03-04,28.19,,,,,
1999-03-05,27.5,,,,,
1999-03-08,27.88,,,,,
1999-03-09,27.66,,,,,
1999-03-10,29.25,,,,,
1999-03-11,28.5,,,,,
1999-03-12,28.22,,,,,
1999-03-15,28.44,,,,,
1999-03-16,27.94,,,,,
1999-03-17,29.88,,,,,
1999-03-18,29.56,,,,,
1999-03-19,28.53,,,,,
1999-03-22,29.41,,,,,
1999-03-23,28.44,,,,,
1999-03-24,28.0,,,,,
1999-03-25,29.13,,,,,
1999-03-26,29.75,,,,,
1999-03-29,30.97,,,,,
1999-03-30,30.97,,,,,
1999-03-31,30.09,,,,,
1999-04-01,29.0,,,,,
1999-04-05,29.19,,,,,
1999-04-06,28.94,,,,,
1999-04-07,27.75,,,,,
1999-04-08,28.16,,,,,
1999-04-09,29.16,,,,,
1999-04-12,28.91,,,,,
1999-04-13,29.06,,,,,
1999-04-14,28.28,,,,,
1999-04-15,30.5,,,,,
1999-04-16,30.59,,,,,
1999-04-19,31.22,,,,,
1999-04-20,30.31,,,,,
1999-04-21,30.19,,,,,
1999-04-22,31.81,,,,,
1999-04-23,30.44,,,,,
1999-04-26,29.97,,,,,
1999-04-27,29.94,,,,,
1999-04-28,31.75,,,,,
1999-04-29,32.5,,,,,
1999-04-30,31.94,,,,,
1999-05-03,32.69,,,,,
1999-05-04,32.19,,,,,
1999-05-05,32.19,,,,,
1999-05-06,31.59,,,,,
1999-05-07,31.25,,,,,
1999-05-10,31.22,,,,,
1999-05-11,30.91,,,,,
1999-05-12,31.0,,,,,
1999-05-13,31.53,,,,,
1999-05-14,30.94,,,,,
1999-05-17,30.63,,,,,
1999-05-18,30.09,,,,,
1999-05-19,29.5,,,,,
1999-05-20,29.75,,,,,
1999-05-21,30.53,,,,,
1999-05-24,29.03,,,,,
1999-05-25,28.84,,,,,
1999-05-26,30.59,,,,,
1999-05-27,30.0,,,,,
1999-05-28,30.09,,,,,
1999-06-01,29.63,,,,,
1999-06-02,30.0,,,,,
1999-06-03,30.22,,,,,
1999-06-04,30.47,,,,,
1999-06-07,31.06,,,,,
1999-06-08,30.34,,,,,
1999-06-09,29.91,,,,,
1999-06-10,30.03,,,,,
1999-06-11,30.66,,,,,
1999-06-14,31.19,,,,,
1999-06-15,32.13,,,,,
1999-06-16,31.13,,,,,
1999-06-17,31.75,,,,,
1999-06-18,32.25,,,,,
1999-06-21,31.5,,,,,
1999-06-22,30.41,,,,,
1999-06-23,30.44,,,,,
1999-06-24,29.63,,,,,
1999-06-25,29.59,,,,,
1999-06-28,29.56,,,,,
1999-06-29,30.66,,,,,
1999-06-30,31.84,,,,,
1999-07-01,30.94,,,,,
1999-07-02,31.06,,,,,
1999-07-06,30.81,,,,,
1999-07-07,30.16,,,,,
1999-07-08,31.38,,,,,
1999-07-09,32.16,,,,,
1999-07-12,32.41,,,,,
1999-07-13,31.84,,,,,
1999-07-14,32.25,,,,,
1999-07-15,32.28,,,,,
1999-07-16,31.81,,,,,
1999-07-19,31.63,,,,,
1999-07-20,30.63,,,,,
1999-07-21,31.22,,,,,
1999-07-22,30.5,,,,,
1999-07-23,30.44,,,,,
1999-07-26,30.25,,,,,
1999-07-27,29.56,,,,,
1999-07-28,30.03,,,,,
1999-07-29,30.19,,,,,
1999-07-30,30.28,,,,,
1999-08-02,29.84,,,,,
1999-08-03,30.25,,,,,
1999-08-04,30.78,,,,,
1999-08-05,31.94,,,,,
1999-08-06,31.66,,,,,
1999-08-09,33.72,,,,,
1999-08-10,33.19,,,,,
1999-08-11,33.78,,,,,
1999-08-12,33.25,,,,,
1999-08-13,32.63,,,,,
1999-08-16,32.38,,,,,
1999-08-17,33.31,,,,,
1999-08-18,32.91,,,,,
1999-08-19,33.63,,,,,
1999-08-20,33.72,,,,,
1999-08-23,34.22,,,,,
1999-08-24,33.75,,,,,
1999-08-25,32.88,,,,,
1999-08-26,32.41,,,,,
1999-08-27,32.75,,,,,
1999-08-30,32.09,,,,,
1999-08-31,33.34,,,,,
1999-09-01,32.91,,,,,
1999-09-02,32.06,,,,,
1999-09-03,32.38,,,,,
1999-09-07,33.75,,,,,
1999-09-08,33.47,,,,,
1999-09-09,35.16,,,,,
1999-09-10,35.0,,,,,
1999-09-13,34.38,,,,,
1999-09-14,33.06,,,,,
1999-09-15,32.31,,,,,
1999-09-16,32.56,,,,,
1999-09-17,32.97,,,,,
1999-09-20,31.5,,,,,
1999-09-21,30.5,,,,,
1999-09-22,30.06,,,,,
1999-09-23,29.91,,,,,
1999-09-24,29.66,,,,,
1999-09-27,30.16,,,,,
1999-09-28,29.31,,,,,
1999-09-29,30.38,,,,,
1999-09-30,31.16,,,,,
1999-10-01,31.25,,,,,
1999-10-04,30.88,,,,,
1999-10-05,29.16,,,,,
1999-10-06,28.75,,,,,
1999-10-07,28.25,,,,,
1999-10-08,27.53,,,,,
1999-10-11,28.44,,,,,
1999-10-12,28.03,,,,,
1999-10-13,28.34,,,,,
1999-10-14,27.63,,,,,
1999-10-15,27.19,,,,,
1999-10-18,27.38,,,,,
1999-10-19,28.53,,,,,
1999-10-20,29.28,,,,,
1999-10-21,29.56,,,,,
1999-10-22,30.16,,,,,
1999-10-25,29.94,,,,,
1999-10-26,29.28,,,,,
1999-10-27,29.06,,,,,
1999-10-28,29.19,,,,,
1999-10-29,30.28,,,,,
1999-11-01,31.25,,,,,
1999-11-02,29.94,,,,,
1999-11-03,30.31,,,,,
1999-11-04,30.06,,,,,
1999-11-05,28.63,,,,,
1999-11-08,30.09,,,,,
1999-11-09,31.16,,,,,
1999-11-10,31.5,,,,,
1999-11-11,30.91,,,,,
1999-11-12,32.25,,,,,
1999-11-15,32.5,,,,,
1999-11-16,33.25,,,,,
1999-11-17,34.25,,,,,
1999-11-18,33.34,,,,,
1999-11-19,33.0,,,,,
1999-11-22,32.63,,,,,
1999-11-23,32.19,,,,,
1999-11-24,31.78,,,,,
1999-11-26,31.22,,,,,
1999-11-29,30.25,,,,,
1999-11-30,30.35,,,,,
1999-12-01,30.52,,,,,
1999-12-02,30.75,,,,,
1999-12-03,29.88,,,,,
1999-12-06,29.66,,,,,
1999-12-07,28.69,,,,,
1999-12-08,29.69,,,,,
1999-12-09,29.06,,,,,
1999-12-10,28.06,,,,,
1999-12-13,27.0,,,,,
1999-12-14,27.47,,,,,
1999-12-15,28.73,,,,,
1999-12-16,28.59,,,,,
1999-12-17,27.78,,,,,
1999-12-20,27.67,,,,,
1999-12-21,27.97,,,,,
1999-12-22,28.38,,,,,
1999-12-23,29.66,,,,,
1999-12-27,29.13,,,,,
1999-12-28,29.06,,,,,
1999-12-29,29.84,,,,,
1999-12-30,29.13,,,,,
1999-12-31,28.06,,,,,
2000-01-03,27.47,,,,,
2000-01-04,27.09,,,,,
2000-01-05,27.03,,,,,
2000-01-06,28.88,,,,,
2000-01-07,29.41,,,,,
2000-01-10,29.69,,,,,
2000-01-11,30.28,,,,,
2000-01-12,29.59,,,,,
2000-01-13,30.44,,,,,
2000-01-14,30.75,,,,,
2000-01-18,33.06,,,,,
2000-01-19,32.94,,,,,
2000-01-20,32.28,,,,,
2000-01-21,33.0,,,,,
2000-01-24,32.16,,,,,
2000-01-25,31.75,,,,,
2000-01-26,31.44,,,,,
2000-01-27,31.25,,,,,
2000-01-28,30.0,,,,,
2000-01-31,30.53,,,,,
2000-02-01,31.97,,,,,
2000-02-02,30.75,,,,,
2000-02-03,30.66,,,,,
2000-02-04,29.75,,,,,
2000-02-07,30.34,,,,,
2000-02-08,29.75,,,,,
2000-02-09,28.53,,,,,
2000-02-10,29.53,,,,,
2000-02-11,29.22,,,,,
2000-02-14,30.25,,,,,
2000-02-15,32.5,,,,,
2000-02-16,33.0,,,,,
2000-02-17,33.44,,,,,
2000-02-18,33.25,,,,,
2000-02-22,32.66,,,,,
2000-02-23,32.25,,,,,
2000-02-24,34.22,,,,,
2000-02-25,33.5,,,,,
2000-02-28,34.63,,,,,
2000-02-29,36.93,,,,,
2000-03-01,38.53,,,,,
2000-03-02,40.81,,,,,
2000-03-03,39.31,,,,,
2000-03-06,38.69,,,,,
2000-03-07,41.09,,,,,
2000-03-08,38.53,,,,,
2000-03-09,38.31,,,,,
2000-03-10,38.34,,,,,
2000-03-13,38.91,,,,,
2000-03-14,38.13,,,,,
2000-03-15,36.94,,,,,
2000-03-16,37.75,,,,,
2000-03-17,37.16,,,,,
2000-03-20,35.13,,,,,
2000-03-21,36.0,,,,,
2000-03-22,38.31,,,,,
2000-03-23,38.66,,,,,
2000-03-24,39.09,,,,,
2000-03-27,39.81,,,,,
2000-03-28,38.44,,,,,
2000-03-29,40.56,,,,,
2000-03-30,38.88,,,,,
2000-03-31,38.25,,,,,
2000-04-03,40.59,,,,,
2000-04-04,39.59,,,,,
2000-04-05,36.88,,,,,
2000-04-06,37.5,,,,,
2000-04-07,36.81,,,,,
2000-04-10,35.16,,,,,
2000-04-11,36.47,,,,,
2000-04-12,36.63,,,,,
2000-04-13,35.88,,,,,
2000-04-14,35.09,,,,,
2000-04-17,34.16,,,,,
2000-04-18,36.94,,,,,
2000-04-19,36.88,,,,,
2000-04-20,36.78,,,,,
2000-04-24,37.16,,,,,
2000-04-25,37.47,,,,,
2000-04-26,38.66,,,,,
2000-04-27,39.31,,,,,
2000-04-28,38.28,,,,,
2000-05-01,37.5,,,,,
2000-05-02,38.78,,,,,
2000-05-03,37.69,,,,,
2000-05-04,38.0,,,,,
2000-05-05,38.81,,,,,
2000-05-08,38.28,,,,,
2000-05-09,38.84,,,,,
2000-05-10,38.44,,,,,
2000-05-11,39.06,,,,,
2000-05-12,40.28,,,,,
2000-05-15,41.59,,,,,
2000-05-16,41.41,,,,,
2000-05-17,41.5,,,,,
2000-05-18,40.38,,,,,
2000-05-19,39.59,,,,,
2000-05-22,36.78,,,,,
2000-05-23,37.59,,,,,
2000-05-24,37.13,,,,,
2000-05-25,37.03,,,,,
2000-05-26,35.53,,,,,
2000-05-30,35.5,,,,,
2000-05-31,36.78,,,,,
2000-06-01,36.56,,,,,
2000-06-02,34.88,,,,,
2000-06-05,34.53,,,,,
2000-06-06,35.81,,,,,
2000-06-07,35.94,,,,,
2000-06-08,36.38,,,,,
2000-06-09,35.75,,,,,
2000-06-12,36.52,,,,,
2000-06-13,37.25,,,,,
2000-06-14,37.13,,,,,
2000-06-15,36.75,,,,,
2000-06-16,37.91,,,,,
2000-06-19,36.91,,,,,
2000-06-20,37.03,,,,,
2000-06-21,38.81,,,,,
2000-06-22,37.59,,,,,
2000-06-23,37.25,,,,,
2000-06-26,37.09,,,,,
2000-06-27,37.63,,,,,
2000-06-28,36.53,,,,,
2000-06-29,37.03,,,,,
2000-06-30,37.31,,,,,
2000-07-03,37.16,,,,,
2000-07-05,35.0,,,,,
2000-07-06,35.88,,,,,
2000-07-07,35.66,,,,,
2000-07-10,34.44,,,,,
2000-07-11,37.48,,,,,
2000-07-12,36.84,,,,,
2000-07-13,37.09,,,,,
2000-07-14,37.41,,,,,
2000-07-17,36.17,,,,,
2000-07-18,37.84,,,,,
2000-07-19,38.03,,,,,
2000-07-20,37.63,,,,,
2000-07-21,36.66,,,,,
2000-07-24,35.5,,,,,
2000-07-25,35.28,,,,,
2000-07-26,35.66,,,,,
2000-07-27,36.69,,,,,
2000-07-28,36.91,,,,,
2000-07-31,36.96,,,,,
2000-08-01,37.75,,,,,
2000-08-02,39.0,,,,,
2000-08-03,38.16,,,,,
2000-08-04,38.91,,,,,
2000-08-07,39.07,,,,,
2000-08-08,39.71,,,,,
2000-08-09,41.13,,,,,
2000-08-10,40.48,,,,,
2000-08-11,39.81,,,,,
2000-08-14,41.0,,,,,
2000-08-15,41.06,,,,,
2000-08-16,43.13,,,,,
2000-08-17,43.28,,,,,
2000-08-18,42.63,,,,,
2000-08-21,42.97,,,,,
2000-08-22,43.13,,,,,
2000-08-23,43.66,,,,,
2000-08-24,43.03,,,,,
2000-08-25,42.88,,,,,
2000-08-28,43.94,,,,,
2000-08-29,43.1,,,,,
2000-08-30,42.46,,,,,
2000-08-31,42.66,,,,,
2000-09-01,43.16,,,,,
2000-09-05,42.84,,,,,
2000-09-06,43.25,,,,,
2000-09-07,41.84,,,,,
2000-09-08,41.25,,,,,
2000-09-11,42.63,,,,,
2000-09-12,42.34,,,,,
2000-09-13,41.47,,,,,
2000-09-14,41.88,,,,,
2000-09-15,42.34,,,,,
2000-09-18,41.51,,,,,
2000-09-19,40.44,,,,,
2000-09-20,39.81,,,,,
2000-09-21,40.28,,,,,
2000-09-22,39.59,,,,,
2000-09-25,39.49,,,,,
2000-09-26,39.5,,,,,
2000-09-27,40.78,,,,,
2000-09-28,40.7,,,,,
2000-09-29,41.16,,,,,
2000-10-02,42.47,,,,,
2000-10-03,42.31,,,,,
2000-10-04,40.84,,,,,
2000-10-05,41.06,,,,,
2000-10-06,40.13,,,,,
2000-10-09,40.84,,,,,
2000-10-10,41.91,,,,,
2000-10-11,41.69,,,,,
2000-10-12,42.5,,,,,
2000-10-13,40.72,,,,,
2000-10-16,39.94,,,,,
2000-10-17,40.94,,,,,
2000-10-18,40.72,,,,,
2000-10-19,40.78,,,,,
2000-10-20,42.06,,,,,
2000-10-23,40.25,,,,,
2000-10-24,39.41,,,,,
2000-10-25,37.66,,,,,
2000-10-26,38.09,,,,,
2000-10-27,37.56,,,,,
2000-10-30,37.94,,,,,
2000-10-31,38.06,,,,,
2000-11-01,40.06,,,,,
2000-11-02,39.34,,,,,
2000-11-03,39.47,,,,,
2000-11-06,38.78,,,,,
2000-11-07,39.56,,,,,
2000-11-08,40.0,,,,,
2000-11-09,39.44,,,,,
2000-11-10,38.66,,,,,
2000-11-13,37.19,,,,,
2000-11-14,37.97,,,,,
2000-11-15,39.84,,,,,
2000-11-16,39.56,,,,,
2000-11-17,38.19,,,,,
2000-11-20,37.38,,,,,
2000-11-21,37.44,,,,,
2000-11-22,35.84,,,,,
2000-11-24,36.72,,,,,
2000-11-27,35.69,,,,,
2000-11-28,34.66,,,,,
2000-11-29,33.03,,,,,
2000-11-30,31.0,,,,,
2000-12-01,33.38,,,,,
2000-12-04,34.16,,,,,
2000-12-05,34.13,,,,,
2000-12-06,34.22,,,,,
2000-12-07,34.91,,,,,
2000-12-08,34.69,,,,,
2000-12-11,36.16,,,,,
2000-12-12,36.69,,,,,
2000-12-13,36.0,,,,,
2000-12-14,35.25,,,,,
2000-12-15,35.97,,,,,
2000-12-18,38.5,,,,,
2000-12-19,39.88,,,,,
2000-12-20,37.69,,,,,
2000-12-21,37.5,,,,,
2000-12-22,38.25,,,,,
2000-12-26,40.47,,,,,
2000-12-27,40.13,,,,,
2000-12-28,40.72,,,,,
2000-12-29,39.97,,,,,
2001-01-02,40.88,,,,,
2001-01-03,39.88,,,,,
2001-01-04,38.84,,,,,
2001-01-05,38.38,,,,,
2001-01-08,38.5,,,,,
2001-01-09,38.59,,,,,
2001-01-10,39.13,,,,,
2001-01-11,40.22,,,,,
2001-01-12,40.53,,,,,
2001-01-16,40.28,,,,,
2001-01-17,38.25,,,,,
2001-01-18,36.41,,,,,
2001-01-19,36.84,,,,,
2001-01-22,36.81,,,,,
2001-01-23,36.94,,,,,
2001-01-24,37.75,,,,,
2001-01-25,39.47,,,,,
2001-01-26,38.66,,,,,
2001-01-29,37.81,,,,,
2001-01-30,37.75,,,,,
2001-01-31,38.4,,,,,
2001-02-01,37.76,,,,,
2001-02-02,38.5,,,,,
2001-02-05,39.01,,,,,
2001-02-06,39.65,,,,,
2001-02-07,39.58,,,,,
2001-02-08,39.2,,,,,
2001-02-09,39.1,,,,,
2001-02-12,34.5,,,,,
2001-02-13,32.01,,,,,
2001-02-14,32.72,,,,,
2001-02-15,32.13,,,,,
2001-02-16,32.25,,,,,
2001-02-20,32.49,,,,,
2001-02-21,31.65,,,,,
2001-02-22,31.22,,,,,
2001-02-23,30.0,,,,,
2001-02-26,32.33,,,,,
2001-02-27,32.2,,,,,
2001-02-28,31.88,,,,,
2001-03-01,31.66,,,,,
2001-03-02,32.7,,,,,
2001-03-05,33.12,,,,,
2001-03-06,33.54,,,,,
2001-03-07,34.6,,,,,
2001-03-08,34.48,,,,,
2001-03-09,34.36,,,,,
2001-03-12,33.99,,,,,
2001-03-13,33.08,,,,,
2001-03-14,32.55,,,,,
2001-03-15,31.82,,,,,
2001-03-16,30.6,,,,,
2001-03-19,31.73,,,,,
2001-03-20,32.53,,,,,
2001-03-21,31.5,,,,,
2001-03-22,30.48,,,,,
2001-03-23,31.41,,,,,
2001-03-26,31.9,,,,,
2001-03-27,31.4,,,,,
2001-03-28,30.27,,,,,
2001-03-29,28.9,,,,,
2001-03-30,28.81,,,,,
2001-04-02,27.63,,,,,
2001-04-03,26.52,,,,,
2001-04-04,27.01,,,,,
2001-04-05,28.5,,,,,
2001-04-06,28.98,,,,,
2001-04-09,30.15,,,,,
2001-04-10,30.85,,,,,
2001-04-11,30.09,,,,,
2001-04-12,30.61,,,,,
2001-04-16,31.08,,,,,
2001-04-17,31.32,,,,,
2001-04-18,30.56,,,,,
