date,close price,NBL_SHE,NBL_TA,NBL_TL,market cap,PB Ratio
1983-08-24,4.42,,,,,
1983-08-25,4.25,,,,,
1983-08-26,4.28,,,,,
1983-08-29,4.28,,,,,
1983-08-30,4.34,,,,,
1983-08-31,4.34,,,,,
1983-09-01,4.34,,,,,
1983-09-02,4.42,,,,,
1983-09-06,4.51,,,,,
1983-09-07,4.48,,,,,
1983-09-08,4.45,,,,,
1983-09-09,4.34,,,,,
1983-09-12,4.37,,,,,
1983-09-13,4.31,,,,,
1983-09-14,4.37,,,,,
1983-09-15,4.31,,,,,
1983-09-16,4.42,,,,,
1983-09-19,4.64,,,,,
1983-09-20,4.56,,,,,
1983-09-21,4.48,,,,,
1983-09-22,4.48,,,,,
1983-09-23,4.42,,,,,
1983-09-26,4.37,,,,,
1983-09-27,4.25,,,,,
1983-09-28,4.25,,,,,
1983-09-29,4.42,,,,,
1983-09-30,4.25,,,,,
1983-10-03,4.25,,,,,
1983-10-04,4.09,,,,,
1983-10-05,3.89,,,,,
1983-10-06,3.75,,,,,
1983-10-07,3.75,,,,,
1983-10-10,3.89,,,,,
1983-10-11,3.81,,,,,
1983-10-12,3.75,,,,,
1983-10-13,4.03,,,,,
1983-10-14,3.83,,,,,
1983-10-17,3.81,,,,,
1983-10-18,3.58,,,,,
1983-10-19,3.75,,,,,
1983-10-20,3.86,,,,,
1983-10-21,3.75,,,,,
1983-10-24,3.72,,,,,
1983-10-25,3.72,,,,,
1983-10-26,3.75,,,,,
1983-10-27,3.75,,,,,
1983-10-28,3.75,,,,,
1983-10-31,3.83,,,,,
1983-11-01,3.81,,,,,
1983-11-02,3.75,,,,,
1983-11-03,3.78,,,,,
1983-11-04,3.75,,,,,
1983-11-07,3.78,,,,,
1983-11-08,3.69,,,,,
1983-11-09,3.75,,,,,
1983-11-10,3.69,,,,,
1983-11-11,3.81,,,,,
1983-11-14,3.69,,,,,
1983-11-15,3.67,,,,,
1983-11-16,3.75,,,,,
1983-11-17,3.81,,,,,
1983-11-18,3.75,,,,,
1983-11-21,3.72,,,,,
1983-11-22,3.67,,,,,
1983-11-23,3.61,,,,,
1983-11-25,3.58,,,,,
1983-11-28,3.44,,,,,
1983-11-29,3.44,,,,,
1983-11-30,3.47,,,,,
1983-12-01,3.41,,,,,
1983-12-02,3.39,,,,,
1983-12-05,3.36,,,,,
1983-12-06,3.41,,,,,
1983-12-07,3.44,,,,,
1983-12-08,3.33,,,,,
1983-12-09,3.47,,,,,
1983-12-12,3.53,,,,,
1983-12-13,3.47,,,,,
1983-12-14,3.36,,,,,
1983-12-15,3.25,,,,,
1983-12-16,3.3,,,,,
1983-12-19,3.25,,,,,
1983-12-20,3.13,,,,,
1983-12-21,3.3,,,,,
1983-12-22,3.36,,,,,
1983-12-23,3.41,,,,,
1983-12-27,3.44,,,,,
1983-12-28,3.61,,,,,
1983-12-29,3.75,,,,,
1983-12-30,3.75,,,,,
1984-01-03,3.78,,,,,
1984-01-04,3.86,,,,,
1984-01-05,3.83,,,,,
1984-01-06,3.86,,,,,
1984-01-09,3.75,,,,,
1984-01-10,3.75,,,,,
1984-01-11,3.67,,,,,
1984-01-12,3.72,,,,,
1984-01-13,3.69,,,,,
1984-01-16,3.64,,,,,
1984-01-17,3.55,,,,,
1984-01-18,3.61,,,,,
1984-01-19,3.58,,,,,
1984-01-20,3.67,,,,,
1984-01-23,3.69,,,,,
1984-01-24,3.95,,,,,
1984-01-25,4.0,,,,,
1984-01-26,4.0,,,,,
1984-01-27,4.03,,,,,
1984-01-30,4.06,,,,,
1984-01-31,3.97,,,,,
1984-02-01,4.06,,,,,
1984-02-02,3.86,,,,,
1984-02-03,3.58,,,,,
1984-02-06,3.5,,,,,
1984-02-07,3.53,,,,,
1984-02-08,3.61,,,,,
1984-02-09,3.64,,,,,
1984-02-10,3.44,,,,,
1984-02-13,3.44,,,,,
1984-02-14,3.41,,,,,
1984-02-15,3.61,,,,,
1984-02-16,3.39,,,,,
1984-02-17,3.53,,,,,
1984-02-21,3.53,,,,,
1984-02-22,3.55,,,,,
1984-02-23,3.58,,,,,
1984-02-24,3.67,,,,,
1984-02-27,3.72,,,,,
1984-02-28,3.64,,,,,
1984-02-29,3.58,,,,,
1984-03-01,3.69,,,,,
1984-03-02,3.83,,,,,
1984-03-05,3.72,,,,,
1984-03-06,3.75,,,,,
1984-03-07,3.67,,,,,
1984-03-08,3.75,,,,,
1984-03-09,3.89,,,,,
1984-03-12,3.86,,,,,
1984-03-13,3.92,,,,,
1984-03-14,3.78,,,,,
1984-03-15,3.75,,,,,
1984-03-16,3.75,,,,,
1984-03-19,3.69,,,,,
1984-03-20,3.78,,,,,
1984-03-21,3.83,,,,,
1984-03-22,3.81,,,,,
1984-03-23,3.92,,,,,
1984-03-26,3.92,,,,,
1984-03-27,3.92,,,,,
1984-03-28,3.95,,,,,
1984-03-29,3.83,,,,,
1984-03-30,4.0,,,,,
1984-04-02,3.86,,,,,
1984-04-03,3.89,,,,,
1984-04-04,4.14,,,,,
1984-04-05,4.14,,,,,
1984-04-06,4.09,,,,,
1984-04-09,4.06,,,,,
1984-04-10,4.03,,,,,
1984-04-11,3.89,,,,,
1984-04-12,4.03,,,,,
1984-04-13,4.03,,,,,
1984-04-16,4.03,,,,,
1984-04-17,4.06,,,,,
1984-04-18,4.09,,,,,
1984-04-19,4.06,,,,,
1984-04-23,3.97,,,,,
1984-04-24,4.0,,,,,
1984-04-25,4.11,,,,,
1984-04-26,4.17,,,,,
1984-04-27,4.14,,,,,
1984-04-30,4.11,,,,,
1984-05-01,4.11,,,,,
1984-05-02,4.09,,,,,
1984-05-03,4.2,,,,,
1984-05-04,4.09,,,,,
1984-05-07,4.0,,,,,
1984-05-08,3.97,,,,,
1984-05-09,3.89,,,,,
1984-05-10,3.89,,,,,
1984-05-11,3.97,,,,,
1984-05-14,4.06,,,,,
1984-05-15,4.06,,,,,
1984-05-16,4.17,,,,,
1984-05-17,4.14,,,,,
1984-05-18,4.14,,,,,
1984-05-21,4.09,,,,,
1984-05-22,3.97,,,,,
1984-05-23,3.86,,,,,
1984-05-24,3.86,,,,,
1984-05-25,3.78,,,,,
1984-05-29,3.78,,,,,
1984-05-30,3.86,,,,,
1984-05-31,3.81,,,,,
1984-06-01,3.83,,,,,
1984-06-04,3.92,,,,,
1984-06-05,3.81,,,,,
1984-06-06,3.86,,,,,
1984-06-07,3.97,,,,,
1984-06-08,3.92,,,,,
1984-06-11,3.92,,,,,
1984-06-12,3.92,,,,,
1984-06-13,3.86,,,,,
1984-06-14,3.83,,,,,
1984-06-15,3.83,,,,,
1984-06-18,3.75,,,,,
1984-06-19,3.72,,,,,
1984-06-20,3.78,,,,,
1984-06-21,3.72,,,,,
1984-06-22,3.67,,,,,
1984-06-25,3.47,,,,,
1984-06-26,3.27,,,,,
1984-06-27,3.44,,,,,
1984-06-28,3.58,,,,,
1984-06-29,3.53,,,,,
1984-07-02,3.41,,,,,
1984-07-03,3.36,,,,,
1984-07-05,3.25,,,,,
1984-07-06,3.19,,,,,
1984-07-09,3.13,,,,,
1984-07-10,3.22,,,,,
1984-07-11,3.11,,,,,
1984-07-12,2.99,,,,,
1984-07-13,3.11,,,,,
1984-07-16,3.11,,,,,
1984-07-17,3.19,,,,,
1984-07-18,3.19,,,,,
1984-07-19,3.13,,,,,
1984-07-20,3.13,,,,,
1984-07-23,2.97,,,,,
1984-07-24,2.88,,,,,
1984-07-25,2.94,,,,,
1984-07-26,2.94,,,,,
1984-07-27,2.88,,,,,
1984-07-30,2.91,,,,,
1984-07-31,2.8,,,,,
1984-08-01,2.91,,,,,
1984-08-02,2.91,,,,,
1984-08-03,2.99,,,,,
1984-08-06,3.02,,,,,
1984-08-07,3.08,,,,,
1984-08-08,3.33,,,,,
1984-08-09,3.41,,,,,
1984-08-10,3.39,,,,,
1984-08-13,3.44,,,,,
1984-08-14,3.39,,,,,
1984-08-15,3.44,,,,,
1984-08-16,3.47,,,,,
1984-08-17,3.5,,,,,
1984-08-20,3.58,,,,,
1984-08-21,3.67,,,,,
1984-08-22,3.69,,,,,
1984-08-23,3.81,,,,,
1984-08-24,3.78,,,,,
1984-08-27,3.75,,,,,
1984-08-28,3.83,,,,,
1984-08-29,3.83,,,,,
1984-08-30,3.89,,,,,
1984-08-31,3.75,,,,,
1984-09-04,3.81,,,,,
1984-09-05,3.75,,,,,
1984-09-06,3.75,,,,,
1984-09-07,3.72,,,,,
1984-09-10,3.67,,,,,
1984-09-11,3.75,,,,,
1984-09-12,3.81,,,,,
1984-09-13,3.86,,,,,
1984-09-14,3.95,,,,,
1984-09-17,3.97,,,,,
1984-09-18,3.97,,,,,
1984-09-19,3.97,,,,,
1984-09-20,3.97,,,,,
1984-09-21,3.92,,,,,
1984-09-24,3.89,,,,,
1984-09-25,3.86,,,,,
1984-09-26,3.89,,,,,
1984-09-27,3.75,,,,,
1984-09-28,3.78,,,,,
1984-10-01,3.58,,,,,
1984-10-02,3.53,,,,,
1984-10-03,3.5,,,,,
1984-10-04,3.44,,,,,
1984-10-05,3.47,,,,,
1984-10-08,3.47,,,,,
1984-10-09,3.47,,,,,
1984-10-10,3.53,,,,,
1984-10-11,3.64,,,,,
1984-10-12,3.75,,,,,
1984-10-15,3.72,,,,,
1984-10-16,3.64,,,,,
1984-10-17,3.53,,,,,
1984-10-18,3.58,,,,,
1984-10-19,3.44,,,,,
1984-10-22,3.39,,,,,
1984-10-23,3.39,,,,,
1984-10-24,3.36,,,,,
1984-10-25,3.44,,,,,
1984-10-26,3.39,,,,,
1984-10-29,3.33,,,,,
1984-10-30,3.3,,,,,
1984-10-31,3.36,,,,,
1984-11-01,3.3,,,,,
1984-11-02,3.33,,,,,
1984-11-05,3.33,,,,,
1984-11-06,3.3,,,,,
1984-11-07,3.47,,,,,
1984-11-08,3.47,,,,,
1984-11-09,3.41,,,,,
1984-11-12,3.47,,,,,
1984-11-13,3.39,,,,,
1984-11-14,3.3,,,,,
1984-11-15,3.3,,,,,
1984-11-16,3.3,,,,,
1984-11-19,3.33,,,,,
1984-11-20,3.3,,,,,
1984-11-21,3.25,,,,,
1984-11-23,3.27,,,,,
1984-11-26,3.16,,,,,
1984-11-27,3.19,,,,,
1984-11-28,3.13,,,,,
1984-11-29,3.13,,,,,
1984-11-30,2.99,,,,,
1984-12-03,3.08,,,,,
1984-12-04,3.16,,,,,
1984-12-05,3.02,,,,,
1984-12-06,3.05,,,,,
1984-12-07,3.08,,,,,
1984-12-10,3.11,,,,,
1984-12-11,3.11,,,,,
1984-12-12,2.99,,,,,
1984-12-13,3.11,,,,,
1984-12-14,3.13,,,,,
1984-12-17,3.25,,,,,
1984-12-18,3.19,,,,,
1984-12-19,3.13,,,,,
1984-12-20,3.02,,,,,
1984-12-21,3.02,,,,,
1984-12-24,3.02,,,,,
1984-12-26,3.02,,,,,
1984-12-27,2.91,,,,,
1984-12-28,3.02,,,,,
1984-12-31,2.97,,,,,
1985-01-02,2.94,,,,,
1985-01-03,2.97,,,,,
1985-01-04,3.02,,,,,
1985-01-07,2.99,,,,,
1985-01-08,2.94,,,,,
1985-01-09,2.91,,,,,
1985-01-10,3.05,,,,,
1985-01-11,3.08,,,,,
1985-01-14,3.19,,,,,
1985-01-15,3.25,,,,,
1985-01-16,3.22,,,,,
1985-01-17,3.16,,,,,
1985-01-18,3.22,,,,,
1985-01-21,3.25,,,,,
1985-01-22,3.25,,,,,
1985-01-23,3.22,,,,,
1985-01-24,3.19,,,,,
1985-01-25,3.19,,,,,
1985-01-28,3.11,,,,,
1985-01-29,3.13,,,,,
1985-01-30,3.22,,,,,
1985-01-31,3.25,,,,,
1985-02-01,3.33,,,,,
1985-02-04,3.36,,,,,
1985-02-05,3.36,,,,,
1985-02-06,3.41,,,,,
1985-02-07,3.44,,,,,
1985-02-08,3.41,,,,,
1985-02-11,3.33,,,,,
1985-02-12,3.41,,,,,
1985-02-13,3.41,,,,,
1985-02-14,3.44,,,,,
1985-02-15,3.36,,,,,
1985-02-19,3.44,,,,,
1985-02-20,3.5,,,,,
1985-02-21,3.5,,,,,
1985-02-22,3.5,,,,,
1985-02-25,3.41,,,,,
1985-02-26,3.44,,,,,
1985-02-27,3.5,,,,,
1985-02-28,3.53,,,,,
1985-03-01,3.44,,,,,
1985-03-04,3.39,,,,,
1985-03-05,3.33,,,,,
1985-03-06,3.36,,,,,
1985-03-07,3.25,,,,,
1985-03-08,3.19,,,,,
1985-03-11,3.22,,,,,
1985-03-12,3.25,,,,,
1985-03-13,3.25,,,,,
1985-03-14,3.19,,,,,
1985-03-15,3.3,,,,,
1985-03-18,3.41,,,,,
1985-03-19,3.47,,,,,
1985-03-20,3.39,,,,,
1985-03-21,3.41,,,,,
1985-03-22,3.36,,,,,
1985-03-25,3.33,,,,,
1985-03-26,3.36,,,,,
1985-03-27,3.41,,,,,
1985-03-28,3.47,,,,,
1985-03-29,3.53,,,,,
1985-04-01,3.5,,,,,
1985-04-02,3.39,,,,,
1985-04-03,3.41,,,,,
1985-04-04,3.41,,,,,
1985-04-08,3.44,,,,,
1985-04-09,3.44,,,,,
1985-04-10,3.47,,,,,
1985-04-11,3.53,,,,,
1985-04-12,3.64,,,,,
1985-04-15,3.64,,,,,
1985-04-16,3.61,,,,,
1985-04-17,3.55,,,,,
1985-04-18,3.58,,,,,
1985-04-19,3.61,,,,,
1985-04-22,3.55,,,,,
1985-04-23,3.53,,,,,
1985-04-24,3.47,,,,,
1985-04-25,3.47,,,,,
1985-04-26,3.5,,,,,
1985-04-29,3.53,,,,,
1985-04-30,3.39,,,,,
1985-05-01,3.44,,,,,
1985-05-02,3.5,,,,,
1985-05-03,3.53,,,,,
1985-05-06,3.53,,,,,
1985-05-07,3.61,,,,,
1985-05-08,3.58,,,,,
1985-05-09,3.58,,,,,
1985-05-10,3.58,,,,,
1985-05-13,3.58,,,,,
1985-05-14,3.58,,,,,
1985-05-15,3.61,,,,,
1985-05-16,3.55,,,,,
1985-05-17,3.58,,,,,
1985-05-20,3.58,,,,,
1985-05-21,3.55,,,,,
1985-05-22,3.5,,,,,
1985-05-23,3.5,,,,,
1985-05-24,3.44,,,,,
1985-05-28,3.5,,,,,
1985-05-29,3.39,,,,,
1985-05-30,3.41,,,,,
1985-05-31,3.47,,,,,
1985-06-03,3.44,,,,,
1985-06-04,3.41,,,,,
1985-06-05,3.41,,,,,
1985-06-06,3.41,,,,,
1985-06-07,3.39,,,,,
1985-06-10,3.36,,,,,
1985-06-11,3.39,,,,,
1985-06-12,3.39,,,,,
1985-06-13,3.3,,,,,
1985-06-14,3.41,,,,,
1985-06-17,3.39,,,,,
1985-06-18,3.39,,,,,
1985-06-19,3.41,,,,,
1985-06-20,3.36,,,,,
1985-06-21,3.39,,,,,
1985-06-24,3.41,,,,,
1985-06-25,3.44,,,,,
1985-06-26,3.41,,,,,
1985-06-27,3.39,,,,,
1985-06-28,3.33,,,,,
1985-07-01,3.25,,,,,
1985-07-02,3.22,,,,,
1985-07-03,3.3,,,,,
1985-07-05,3.33,,,,,
1985-07-08,3.3,,,,,
1985-07-09,3.22,,,,,
1985-07-10,3.25,,,,,
1985-07-11,3.27,,,,,
1985-07-12,3.25,,,,,
1985-07-15,3.11,,,,,
1985-07-16,3.11,,,,,
1985-07-17,3.08,,,,,
1985-07-18,3.11,,,,,
1985-07-19,3.13,,,,,
1985-07-22,3.08,,,,,
1985-07-23,3.05,,,,,
1985-07-24,3.13,,,,,
1985-07-25,3.13,,,,,
1985-07-26,3.19,,,,,
1985-07-29,3.11,,,,,
1985-07-30,3.11,,,,,
1985-07-31,3.11,,,,,
1985-08-01,3.16,,,,,
1985-08-02,3.08,,,,,
1985-08-05,3.08,,,,,
1985-08-06,3.08,,,,,
1985-08-07,3.02,,,,,
1985-08-08,3.02,,,,,
1985-08-09,3.02,,,,,
1985-08-12,3.19,,,,,
1985-08-13,3.11,,,,,
1985-08-14,3.11,,,,,
1985-08-15,3.19,,,,,
1985-08-16,3.13,,,,,
1985-08-19,3.11,,,,,
1985-08-20,3.05,,,,,
1985-08-21,3.08,,,,,
1985-08-22,3.05,,,,,
1985-08-23,3.02,,,,,
1985-08-26,3.05,,,,,
1985-08-27,3.11,,,,,
1985-08-28,3.05,,,,,
1985-08-29,3.08,,,,,
1985-08-30,3.11,,,,,
1985-09-03,3.19,,,,,
1985-09-04,3.08,,,,,
1985-09-05,3.19,,,,,
1985-09-06,3.13,,,,,
1985-09-09,3.25,,,,,
1985-09-10,3.27,,,,,
1985-09-11,3.27,,,,,
1985-09-12,3.16,,,,,
1985-09-13,3.08,,,,,
1985-09-16,3.08,,,,,
1985-09-17,3.02,,,,,
1985-09-18,3.02,,,,,
1985-09-19,3.05,,,,,
1985-09-20,3.19,,,,,
1985-09-23,3.25,,,,,
1985-09-24,2.97,,,,,
1985-09-25,2.97,,,,,
1985-09-26,3.02,,,,,
1985-09-30,2.91,,,,,
1985-10-01,2.99,,,,,
1985-10-02,3.13,,,,,
1985-10-03,3.16,,,,,
1985-10-04,3.11,,,,,
1985-10-07,3.11,,,,,
1985-10-08,3.05,,,,,
1985-10-09,3.05,,,,,
1985-10-10,3.05,,,,,
1985-10-11,3.08,,,,,
1985-10-14,3.05,,,,,
1985-10-15,3.08,,,,,
1985-10-16,3.13,,,,,
1985-10-17,3.11,,,,,
1985-10-18,3.11,,,,,
1985-10-21,3.13,,,,,
1985-10-22,3.33,,,,,
1985-10-23,3.33,,,,,
1985-10-24,3.44,,,,,
1985-10-25,3.39,,,,,
1985-10-28,3.5,,,,,
1985-10-29,3.47,,,,,
1985-10-30,3.36,,,,,
1985-10-31,3.19,,,,,
1985-11-01,3.25,,,,,
1985-11-04,3.25,,,,,
1985-11-05,3.22,,,,,
1985-11-06,3.19,,,,,
1985-11-07,3.25,,,,,
1985-11-08,3.22,,,,,
1985-11-11,3.27,,,,,
1985-11-12,3.25,,,,,
1985-11-13,3.25,,,,,
1985-11-14,3.27,,,,,
1985-11-15,3.3,,,,,
1985-11-18,3.3,,,,,
1985-11-19,3.33,,,,,
1985-11-20,3.3,,,,,
1985-11-21,3.39,,,,,
1985-11-22,3.39,,,,,
1985-11-25,3.39,,,,,
1985-11-26,3.39,,,,,
1985-11-27,3.41,,,,,
1985-11-29,3.44,,,,,
1985-12-02,3.33,,,,,
1985-12-03,3.27,,,,,
1985-12-04,3.27,,,,,
1985-12-05,3.27,,,,,
1985-12-06,3.25,,,,,
1985-12-09,3.08,,,,,
1985-12-10,3.02,,,,,
1985-12-11,3.05,,,,,
1985-12-12,3.11,,,,,
1985-12-13,3.11,,,,,
1985-12-16,3.02,,,,,
1985-12-17,2.97,,,,,
1985-12-18,2.97,,,,,
1985-12-19,3.16,,,,,
1985-12-20,3.22,,,,,
1985-12-23,3.08,,,,,
1985-12-24,3.08,,,,,
1985-12-26,3.11,,,,,
1985-12-27,3.02,,,,,
1985-12-30,3.02,,,,,
1985-12-31,3.02,,,,,
1986-01-02,3.02,,,,,
1986-01-03,3.08,,,,,
1986-01-06,3.02,,,,,
1986-01-07,3.05,,,,,
1986-01-08,3.02,,,,,
1986-01-09,2.99,,,,,
1986-01-10,2.99,,,,,
1986-01-13,3.02,,,,,
1986-01-14,2.99,,,,,
1986-01-15,3.02,,,,,
1986-01-16,2.99,,,,,
1986-01-17,2.94,,,,,
1986-01-20,2.97,,,,,
1986-01-21,2.85,,,,,
1986-01-22,2.71,,,,,
1986-01-23,2.69,,,,,
1986-01-24,2.74,,,,,
1986-01-27,2.66,,,,,
1986-01-28,2.63,,,,,
1986-01-29,2.6,,,,,
1986-01-30,2.57,,,,,
1986-01-31,2.57,,,,,
1986-02-03,2.52,,,,,
1986-02-04,2.27,,,,,
1986-02-05,2.43,,,,,
1986-02-06,2.49,,,,,
1986-02-07,2.52,,,,,
1986-02-10,2.52,,,,,
1986-02-11,2.43,,,,,
1986-02-12,2.41,,,,,
1986-02-13,2.38,,,,,
1986-02-14,2.35,,,,,
1986-02-18,2.35,,,,,
1986-02-19,2.27,,,,,
1986-02-20,2.27,,,,,
1986-02-21,2.32,,,,,
1986-02-24,2.43,,,,,
1986-02-25,2.52,,,,,
1986-02-26,2.66,,,,,
1986-02-27,2.55,,,,,
1986-02-28,2.41,,,,,
1986-03-03,2.43,,,,,
1986-03-04,2.35,,,,,
1986-03-05,2.38,,,,,
1986-03-06,2.41,,,,,
1986-03-07,2.32,,,,,
1986-03-10,2.32,,,,,
1986-03-11,2.38,,,,,
1986-03-12,2.41,,,,,
1986-03-13,2.35,,,,,
1986-03-14,2.24,,,,,
1986-03-17,2.24,,,,,
1986-03-18,2.38,,,,,
1986-03-19,2.35,,,,,
1986-03-20,2.38,,,,,
1986-03-21,2.43,,,,,
1986-03-24,2.29,,,,,
1986-03-25,2.24,,,,,
1986-03-26,2.24,,,,,
1986-03-27,2.27,,,,,
1986-03-31,2.27,,,,,
1986-04-01,2.15,,,,,
1986-04-02,2.18,,,,,
1986-04-03,2.15,,,,,
1986-04-04,2.24,,,,,
1986-04-07,2.29,,,,,
1986-04-08,2.29,,,,,
1986-04-09,2.21,,,,,
1986-04-10,2.27,,,,,
1986-04-11,2.29,,,,,
1986-04-14,2.29,,,,,
1986-04-15,2.27,,,,,
1986-04-16,2.27,,,,,
1986-04-17,2.24,,,,,
1986-04-18,2.35,,,,,
1986-04-21,2.29,,,,,
1986-04-22,2.32,,,,,
1986-04-23,2.35,,,,,
1986-04-24,2.35,,,,,
1986-04-25,2.32,,,,,
1986-04-28,2.29,,,,,
1986-04-29,2.29,,,,,
1986-04-30,2.24,,,,,
1986-05-01,2.29,,,,,
1986-05-02,2.41,,,,,
1986-05-05,2.41,,,,,
1986-05-06,2.41,,,,,
1986-05-07,2.41,,,,,
1986-05-08,2.52,,,,,
1986-05-09,2.46,,,,,
1986-05-12,2.46,,,,,
1986-05-13,2.43,,,,,
1986-05-14,2.43,,,,,
1986-05-15,2.43,,,,,
1986-05-16,2.49,,,,,
1986-05-19,2.55,,,,,
1986-05-20,2.49,,,,,
1986-05-21,2.46,,,,,
1986-05-22,2.55,,,,,
1986-05-23,2.69,,,,,
1986-05-27,2.57,,,,,
1986-05-28,2.55,,,,,
1986-05-29,2.57,,,,,
1986-05-30,2.57,,,,,
1986-06-02,2.6,,,,,
1986-06-03,2.6,,,,,
1986-06-04,2.55,,,,,
1986-06-05,2.43,,,,,
1986-06-06,2.38,,,,,
1986-06-09,2.32,,,,,
1986-06-10,2.29,,,,,
1986-06-11,2.24,,,,,
1986-06-12,2.24,,,,,
1986-06-13,2.32,,,,,
1986-06-16,2.29,,,,,
1986-06-17,2.32,,,,,
1986-06-18,2.29,,,,,
1986-06-19,2.18,,,,,
1986-06-20,2.13,,,,,
1986-06-23,2.13,,,,,
1986-06-24,2.24,,,,,
1986-06-25,2.15,,,,,
1986-06-26,2.1,,,,,
1986-06-27,2.18,,,,,
1986-06-30,2.18,,,,,
1986-07-01,2.24,,,,,
1986-07-02,2.24,,,,,
1986-07-03,2.21,,,,,
1986-07-07,2.18,,,,,
1986-07-08,2.21,,,,,
1986-07-09,2.15,,,,,
1986-07-10,2.15,,,,,
1986-07-11,2.18,,,,,
1986-07-14,2.1,,,,,
1986-07-15,2.13,,,,,
1986-07-16,2.1,,,,,
1986-07-17,2.1,,,,,
1986-07-18,2.01,,,,,
1986-07-21,2.04,,,,,
1986-07-22,2.07,,,,,
1986-07-23,2.1,,,,,
1986-07-24,2.1,,,,,
1986-07-25,2.01,,,,,
1986-07-28,1.96,,,,,
1986-07-29,1.82,,,,,
1986-07-30,1.79,,,,,
1986-07-31,1.79,,,,,
1986-08-01,1.82,,,,,
1986-08-04,1.85,,,,,
1986-08-05,2.07,,,,,
1986-08-06,1.93,,,,,
1986-08-07,2.07,,,,,
1986-08-08,2.01,,,,,
1986-08-11,2.01,,,,,
1986-08-12,2.18,,,,,
1986-08-13,2.15,,,,,
1986-08-14,2.24,,,,,
1986-08-15,2.21,,,,,
1986-08-18,2.21,,,,,
1986-08-19,2.21,,,,,
1986-08-20,2.32,,,,,
1986-08-21,2.24,,,,,
1986-08-22,2.29,,,,,
1986-08-25,2.29,,,,,
1986-08-26,2.41,,,,,
1986-08-27,2.43,,,,,
1986-08-28,2.41,,,,,
1986-08-29,2.46,,,,,
1986-09-02,2.38,,,,,
1986-09-03,2.43,,,,,
1986-09-04,2.6,,,,,
1986-09-05,2.57,,,,,
1986-09-08,2.6,,,,,
1986-09-09,2.46,,,,,
1986-09-10,2.49,,,,,
1986-09-11,2.32,,,,,
1986-09-12,2.29,,,,,
1986-09-15,2.32,,,,,
1986-09-16,2.32,,,,,
1986-09-17,2.21,,,,,
1986-09-18,2.13,,,,,
1986-09-19,2.1,,,,,
1986-09-22,2.18,,,,,
1986-09-23,2.24,,,,,
1986-09-24,2.24,,,,,
1986-09-25,2.13,,,,,
1986-09-26,2.13,,,,,
1986-09-29,2.18,,,,,
1986-09-30,2.29,,,,,
1986-10-01,2.27,,,,,
1986-10-02,2.24,,,,,
1986-10-03,2.35,,,,,
1986-10-06,2.29,,,,,
1986-10-07,2.29,,,,,
1986-10-08,2.32,,,,,
1986-10-09,2.21,,,,,
1986-10-10,2.18,,,,,
1986-10-13,2.21,,,,,
1986-10-14,2.13,,,,,
1986-10-15,2.18,,,,,
1986-10-16,2.13,,,,,
1986-10-17,2.13,,,,,
1986-10-20,2.1,,,,,
1986-10-21,2.1,,,,,
1986-10-22,2.13,,,,,
1986-10-23,2.13,,,,,
1986-10-24,2.13,,,,,
1986-10-27,2.15,,,,,
1986-10-28,2.15,,,,,
1986-10-29,2.13,,,,,
1986-10-30,2.18,,,,,
1986-10-31,2.27,,,,,
1986-11-03,2.32,,,,,
1986-11-04,2.41,,,,,
1986-11-05,2.49,,,,,
1986-11-06,2.46,,,,,
1986-11-07,2.57,,,,,
1986-11-10,2.57,,,,,
1986-11-11,2.63,,,,,
1986-11-12,2.66,,,,,
1986-11-13,2.63,,,,,
1986-11-14,2.66,,,,,
1986-11-17,2.66,,,,,
1986-11-18,2.6,,,,,
1986-11-19,2.38,,,,,
1986-11-20,2.57,,,,,
1986-11-21,2.52,,,,,
1986-11-24,2.38,,,,,
1986-11-25,2.43,,,,,
1986-11-26,2.46,,,,,
1986-11-28,2.46,,,,,
1986-12-01,2.43,,,,,
1986-12-02,2.41,,,,,
1986-12-03,2.41,,,,,
1986-12-04,2.41,,,,,
1986-12-05,2.38,,,,,
1986-12-08,2.38,,,,,
1986-12-09,2.35,,,,,
1986-12-10,2.35,,,,,
1986-12-11,2.29,,,,,
1986-12-12,2.41,,,,,
1986-12-15,2.41,,,,,
1986-12-16,2.46,,,,,
1986-12-17,2.41,,,,,
1986-12-18,2.32,,,,,
1986-12-19,2.49,,,,,
1986-12-22,2.57,,,,,
1986-12-23,2.55,,,,,
1986-12-24,2.52,,,,,
1986-12-26,2.52,,,,,
1986-12-29,2.43,,,,,
1986-12-30,2.52,,,,,
1986-12-31,2.49,,,,,
1987-01-02,2.52,,,,,
1987-01-05,2.57,,,,,
1987-01-06,2.69,,,,,
1987-01-07,2.69,,,,,
1987-01-08,2.71,,,,,
1987-01-09,2.85,,,,,
1987-01-12,2.91,,,,,
1987-01-13,2.97,,,,,
1987-01-14,3.08,,,,,
1987-01-15,3.05,,,,,
1987-01-16,2.99,,,,,
1987-01-19,3.13,,,,,
1987-01-20,3.13,,,,,
1987-01-21,3.05,,,,,
1987-01-22,3.13,,,,,
1987-01-23,3.11,,,,,
1987-01-26,3.11,,,,,
1987-01-27,3.19,,,,,
1987-01-28,3.16,,,,,
1987-01-29,3.13,,,,,
1987-01-30,3.16,,,,,
1987-02-02,3.25,,,,,
1987-02-03,3.33,,,,,
1987-02-04,3.47,,,,,
