date,close price,TMO_SHE,TMO_TA,TMO_TL,market cap,PB Ratio
1993-02-26,14.96,,,,,
1993-03-01,15.19,,,,,
1993-03-02,15.04,,,,,
1993-03-03,15.07,,,,,
1993-03-04,15.37,,,,,
1993-03-05,15.33,,,,,
1993-03-08,16.0,,,,,
1993-03-09,16.89,,,,,
1993-03-10,16.59,,,,,
1993-03-11,16.7,,,,,
1993-03-12,16.63,,,,,
1993-03-15,16.48,,,,,
1993-03-16,16.52,,,,,
1993-03-17,16.48,,,,,
1993-03-18,16.48,,,,,
1993-03-19,16.3,,,,,
1993-03-22,16.07,,,,,
1993-03-23,16.07,,,,,
1993-03-24,16.26,,,,,
1993-03-25,16.19,,,,,
1993-03-26,16.07,,,,,
1993-03-29,16.19,,,,,
1993-03-30,16.3,,,,,
1993-03-31,16.67,,,,,
1993-04-01,16.78,,,,,
1993-04-02,16.44,,,,,
1993-04-05,16.44,,,,,
1993-04-06,16.19,,,,,
1993-04-07,16.59,,,,,
1993-04-08,16.93,,,,,
1993-04-12,17.67,,,,,
1993-04-13,17.11,,,,,
1993-04-14,17.3,,,,,
1993-04-15,17.22,,,,,
1993-04-16,17.37,,,,,
1993-04-19,17.26,,,,,
1993-04-20,17.15,,,,,
1993-04-21,16.85,,,,,
1993-04-22,16.37,,,,,
1993-04-23,16.48,,,,,
1993-04-26,16.33,,,,,
1993-04-27,16.19,,,,,
1993-04-28,16.33,,,,,
1993-04-29,16.63,,,,,
1993-04-30,16.63,,,,,
1993-05-03,16.85,,,,,
1993-05-04,17.15,,,,,
1993-05-05,17.19,,,,,
1993-05-06,17.07,,,,,
1993-05-07,17.3,,,,,
1993-05-10,17.41,,,,,
1993-05-11,17.41,,,,,
1993-05-12,17.3,,,,,
1993-05-13,17.41,,,,,
1993-05-14,17.26,,,,,
1993-05-17,17.19,,,,,
1993-05-18,17.15,,,,,
1993-05-19,17.41,,,,,
1993-05-20,17.41,,,,,
1993-05-21,17.44,,,,,
1993-05-24,17.44,,,,,
1993-05-25,17.48,,,,,
1993-05-26,17.56,,,,,
1993-05-27,17.7,,,,,
1993-05-28,17.78,,,,,
1993-06-01,17.7,,,,,
1993-06-02,17.67,,,,,
1993-06-03,17.78,,,,,
1993-06-04,18.22,,,,,
1993-06-07,18.15,,,,,
1993-06-08,17.93,,,,,
1993-06-09,17.78,,,,,
1993-06-10,17.78,,,,,
1993-06-11,17.26,,,,,
1993-06-14,17.48,,,,,
1993-06-15,17.78,,,,,
1993-06-16,17.59,,,,,
1993-06-17,17.67,,,,,
1993-06-18,17.41,,,,,
1993-06-21,17.48,,,,,
1993-06-22,17.63,,,,,
1993-06-23,17.48,,,,,
1993-06-24,17.67,,,,,
1993-06-25,17.56,,,,,
1993-06-28,17.52,,,,,
1993-06-29,17.48,,,,,
1993-06-30,17.59,,,,,
1993-07-01,17.52,,,,,
1993-07-02,17.44,,,,,
1993-07-06,17.48,,,,,
1993-07-07,17.33,,,,,
1993-07-08,17.37,,,,,
1993-07-09,17.56,,,,,
1993-07-12,17.22,,,,,
1993-07-13,17.15,,,,,
1993-07-14,16.89,,,,,
1993-07-15,16.89,,,,,
1993-07-16,16.85,,,,,
1993-07-19,16.81,,,,,
1993-07-20,16.89,,,,,
1993-07-21,16.81,,,,,
1993-07-22,16.63,,,,,
1993-07-23,16.56,,,,,
1993-07-26,16.74,,,,,
1993-07-27,16.81,,,,,
1993-07-28,16.67,,,,,
1993-07-29,16.67,,,,,
1993-07-30,16.63,,,,,
1993-08-02,16.63,,,,,
1993-08-03,16.81,,,,,
1993-08-04,16.93,,,,,
1993-08-05,17.11,,,,,
1993-08-06,17.11,,,,,
1993-08-09,17.19,,,,,
1993-08-10,17.33,,,,,
1993-08-11,17.11,,,,,
1993-08-12,17.22,,,,,
1993-08-13,17.52,,,,,
1993-08-16,17.78,,,,,
1993-08-17,18.15,,,,,
1993-08-18,18.81,,,,,
1993-08-19,18.63,,,,,
1993-08-20,18.59,,,,,
1993-08-23,18.63,,,,,
1993-08-24,18.93,,,,,
1993-08-25,19.04,,,,,
1993-08-26,18.74,,,,,
1993-08-27,18.63,,,,,
1993-08-30,18.63,,,,,
1993-08-31,18.63,,,,,
1993-09-01,18.59,,,,,
1993-09-02,18.52,,,,,
1993-09-03,18.48,,,,,
1993-09-07,18.3,,,,,
1993-09-08,18.19,,,,,
1993-09-09,18.15,,,,,
1993-09-10,18.11,,,,,
1993-09-13,18.3,,,,,
1993-09-14,18.07,,,,,
1993-09-15,17.96,,,,,
1993-09-16,18.33,,,,,
1993-09-17,18.41,,,,,
1993-09-20,18.37,,,,,
1993-09-21,18.33,,,,,
1993-09-22,18.37,,,,,
1993-09-23,18.48,,,,,
1993-09-24,18.81,,,,,
1993-09-27,18.89,,,,,
1993-09-28,18.96,,,,,
1993-09-29,18.56,,,,,
1993-09-30,18.81,,,,,
1993-10-01,18.81,,,,,
1993-10-04,18.89,,,,,
1993-10-05,19.11,,,,,
1993-10-06,19.04,,,,,
1993-10-07,18.96,,,,,
1993-10-08,18.89,,,,,
1993-10-11,18.67,,,,,
1993-10-12,18.74,,,,,
1993-10-13,18.81,,,,,
1993-10-14,18.89,,,,,
1993-10-15,18.93,,,,,
1993-10-18,18.59,,,,,
1993-10-19,18.11,,,,,
1993-10-20,18.0,,,,,
1993-10-21,18.04,,,,,
1993-10-22,17.89,,,,,
1993-10-25,17.81,,,,,
1993-10-26,17.7,,,,,
1993-10-27,17.7,,,,,
1993-10-28,18.15,,,,,
1993-10-29,18.11,,,,,
1993-11-01,18.28,,,,,
1993-11-02,18.11,,,,,
1993-11-03,17.89,,,,,
1993-11-04,17.44,,,,,
1993-11-05,17.28,,,,,
1993-11-08,17.22,,,,,
1993-11-09,17.78,,,,,
1993-11-10,18.17,,,,,
1993-11-11,18.67,,,,,
1993-11-12,18.56,,,,,
1993-11-15,18.5,,,,,
1993-11-16,18.56,,,,,
1993-11-17,18.72,,,,,
1993-11-18,18.89,,,,,
1993-11-19,18.44,,,,,
1993-11-22,17.39,,,,,
1993-11-23,17.83,,,,,
1993-11-24,18.17,,,,,
1993-11-26,17.89,,,,,
1993-11-29,17.5,,,,,
1993-11-30,17.06,,,,,
1993-12-01,17.61,,,,,
1993-12-02,17.5,,,,,
1993-12-03,17.83,,,,,
1993-12-06,18.06,,,,,
1993-12-07,18.33,,,,,
1993-12-08,18.33,,,,,
1993-12-09,18.22,,,,,
1993-12-10,18.5,,,,,
1993-12-13,18.67,,,,,
1993-12-14,18.22,,,,,
1993-12-15,18.0,,,,,
1993-12-16,17.89,,,,,
1993-12-17,18.17,,,,,
1993-12-20,18.0,,,,,
1993-12-21,17.72,,,,,
1993-12-22,17.94,,,,,
1993-12-23,18.11,,,,,
1993-12-27,18.28,,,,,
1993-12-28,18.22,,,,,
1993-12-29,18.33,,,,,
1993-12-30,18.22,,,,,
1993-12-31,18.67,,,,,
1994-01-03,18.33,,,,,
1994-01-04,18.33,,,,,
1994-01-05,18.17,,,,,
1994-01-06,18.22,,,,,
1994-01-07,18.33,,,,,
1994-01-10,18.06,,,,,
1994-01-11,18.11,,,,,
1994-01-12,18.5,,,,,
1994-01-13,18.44,,,,,
1994-01-14,18.22,,,,,
1994-01-17,18.17,,,,,
1994-01-18,18.06,,,,,
1994-01-19,18.06,,,,,
1994-01-20,18.0,,,,,
1994-01-21,18.0,,,,,
1994-01-24,18.06,,,,,
1994-01-25,18.22,,,,,
1994-01-26,18.28,,,,,
1994-01-27,18.72,,,,,
1994-01-28,18.89,,,,,
1994-01-31,19.06,,,,,
1994-02-01,18.94,,,,,
1994-02-02,19.67,,,,,
1994-02-03,19.56,,,,,
1994-02-04,19.0,,,,,
1994-02-07,18.5,,,,,
1994-02-08,18.56,,,,,
1994-02-09,19.28,,,,,
1994-02-10,19.28,,,,,
1994-02-11,19.22,,,,,
1994-02-14,18.61,,,,,
1994-02-15,19.06,,,,,
1994-02-16,18.44,,,,,
1994-02-17,18.28,,,,,
1994-02-18,18.5,,,,,
1994-02-22,18.33,,,,,
1994-02-23,18.22,,,,,
1994-02-24,17.94,,,,,
1994-02-25,17.56,,,,,
1994-02-28,18.33,,,,,
1994-03-01,18.0,,,,,
1994-03-02,17.72,,,,,
1994-03-03,17.89,,,,,
1994-03-04,18.44,,,,,
1994-03-07,18.78,,,,,
1994-03-08,18.78,,,,,
1994-03-09,19.06,,,,,
1994-03-10,19.0,,,,,
1994-03-11,18.83,,,,,
1994-03-14,19.06,,,,,
1994-03-15,19.0,,,,,
1994-03-16,19.11,,,,,
1994-03-17,19.17,,,,,
1994-03-18,19.0,,,,,
1994-03-21,18.94,,,,,
1994-03-22,19.0,,,,,
1994-03-23,19.0,,,,,
1994-03-24,18.67,,,,,
1994-03-25,18.56,,,,,
1994-03-28,18.22,,,,,
1994-03-29,17.94,,,,,
1994-03-30,17.22,,,,,
1994-03-31,17.28,,,,,
1994-04-04,17.11,,,,,
1994-04-05,18.17,,,,,
1994-04-06,18.28,,,,,
1994-04-07,17.83,,,,,
1994-04-08,17.61,,,,,
1994-04-11,17.44,,,,,
1994-04-12,17.11,,,,,
1994-04-13,17.06,,,,,
1994-04-14,17.11,,,,,
1994-04-15,17.17,,,,,
1994-04-18,17.06,,,,,
1994-04-19,16.94,,,,,
1994-04-20,16.94,,,,,
1994-04-21,16.5,,,,,
1994-04-22,16.67,,,,,
1994-04-25,17.17,,,,,
1994-04-26,17.06,,,,,
1994-04-28,16.78,,,,,
1994-04-29,16.83,,,,,
1994-05-02,17.17,,,,,
1994-05-03,17.44,,,,,
1994-05-04,17.44,,,,,
1994-05-05,17.5,,,,,
1994-05-06,17.0,,,,,
1994-05-09,16.56,,,,,
1994-05-10,17.0,,,,,
1994-05-11,16.78,,,,,
1994-05-12,16.61,,,,,
1994-05-13,16.61,,,,,
1994-05-16,16.5,,,,,
1994-05-17,16.28,,,,,
1994-05-18,16.72,,,,,
1994-05-19,17.39,,,,,
1994-05-20,17.39,,,,,
1994-05-23,17.28,,,,,
1994-05-24,17.11,,,,,
1994-05-25,16.78,,,,,
1994-05-26,17.06,,,,,
1994-05-27,16.78,,,,,
1994-05-31,16.67,,,,,
1994-06-01,16.5,,,,,
1994-06-02,16.89,,,,,
1994-06-03,17.33,,,,,
1994-06-06,17.78,,,,,
1994-06-07,18.0,,,,,
1994-06-08,17.83,,,,,
1994-06-09,17.67,,,,,
1994-06-10,17.78,,,,,
1994-06-13,17.78,,,,,
1994-06-14,17.78,,,,,
1994-06-15,17.83,,,,,
1994-06-16,17.94,,,,,
1994-06-17,17.56,,,,,
1994-06-20,17.17,,,,,
1994-06-21,16.89,,,,,
1994-06-22,17.06,,,,,
1994-06-23,16.67,,,,,
1994-06-24,16.5,,,,,
1994-06-27,16.33,,,,,
1994-06-28,16.61,,,,,
1994-06-29,16.89,,,,,
1994-06-30,16.56,,,,,
1994-07-01,16.67,,,,,
1994-07-05,17.17,,,,,
1994-07-06,17.44,,,,,
1994-07-07,17.89,,,,,
1994-07-08,17.83,,,,,
1994-07-11,17.72,,,,,
1994-07-12,17.56,,,,,
1994-07-13,17.61,,,,,
1994-07-14,17.89,,,,,
1994-07-15,18.0,,,,,
1994-07-18,17.94,,,,,
1994-07-19,18.0,,,,,
1994-07-20,17.78,,,,,
1994-07-21,17.67,,,,,
1994-07-22,17.72,,,,,
1994-07-25,17.56,,,,,
1994-07-26,17.61,,,,,
1994-07-27,17.44,,,,,
1994-07-28,17.39,,,,,
1994-07-29,17.72,,,,,
1994-08-01,17.94,,,,,
1994-08-02,17.56,,,,,
1994-08-03,18.11,,,,,
1994-08-04,18.28,,,,,
1994-08-05,18.44,,,,,
1994-08-08,18.22,,,,,
1994-08-09,18.28,,,,,
1994-08-10,19.11,,,,,
1994-08-11,19.44,,,,,
1994-08-12,19.39,,,,,
1994-08-15,19.39,,,,,
1994-08-16,19.28,,,,,
1994-08-17,19.44,,,,,
1994-08-18,20.0,,,,,
1994-08-19,19.61,,,,,
1994-08-22,19.44,,,,,
1994-08-23,19.28,,,,,
1994-08-24,19.28,,,,,
1994-08-25,19.22,,,,,
1994-08-26,19.33,,,,,
1994-08-29,19.61,,,,,
1994-08-30,19.83,,,,,
1994-08-31,19.94,,,,,
1994-09-01,19.78,,,,,
1994-09-02,19.78,,,,,
1994-09-06,19.67,,,,,
1994-09-07,19.5,,,,,
1994-09-08,19.5,,,,,
1994-09-09,19.22,,,,,
1994-09-12,19.17,,,,,
1994-09-13,19.22,,,,,
1994-09-14,19.33,,,,,
1994-09-15,19.56,,,,,
1994-09-16,19.56,,,,,
1994-09-19,19.5,,,,,
1994-09-20,19.44,,,,,
1994-09-21,19.39,,,,,
1994-09-22,19.33,,,,,
1994-09-23,19.28,,,,,
1994-09-26,19.44,,,,,
1994-09-27,19.39,,,,,
1994-09-28,19.83,,,,,
1994-09-29,19.94,,,,,
1994-09-30,20.39,,,,,
1994-10-03,21.0,,,,,
1994-10-04,21.22,,,,,
1994-10-05,20.78,,,,,
1994-10-06,20.39,,,,,
1994-10-07,20.33,,,,,
1994-10-10,20.56,,,,,
1994-10-11,20.56,,,,,
1994-10-12,20.56,,,,,
1994-10-13,20.67,,,,,
1994-10-14,20.56,,,,,
1994-10-17,20.28,,,,,
1994-10-18,20.17,,,,,
1994-10-19,20.39,,,,,
1994-10-20,20.0,,,,,
1994-10-21,19.61,,,,,
1994-10-24,20.06,,,,,
1994-10-25,20.06,,,,,
1994-10-26,19.89,,,,,
1994-10-27,19.89,,,,,
1994-10-28,20.11,,,,,
1994-10-31,20.28,,,,,
1994-11-01,19.83,,,,,
1994-11-02,19.56,,,,,
1994-11-03,19.56,,,,,
1994-11-04,19.5,,,,,
1994-11-07,19.56,,,,,
1994-11-08,19.67,,,,,
1994-11-09,19.89,,,,,
1994-11-10,19.72,,,,,
1994-11-11,19.72,,,,,
1994-11-14,20.78,,,,,
1994-11-15,20.72,,,,,
1994-11-16,20.56,,,,,
1994-11-17,20.83,,,,,
1994-11-18,20.67,,,,,
1994-11-21,20.72,,,,,
1994-11-22,20.11,,,,,
1994-11-23,19.78,,,,,
1994-11-25,19.89,,,,,
1994-11-28,19.94,,,,,
1994-11-29,19.83,,,,,
1994-11-30,19.56,,,,,
1994-12-01,19.11,,,,,
1994-12-02,19.39,,,,,
1994-12-05,19.33,,,,,
1994-12-06,19.06,,,,,
1994-12-07,19.0,,,,,
1994-12-08,18.83,,,,,
1994-12-09,18.44,,,,,
1994-12-12,18.28,,,,,
1994-12-13,18.67,,,,,
1994-12-14,19.28,,,,,
1994-12-15,19.11,,,,,
1994-12-16,19.39,,,,,
1994-12-19,19.39,,,,,
1994-12-20,19.33,,,,,
1994-12-21,19.67,,,,,
1994-12-22,19.83,,,,,
1994-12-23,20.0,,,,,
1994-12-27,19.89,,,,,
1994-12-28,20.11,,,,,
1994-12-29,20.0,,,,,
1994-12-30,19.94,,,,,
1995-01-03,19.72,,,,,
1995-01-04,19.78,,,,,
1995-01-05,19.78,,,,,
1995-01-06,19.94,,,,,
1995-01-09,20.44,,,,,
1995-01-10,20.67,,,,,
1995-01-11,20.83,,,,,
1995-01-12,20.72,,,,,
1995-01-13,20.44,,,,,
1995-01-16,20.22,,,,,
1995-01-17,20.22,,,,,
1995-01-18,20.0,,,,,
1995-01-19,19.89,,,,,
1995-01-20,19.94,,,,,
1995-01-23,19.67,,,,,
1995-01-24,19.89,,,,,
1995-01-25,20.0,,,,,
1995-01-26,19.78,,,,,
1995-01-27,19.72,,,,,
1995-01-30,19.67,,,,,
1995-01-31,19.83,,,,,
1995-02-01,19.89,,,,,
1995-02-02,20.06,,,,,
1995-02-03,20.56,,,,,
1995-02-06,20.44,,,,,
1995-02-07,20.61,,,,,
1995-02-08,20.83,,,,,
1995-02-09,20.83,,,,,
1995-02-10,20.94,,,,,
1995-02-13,20.94,,,,,
1995-02-14,21.06,,,,,
1995-02-15,21.5,,,,,
1995-02-16,21.28,,,,,
1995-02-17,21.06,,,,,
1995-02-21,20.72,,,,,
1995-02-22,20.83,,,,,
1995-02-23,21.06,,,,,
1995-02-24,21.11,,,,,
1995-02-27,20.94,,,,,
1995-02-28,21.06,,,,,
1995-03-01,21.33,,,,,
1995-03-02,21.39,,,,,
1995-03-03,21.33,,,,,
1995-03-06,21.72,,,,,
1995-03-07,21.5,,,,,
1995-03-08,21.5,,,,,
1995-03-09,21.83,,,,,
1995-03-10,21.94,,,,,
1995-03-13,22.0,,,,,
1995-03-14,22.44,,,,,
1995-03-15,22.5,,,,,
1995-03-16,22.5,,,,,
1995-03-17,22.5,,,,,
1995-03-20,22.5,,,,,
1995-03-21,22.56,,,,,
1995-03-22,22.28,,,,,
1995-03-23,22.28,,,,,
1995-03-24,22.67,,,,,
1995-03-27,22.56,,,,,
1995-03-28,22.22,,,,,
1995-03-29,22.67,,,,,
1995-03-30,22.61,,,,,
1995-03-31,22.61,,,,,
1995-04-03,22.44,,,,,
1995-04-04,22.17,,,,,
1995-04-05,22.22,,,,,
1995-04-06,22.06,,,,,
1995-04-07,21.94,,,,,
1995-04-10,22.89,,,,,
1995-04-11,22.67,,,,,
1995-04-12,22.72,,,,,
1995-04-13,23.39,,,,,
1995-04-17,24.22,,,,,
1995-04-18,23.83,,,,,
1995-04-19,23.78,,,,,
1995-04-20,23.78,,,,,
1995-04-21,23.61,,,,,
1995-04-24,23.72,,,,,
1995-04-25,23.72,,,,,
1995-04-26,24.11,,,,,
1995-04-27,24.0,,,,,
1995-04-28,23.94,,,,,
1995-05-01,24.22,,,,,
1995-05-02,24.06,,,,,
1995-05-03,24.11,,,,,
1995-05-04,24.22,,,,,
1995-05-05,24.17,,,,,
1995-05-08,24.33,,,,,
1995-05-09,24.33,,,,,
1995-05-10,24.94,,,,,
1995-05-11,25.17,,,,,
1995-05-12,25.33,,,,,
1995-05-15,25.56,,,,,
1995-05-16,25.5,,,,,
1995-05-17,25.22,,,,,
1995-05-18,25.0,,,,,
1995-05-19,24.5,,,,,
1995-05-22,24.83,,,,,
1995-05-23,24.67,,,,,
1995-05-24,24.89,,,,,
1995-05-25,25.33,,,,,
1995-05-26,25.08,,,,,
1995-05-30,24.58,,,,,
1995-05-31,24.17,,,,,
1995-06-01,24.25,,,,,
1995-06-02,24.0,,,,,
1995-06-05,24.0,,,,,
1995-06-06,24.0,,,,,
1995-06-07,23.58,,,,,
1995-06-08,24.0,,,,,
1995-06-09,23.92,,,,,
1995-06-12,23.75,,,,,
1995-06-13,24.0,,,,,
1995-06-14,24.67,,,,,
1995-06-15,25.75,,,,,
1995-06-16,25.75,,,,,
1995-06-19,26.0,,,,,
1995-06-20,26.42,,,,,
1995-06-21,26.25,,,,,
1995-06-22,26.25,,,,,
1995-06-23,26.67,,,,,
1995-06-26,26.92,,,,,
1995-06-27,26.75,,,,,
1995-06-28,26.58,,,,,
1995-06-29,26.58,,,,,
1995-06-30,26.83,,,,,
1995-07-03,27.75,,,,,
1995-07-05,29.17,,,,,
1995-07-06,29.17,,,,,
1995-07-07,29.92,,,,,
1995-07-10,29.58,,,,,
1995-07-11,29.33,,,,,
1995-07-12,29.0,,,,,
1995-07-13,29.25,,,,,
1995-07-14,29.67,,,,,
1995-07-17,28.92,,,,,
1995-07-18,28.42,,,,,
1995-07-19,27.58,,,,,
1995-07-20,27.83,,,,,
1995-07-21,28.08,,,,,
1995-07-24,29.25,,,,,
1995-07-25,29.25,,,,,
1995-07-26,29.67,,,,,
1995-07-27,29.42,,,,,
1995-07-28,29.17,,,,,
1995-07-31,28.5,,,,,
1995-08-01,28.0,,,,,
1995-08-02,28.08,,,,,
1995-08-03,28.25,,,,,
1995-08-04,28.17,,,,,
1995-08-07,28.17,,,,,
1995-08-08,28.0,,,,,
1995-08-09,27.83,,,,,
1995-08-10,27.33,,,,,
1995-08-11,27.58,,,,,
1995-08-14,28.17,,,,,
1995-08-15,27.83,,,,,
1995-08-16,28.0,,,,,
1995-08-17,28.67,,,,,
1995-08-18,28.33,,,,,
1995-08-21,28.58,,,,,
1995-08-22,28.58,,,,,
1995-08-23,28.33,,,,,
1995-08-24,27.83,,,,,
1995-08-25,27.5,,,,,
1995-08-28,27.17,,,,,
1995-08-29,27.25,,,,,
1995-08-30,27.33,,,,,
1995-08-31,28.75,,,,,
1995-09-01,28.75,,,,,
1995-09-05,29.08,,,,,
1995-09-06,29.58,,,,,
1995-09-07,29.67,,,,,
1995-09-08,30.0,,,,,
1995-09-11,30.5,,,,,
1995-09-12,30.58,,,,,
1995-09-13,30.83,,,,,
1995-09-14,31.0,,,,,
1995-09-15,30.58,,,,,
1995-09-18,30.25,,,,,
1995-09-19,30.0,,,,,
1995-09-20,30.5,,,,,
1995-09-21,30.42,,,,,
1995-09-22,30.17,,,,,
1995-09-25,29.75,,,,,
1995-09-26,30.0,,,,,
1995-09-27,29.5,,,,,
1995-09-28,30.17,,,,,
1995-09-29,30.92,,,,,
1995-10-02,31.17,,,,,
1995-10-03,30.92,,,,,
1995-10-04,30.08,,,,,
1995-10-05,29.33,,,,,
1995-10-06,29.92,,,,,
1995-10-09,29.33,,,,,
1995-10-10,28.33,,,,,
1995-10-11,28.67,,,,,
1995-10-12,29.25,,,,,
1995-10-13,29.75,,,,,
1995-10-16,29.67,,,,,
1995-10-17,30.33,,,,,
1995-10-18,30.67,,,,,
1995-10-19,30.33,,,,,
1995-10-20,29.67,,,,,
1995-10-23,29.67,,,,,
1995-10-24,29.42,,,,,
1995-10-25,28.75,,,,,
1995-10-26,29.42,,,,,
1995-10-27,29.08,,,,,
1995-10-30,30.25,,,,,
1995-10-31,30.67,,,,,
1995-11-01,30.25,,,,,
1995-11-02,30.67,,,,,
1995-11-03,31.42,,,,,
1995-11-06,31.17,,,,,
1995-11-07,31.0,,,,,
1995-11-08,30.67,,,,,
1995-11-09,32.08,,,,,
1995-11-10,32.83,,,,,
1995-11-13,32.58,,,,,
1995-11-14,33.17,,,,,
1995-11-15,33.0,,,,,
1995-11-16,33.58,,,,,
1995-11-17,34.17,,,,,
1995-11-20,33.25,,,,,
1995-11-21,32.92,,,,,
1995-11-22,32.5,,,,,
1995-11-24,32.75,,,,,
1995-11-27,32.58,,,,,
1995-11-28,32.25,,,,,
1995-11-29,32.75,,,,,
1995-11-30,33.0,,,,,
1995-12-01,33.0,,,,,
1995-12-04,33.33,,,,,
1995-12-05,33.5,,,,,
1995-12-06,33.42,,,,,
1995-12-07,33.33,,,,,
1995-12-08,32.67,,,,,
1995-12-11,33.0,,,,,
1995-12-12,32.92,,,,,
1995-12-13,32.67,,,,,
1995-12-14,32.42,,,,,
1995-12-15,32.58,,,,,
1995-12-18,31.92,,,,,
1995-12-19,32.83,,,,,
1995-12-20,32.58,,,,,
1995-12-21,32.5,,,,,
1995-12-22,32.58,,,,,
1995-12-26,33.25,,,,,
1995-12-27,33.58,,,,,
1995-12-28,34.08,,,,,
1995-12-29,34.67,,,,,
1996-01-02,34.08,,,,,
1996-01-03,33.58,,,,,
1996-01-04,33.17,,,,,
1996-01-05,33.08,,,,,
1996-01-08,32.83,,,,,
1996-01-09,32.58,,,,,
1996-01-10,30.67,,,,,
1996-01-11,31.5,,,,,
1996-01-12,32.0,,,,,
1996-01-15,32.08,,,,,
1996-01-16,31.92,,,,,
1996-01-17,31.92,,,,,
1996-01-18,32.42,,,,,
1996-01-19,32.83,,,,,
1996-01-22,32.67,,,,,
1996-01-23,32.67,,,,,
1996-01-24,33.33,,,,,
1996-01-25,34.67,,,,,
1996-01-26,35.92,,,,,
1996-01-29,36.83,,,,,
1996-01-30,36.33,,,,,
1996-01-31,36.25,,,,,
1996-02-01,37.08,,,,,
1996-02-02,36.92,,,,,
1996-02-05,36.83,,,,,
1996-02-06,36.58,,,,,
1996-02-07,35.67,,,,,
1996-02-08,35.42,,,,,
1996-02-09,35.5,,,,,
1996-02-12,36.5,,,,,
1996-02-13,36.33,,,,,
1996-02-14,36.42,,,,,
1996-02-15,37.42,,,,,
1996-02-16,37.33,,,,,
1996-02-20,36.75,,,,,
1996-02-21,36.67,,,,,
1996-02-22,37.17,,,,,
1996-02-23,37.58,,,,,
1996-02-26,37.17,,,,,
1996-02-27,37.25,,,,,
1996-02-28,36.83,,,,,
1996-02-29,36.5,,,,,
1996-03-01,35.92,,,,,
1996-03-04,36.75,,,,,
1996-03-05,37.0,,,,,
1996-03-06,37.33,,,,,
1996-03-07,38.25,,,,,
1996-03-08,38.67,,,,,
1996-03-11,38.67,,,,,
1996-03-12,38.75,,,,,
1996-03-13,40.0,,,,,
1996-03-14,40.42,,,,,
1996-03-15,40.42,,,,,
1996-03-18,40.83,,,,,
1996-03-19,40.33,,,,,
1996-03-20,40.33,,,,,
1996-03-21,40.25,,,,,
1996-03-22,40.42,,,,,
1996-03-25,40.67,,,,,
1996-03-26,41.58,,,,,
1996-03-27,41.83,,,,,
1996-03-28,41.5,,,,,
1996-03-29,39.92,,,,,
1996-04-01,40.67,,,,,
1996-04-02,40.42,,,,,
1996-04-03,40.67,,,,,
1996-04-04,40.92,,,,,
1996-04-08,40.08,,,,,
1996-04-09,40.25,,,,,
1996-04-10,39.17,,,,,
1996-04-11,38.92,,,,,
1996-04-12,39.75,,,,,
1996-04-15,40.17,,,,,
1996-04-16,40.58,,,,,
1996-04-17,40.17,,,,,
1996-04-18,40.0,,,,,
1996-04-19,40.0,,,,,
1996-04-22,40.0,,,,,
1996-04-23,40.0,,,,,
1996-04-24,41.17,,,,,
1996-04-25,41.0,,,,,
1996-04-26,40.75,,,,,
1996-04-29,41.58,,,,,
1996-04-30,41.08,,,,,
1996-05-01,41.25,,,,,
1996-05-02,40.25,,,,,
1996-05-03,40.0,,,,,
1996-05-06,40.17,,,,,
1996-05-07,40.08,,,,,
1996-05-08,39.75,,,,,
1996-05-09,41.0,,,,,
1996-05-10,42.0,,,,,
1996-05-13,42.42,,,,,
1996-05-14,42.08,,,,,
1996-05-15,41.92,,,,,
1996-05-16,42.58,,,,,
1996-05-17,42.92,,,,,
1996-05-20,43.08,,,,,
1996-05-21,42.58,,,,,
1996-05-22,42.75,,,,,
1996-05-23,43.33,,,,,
1996-05-24,43.5,,,,,
1996-05-28,42.58,,,,,
1996-05-29,42.33,,,,,
1996-05-30,42.25,,,,,
1996-05-31,42.5,,,,,
1996-06-03,42.5,,,,,
1996-06-04,42.75,,,,,
1996-06-05,43.92,,,,,
1996-06-06,43.88,,,,,
1996-06-07,43.75,,,,,
1996-06-10,43.0,,,,,
1996-06-11,43.63,,,,,
1996-06-12,43.88,,,,,
1996-06-13,43.5,,,,,
1996-06-14,43.5,,,,,
1996-06-17,42.25,,,,,
1996-06-18,41.13,,,,,
1996-06-19,41.38,,,,,
1996-06-20,41.0,,,,,
1996-06-21,40.75,,,,,
1996-06-24,40.88,,,,,
1996-06-25,40.25,,,,,
1996-06-26,40.0,,,,,
1996-06-27,40.75,,,,,
1996-06-28,41.63,,,,,
1996-07-01,41.5,,,,,
1996-07-02,41.38,,,,,
1996-07-03,41.13,,,,,
1996-07-05,40.75,,,,,
1996-07-08,40.13,,,,,
1996-07-09,39.88,,,,,
1996-07-10,39.75,,,,,
1996-07-11,38.5,,,,,
1996-07-12,37.88,,,,,
1996-07-15,35.88,,,,,
1996-07-16,36.5,,,,,
1996-07-17,37.5,,,,,
1996-07-18,37.63,,,,,
1996-07-19,37.38,,,,,
1996-07-22,37.0,,,,,
1996-07-23,35.13,,,,,
1996-07-24,34.38,,,,,
1996-07-25,35.63,,,,,
1996-07-26,36.25,,,,,
1996-07-29,36.5,,,,,
1996-07-30,36.63,,,,,
1996-07-31,37.38,,,,,
1996-08-01,37.88,,,,,
1996-08-02,39.0,,,,,
1996-08-05,38.75,,,,,
1996-08-06,38.38,,,,,
1996-08-07,38.75,,,,,
