date,close price,WDC_SHE,WDC_TA,WDC_TL,market cap,PB Ratio
1982-04-13,3.44,,,,,
1982-04-14,3.44,,,,,
1982-04-15,3.5,,,,,
1982-04-16,3.63,,,,,
1982-04-19,3.75,,,,,
1982-04-20,3.63,,,,,
1982-04-21,3.63,,,,,
1982-04-22,3.69,,,,,
1982-04-23,3.63,,,,,
1982-04-26,3.38,,,,,
1982-04-27,3.06,,,,,
1982-04-28,3.0,,,,,
1982-04-29,2.75,,,,,
1982-04-30,2.88,,,,,
1982-05-03,3.19,,,,,
1982-05-04,3.25,,,,,
1982-05-05,3.25,,,,,
1982-05-06,3.19,,,,,
1982-05-07,3.19,,,,,
1982-05-10,3.06,,,,,
1982-05-11,2.94,,,,,
1982-05-12,2.94,,,,,
1982-05-13,2.88,,,,,
1982-05-14,2.88,,,,,
1982-05-17,2.69,,,,,
1982-05-18,2.75,,,,,
1982-05-19,2.75,,,,,
1982-05-20,2.75,,,,,
1982-05-21,2.69,,,,,
1982-05-24,2.69,,,,,
1982-05-25,2.69,,,,,
1982-05-26,2.75,,,,,
1982-05-27,2.94,,,,,
1982-05-28,3.0,,,,,
1982-06-01,3.19,,,,,
1982-06-02,3.19,,,,,
1982-06-03,3.19,,,,,
1982-06-04,3.19,,,,,
1982-06-07,3.13,,,,,
1982-06-08,3.13,,,,,
1982-06-09,3.0,,,,,
1982-06-10,2.94,,,,,
1982-06-11,3.0,,,,,
1982-06-14,2.69,,,,,
1982-06-15,2.56,,,,,
1982-06-16,2.69,,,,,
1982-06-17,2.56,,,,,
1982-06-18,2.5,,,,,
1982-06-21,2.5,,,,,
1982-06-22,2.69,,,,,
1982-06-23,2.81,,,,,
1982-06-24,2.75,,,,,
1982-06-25,2.75,,,,,
1982-06-28,2.75,,,,,
1982-06-29,2.75,,,,,
1982-06-30,2.75,,,,,
1982-07-01,2.69,,,,,
1982-07-02,2.63,,,,,
1982-07-06,2.5,,,,,
1982-07-07,2.5,,,,,
1982-07-08,2.5,,,,,
1982-07-09,2.5,,,,,
1982-07-12,2.5,,,,,
1982-07-13,2.5,,,,,
1982-07-14,2.5,,,,,
1982-07-15,2.5,,,,,
1982-07-16,2.5,,,,,
1982-07-19,2.31,,,,,
1982-07-20,2.13,,,,,
1982-07-21,2.13,,,,,
1982-07-22,2.13,,,,,
1982-07-23,2.06,,,,,
1982-07-26,2.0,,,,,
1982-07-27,2.0,,,,,
1982-07-28,2.0,,,,,
1982-07-29,2.0,,,,,
1982-07-30,2.0,,,,,
1982-08-02,1.88,,,,,
1982-08-03,2.19,,,,,
1982-08-04,2.38,,,,,
1982-08-05,2.31,,,,,
1982-08-06,2.13,,,,,
1982-08-09,2.0,,,,,
1982-08-10,2.06,,,,,
1982-08-11,2.06,,,,,
1982-08-12,2.0,,,,,
1982-08-13,2.0,,,,,
1982-08-16,2.0,,,,,
1982-08-17,2.0,,,,,
1982-08-18,2.0,,,,,
1982-08-19,1.94,,,,,
1982-08-20,1.88,,,,,
1982-08-23,2.0,,,,,
1982-08-24,2.0,,,,,
1982-08-25,2.06,,,,,
1982-08-26,2.38,,,,,
1982-08-27,2.31,,,,,
1982-08-30,2.25,,,,,
1982-08-31,2.31,,,,,
1982-09-01,2.13,,,,,
1982-09-02,2.25,,,,,
1982-09-03,2.06,,,,,
1982-09-07,1.88,,,,,
1982-09-08,2.06,,,,,
1982-09-09,2.31,,,,,
1982-09-10,2.31,,,,,
1982-09-13,2.31,,,,,
1982-09-14,2.38,,,,,
1982-09-15,2.25,,,,,
1982-09-16,2.19,,,,,
1982-09-17,2.19,,,,,
1982-09-20,2.06,,,,,
1982-09-21,2.0,,,,,
1982-09-22,1.94,,,,,
1982-09-23,1.88,,,,,
1982-09-24,1.88,,,,,
1982-09-27,1.75,,,,,
1982-09-28,1.81,,,,,
1982-09-29,1.88,,,,,
1982-09-30,1.88,,,,,
1982-10-01,1.88,,,,,
1982-10-04,1.88,,,,,
1982-10-05,1.94,,,,,
1982-10-06,1.94,,,,,
1982-10-07,1.94,,,,,
1982-10-08,1.94,,,,,
1982-10-11,1.94,,,,,
1982-10-12,1.81,,,,,
1982-10-13,2.06,,,,,
1982-10-14,2.0,,,,,
1982-10-15,2.06,,,,,
1982-10-18,2.38,,,,,
1982-10-19,2.31,,,,,
1982-10-20,2.5,,,,,
1982-10-21,2.44,,,,,
1982-10-22,2.38,,,,,
1982-10-25,2.31,,,,,
1982-10-26,2.31,,,,,
1982-10-27,2.38,,,,,
1982-10-28,2.25,,,,,
1982-10-29,2.31,,,,,
1982-11-01,2.25,,,,,
1982-11-02,2.31,,,,,
1982-11-03,2.38,,,,,
1982-11-04,2.63,,,,,
1982-11-05,2.81,,,,,
1982-11-08,2.81,,,,,
1982-11-09,3.0,,,,,
1982-11-10,3.06,,,,,
1982-11-11,3.0,,,,,
1982-11-12,3.06,,,,,
1982-11-15,3.0,,,,,
1982-11-16,2.69,,,,,
1982-11-17,2.75,,,,,
1982-11-18,2.63,,,,,
1982-11-19,2.44,,,,,
1982-11-22,2.38,,,,,
1982-11-23,2.44,,,,,
1982-11-24,2.5,,,,,
1982-11-26,2.5,,,,,
1982-11-29,2.44,,,,,
1982-11-30,2.5,,,,,
1982-12-01,2.56,,,,,
1982-12-02,2.56,,,,,
1982-12-03,2.5,,,,,
1982-12-06,2.44,,,,,
1982-12-07,2.31,,,,,
1982-12-08,2.19,,,,,
1982-12-09,2.13,,,,,
1982-12-10,2.06,,,,,
1982-12-13,2.0,,,,,
1982-12-14,1.94,,,,,
1982-12-15,1.88,,,,,
1982-12-16,1.88,,,,,
1982-12-17,2.13,,,,,
1982-12-20,2.13,,,,,
1982-12-21,2.19,,,,,
1982-12-22,2.44,,,,,
1982-12-23,2.38,,,,,
1982-12-27,2.5,,,,,
1982-12-28,2.38,,,,,
1982-12-29,2.38,,,,,
1982-12-30,2.38,,,,,
1982-12-31,2.31,,,,,
1983-01-03,2.38,,,,,
1983-01-04,2.56,,,,,
1983-01-05,2.63,,,,,
1983-01-06,2.88,,,,,
1983-01-07,3.19,,,,,
1983-01-10,3.25,,,,,
1983-01-11,3.25,,,,,
1983-01-12,3.44,,,,,
1983-01-13,3.44,,,,,
1983-01-14,3.5,,,,,
1983-01-17,3.56,,,,,
1983-01-18,3.69,,,,,
1983-01-19,3.63,,,,,
1983-01-20,3.56,,,,,
1983-01-21,3.44,,,,,
1983-01-24,3.19,,,,,
1983-01-25,3.38,,,,,
1983-01-26,3.75,,,,,
1983-01-27,3.94,,,,,
1983-01-28,3.94,,,,,
1983-01-31,4.25,,,,,
1983-02-01,4.06,,,,,
1983-02-02,4.06,,,,,
1983-02-03,4.31,,,,,
1983-02-04,4.5,,,,,
1983-02-07,4.31,,,,,
1983-02-08,4.13,,,,,
1983-02-09,4.13,,,,,
1983-02-10,4.44,,,,,
1983-02-11,4.5,,,,,
1983-02-14,4.75,,,,,
1983-02-15,4.75,,,,,
1983-02-16,4.44,,,,,
1983-02-17,4.69,,,,,
1983-02-18,4.69,,,,,
1983-02-22,4.38,,,,,
1983-02-23,4.5,,,,,
1983-02-24,4.63,,,,,
1983-02-25,4.56,,,,,
1983-02-28,4.75,,,,,
1983-03-01,4.88,,,,,
1983-03-02,4.81,,,,,
1983-03-03,4.81,,,,,
1983-03-04,4.69,,,,,
1983-03-07,4.44,,,,,
1983-03-08,4.31,,,,,
1983-03-09,4.31,,,,,
1983-03-10,4.31,,,,,
1983-03-11,4.31,,,,,
1983-03-14,4.19,,,,,
1983-03-15,4.06,,,,,
1983-03-16,3.88,,,,,
1983-03-17,4.13,,,,,
1983-03-18,4.25,,,,,
1983-03-21,4.44,,,,,
1983-03-22,4.31,,,,,
1983-03-23,4.44,,,,,
1983-03-24,4.44,,,,,
1983-03-25,4.44,,,,,
1983-03-28,4.25,,,,,
1983-03-29,4.25,,,,,
1983-03-30,4.38,,,,,
1983-03-31,4.38,,,,,
1983-04-04,4.25,,,,,
1983-04-05,4.25,,,,,
1983-04-06,4.19,,,,,
1983-04-07,4.19,,,,,
1983-04-08,4.31,,,,,
1983-04-11,4.38,,,,,
1983-04-12,4.5,,,,,
1983-04-13,4.69,,,,,
1983-04-14,4.88,,,,,
1983-04-15,5.0,,,,,
1983-04-18,4.94,,,,,
1983-04-19,4.75,,,,,
1983-04-20,4.75,,,,,
1983-04-21,5.13,,,,,
1983-04-22,5.5,,,,,
1983-04-25,5.44,,,,,
1983-04-26,5.56,,,,,
1983-04-27,5.38,,,,,
1983-04-28,5.38,,,,,
1983-04-29,5.56,,,,,
1983-05-02,5.44,,,,,
1983-05-03,5.31,,,,,
1983-05-04,5.44,,,,,
1983-05-05,5.56,,,,,
1983-05-06,5.56,,,,,
1983-05-09,5.94,,,,,
1983-05-10,6.0,,,,,
1983-05-11,5.81,,,,,
1983-05-12,5.75,,,,,
1983-05-13,5.75,,,,,
1983-05-16,5.38,,,,,
1983-05-17,5.44,,,,,
1983-05-18,5.75,,,,,
1983-05-19,5.56,,,,,
1983-05-20,5.44,,,,,
1983-05-23,5.56,,,,,
1983-05-24,5.56,,,,,
1983-05-25,5.38,,,,,
1983-05-26,5.38,,,,,
1983-05-27,5.44,,,,,
1983-05-31,5.5,,,,,
1983-06-01,5.5,,,,,
1983-06-02,5.56,,,,,
1983-06-03,5.56,,,,,
1983-06-06,6.0,,,,,
1983-06-07,6.0,,,,,
1983-06-08,5.81,,,,,
1983-06-09,6.0,,,,,
1983-06-10,6.19,,,,,
1983-06-13,6.44,,,,,
1983-06-14,7.0,,,,,
1983-06-15,6.94,,,,,
1983-06-16,6.94,,,,,
1983-06-17,6.75,,,,,
1983-06-20,6.5,,,,,
1983-06-21,6.56,,,,,
1983-06-22,7.06,,,,,
1983-06-23,7.19,,,,,
1983-06-24,7.0,,,,,
1983-06-27,6.75,,,,,
1983-06-28,6.13,,,,,
1983-06-29,6.31,,,,,
1983-06-30,6.69,,,,,
1983-07-01,6.81,,,,,
1983-07-05,6.44,,,,,
1983-07-06,6.56,,,,,
1983-07-07,6.81,,,,,
1983-07-08,6.88,,,,,
1983-07-11,6.81,,,,,
1983-07-12,6.38,,,,,
1983-07-13,6.25,,,,,
1983-07-14,6.38,,,,,
1983-07-15,6.38,,,,,
1983-07-18,6.13,,,,,
1983-07-19,6.19,,,,,
1983-07-20,6.44,,,,,
1983-07-21,6.75,,,,,
1983-07-22,6.44,,,,,
1983-07-25,6.31,,,,,
1983-07-26,6.38,,,,,
1983-07-27,6.0,,,,,
1983-07-28,6.0,,,,,
1983-07-29,5.69,,,,,
1983-08-01,5.44,,,,,
1983-08-02,5.44,,,,,
1983-08-03,5.81,,,,,
1983-08-04,5.5,,,,,
1983-08-05,5.56,,,,,
1983-08-08,5.38,,,,,
1983-08-09,5.31,,,,,
1983-08-10,5.31,,,,,
1983-08-11,5.25,,,,,
1983-08-12,5.13,,,,,
1983-08-15,5.31,,,,,
1983-08-16,5.25,,,,,
1983-08-17,5.44,,,,,
1983-08-18,5.38,,,,,
1983-08-19,5.56,,,,,
1983-08-22,5.69,,,,,
1983-08-23,5.63,,,,,
1983-08-24,5.56,,,,,
1983-08-25,5.38,,,,,
1983-08-26,5.44,,,,,
1983-08-29,5.25,,,,,
1983-08-30,5.38,,,,,
1983-08-31,5.81,,,,,
1983-09-01,5.81,,,,,
1983-09-02,5.88,,,,,
1983-09-06,5.88,,,,,
1983-09-07,6.0,,,,,
1983-09-08,5.94,,,,,
1983-09-09,5.94,,,,,
1983-09-12,6.06,,,,,
1983-09-13,6.0,,,,,
1983-09-14,5.81,,,,,
1983-09-15,5.56,,,,,
1983-09-16,5.63,,,,,
1983-09-19,5.75,,,,,
1983-09-20,5.75,,,,,
1983-09-21,5.69,,,,,
1983-09-22,5.69,,,,,
1983-09-23,5.38,,,,,
1983-09-26,5.31,,,,,
1983-09-27,5.31,,,,,
1983-09-28,5.31,,,,,
1983-09-29,5.38,,,,,
1983-09-30,5.0,,,,,
1983-10-03,5.0,,,,,
1983-10-04,5.0,,,,,
1983-10-05,5.0,,,,,
1983-10-06,5.13,,,,,
1983-10-07,5.69,,,,,
1983-10-10,5.94,,,,,
1983-10-11,5.88,,,,,
1983-10-12,5.44,,,,,
1983-10-13,5.5,,,,,
1983-10-14,5.5,,,,,
1983-10-17,5.25,,,,,
1983-10-18,5.0,,,,,
1983-10-19,5.25,,,,,
1983-10-20,5.38,,,,,
1983-10-21,5.13,,,,,
1983-10-24,5.19,,,,,
1983-10-25,5.06,,,,,
1983-10-26,4.56,,,,,
1983-10-27,4.06,,,,,
1983-10-28,4.38,,,,,
1983-10-31,4.56,,,,,
1983-11-01,4.81,,,,,
1983-11-02,5.06,,,,,
1983-11-03,5.06,,,,,
1983-11-04,5.0,,,,,
1983-11-07,4.88,,,,,
1983-11-08,4.81,,,,,
1983-11-09,4.88,,,,,
1983-11-10,5.0,,,,,
1983-11-11,5.13,,,,,
1983-11-14,5.31,,,,,
1983-11-15,5.0,,,,,
1983-11-16,4.94,,,,,
1983-11-17,4.88,,,,,
1983-11-18,4.94,,,,,
1983-11-21,5.06,,,,,
1983-11-22,4.94,,,,,
1983-11-23,4.81,,,,,
1983-11-25,4.63,,,,,
1983-11-28,4.56,,,,,
1983-11-29,4.56,,,,,
1983-11-30,4.75,,,,,
1983-12-01,4.81,,,,,
1983-12-02,4.81,,,,,
1983-12-05,4.75,,,,,
1983-12-06,4.56,,,,,
1983-12-07,4.56,,,,,
1983-12-08,4.5,,,,,
1983-12-09,4.5,,,,,
1983-12-12,4.5,,,,,
1983-12-13,4.5,,,,,
1983-12-14,4.38,,,,,
1983-12-15,4.44,,,,,
1983-12-16,4.38,,,,,
1983-12-19,4.25,,,,,
1983-12-20,4.31,,,,,
1983-12-21,4.31,,,,,
1983-12-22,4.31,,,,,
1983-12-23,4.13,,,,,
1983-12-27,4.06,,,,,
1983-12-28,4.19,,,,,
1983-12-29,4.38,,,,,
1983-12-30,4.5,,,,,
1984-01-03,4.44,,,,,
1984-01-04,4.63,,,,,
1984-01-05,4.81,,,,,
1984-01-06,5.0,,,,,
1984-01-09,5.0,,,,,
1984-01-10,5.06,,,,,
1984-01-11,5.19,,,,,
1984-01-12,5.13,,,,,
1984-01-13,5.38,,,,,
1984-01-16,5.38,,,,,
1984-01-17,5.75,,,,,
1984-01-18,5.5,,,,,
1984-01-19,5.25,,,,,
1984-01-20,5.13,,,,,
1984-01-23,5.06,,,,,
1984-01-24,5.06,,,,,
1984-01-25,5.13,,,,,
1984-01-26,5.06,,,,,
1984-01-27,4.94,,,,,
1984-01-30,4.63,,,,,
1984-01-31,4.75,,,,,
1984-02-01,4.63,,,,,
1984-02-02,4.63,,,,,
1984-02-03,4.5,,,,,
1984-02-06,4.13,,,,,
1984-02-07,4.06,,,,,
1984-02-08,4.0,,,,,
1984-02-09,4.0,,,,,
1984-02-10,4.31,,,,,
1984-02-13,4.25,,,,,
1984-02-14,4.69,,,,,
1984-02-15,4.63,,,,,
1984-02-16,4.5,,,,,
1984-02-17,4.38,,,,,
1984-02-21,4.31,,,,,
1984-02-22,4.25,,,,,
1984-02-23,4.19,,,,,
1984-02-24,4.56,,,,,
1984-02-27,4.63,,,,,
1984-02-28,4.38,,,,,
1984-02-29,4.25,,,,,
1984-03-01,4.31,,,,,
1984-03-02,4.44,,,,,
1984-03-05,4.38,,,,,
1984-03-06,4.31,,,,,
1984-03-07,4.25,,,,,
1984-03-08,4.31,,,,,
1984-03-09,4.31,,,,,
1984-03-12,4.44,,,,,
1984-03-13,4.63,,,,,
1984-03-14,4.75,,,,,
1984-03-15,4.69,,,,,
1984-03-16,4.81,,,,,
1984-03-19,4.5,,,,,
1984-03-20,4.56,,,,,
1984-03-21,4.63,,,,,
1984-03-22,4.5,,,,,
1984-03-23,4.5,,,,,
1984-03-26,4.5,,,,,
1984-03-27,4.19,,,,,
1984-03-28,4.25,,,,,
1984-03-29,4.38,,,,,
1984-03-30,4.38,,,,,
1984-04-02,4.38,,,,,
1984-04-03,4.38,,,,,
1984-04-04,4.38,,,,,
1984-04-05,4.13,,,,,
1984-04-06,4.13,,,,,
1984-04-09,3.94,,,,,
1984-04-10,4.06,,,,,
1984-04-11,3.94,,,,,
1984-04-12,3.69,,,,,
1984-04-13,3.88,,,,,
1984-04-16,4.06,,,,,
1984-04-17,4.13,,,,,
1984-04-18,4.06,,,,,
1984-04-19,3.81,,,,,
1984-04-23,3.81,,,,,
1984-04-24,3.94,,,,,
1984-04-25,3.94,,,,,
1984-04-26,4.19,,,,,
1984-04-27,4.06,,,,,
1984-04-30,4.13,,,,,
1984-05-01,4.31,,,,,
1984-05-02,4.38,,,,,
1984-05-03,4.31,,,,,
1984-05-04,4.38,,,,,
1984-05-07,4.31,,,,,
1984-05-08,4.31,,,,,
1984-05-09,4.25,,,,,
1984-05-10,4.44,,,,,
1984-05-11,4.44,,,,,
1984-05-14,4.44,,,,,
1984-05-15,4.63,,,,,
1984-05-16,4.69,,,,,
1984-05-17,4.63,,,,,
1984-05-18,4.5,,,,,
1984-05-21,4.5,,,,,
1984-05-22,4.31,,,,,
1984-05-23,4.38,,,,,
1984-05-24,4.31,,,,,
1984-05-25,4.25,,,,,
1984-05-29,4.25,,,,,
1984-05-30,4.44,,,,,
1984-05-31,4.19,,,,,
1984-06-01,4.38,,,,,
1984-06-04,4.38,,,,,
1984-06-05,4.31,,,,,
1984-06-06,4.19,,,,,
1984-06-07,4.0,,,,,
1984-06-08,3.94,,,,,
1984-06-11,3.94,,,,,
1984-06-12,3.88,,,,,
1984-06-13,3.69,,,,,
1984-06-14,3.56,,,,,
1984-06-15,3.69,,,,,
1984-06-18,3.81,,,,,
1984-06-19,3.88,,,,,
1984-06-20,3.88,,,,,
1984-06-21,4.0,,,,,
1984-06-22,3.88,,,,,
1984-06-25,3.94,,,,,
1984-06-26,3.81,,,,,
1984-06-27,3.69,,,,,
1984-06-28,3.75,,,,,
1984-06-29,3.88,,,,,
1984-07-02,3.75,,,,,
1984-07-03,3.63,,,,,
1984-07-05,3.75,,,,,
1984-07-06,3.75,,,,,
1984-07-09,3.75,,,,,
1984-07-10,3.75,,,,,
1984-07-11,3.63,,,,,
1984-07-12,3.69,,,,,
1984-07-13,3.56,,,,,
1984-07-16,3.5,,,,,
1984-07-17,3.38,,,,,
1984-07-18,3.44,,,,,
1984-07-19,3.25,,,,,
1984-07-20,3.31,,,,,
1984-07-23,3.31,,,,,
1984-07-24,3.31,,,,,
1984-07-25,3.5,,,,,
1984-07-26,3.5,,,,,
1984-07-27,3.5,,,,,
1984-07-30,3.63,,,,,
1984-07-31,3.5,,,,,
1984-08-01,3.69,,,,,
1984-08-02,3.81,,,,,
1984-08-03,4.31,,,,,
1984-08-06,4.5,,,,,
1984-08-07,4.5,,,,,
1984-08-08,4.38,,,,,
1984-08-09,4.56,,,,,
1984-08-10,4.38,,,,,
1984-08-13,4.63,,,,,
1984-08-14,4.56,,,,,
1984-08-15,4.75,,,,,
1984-08-16,5.13,,,,,
1984-08-17,5.44,,,,,
1984-08-20,5.19,,,,,
1984-08-21,5.44,,,,,
1984-08-22,5.5,,,,,
1984-08-23,5.44,,,,,
1984-08-24,5.19,,,,,
1984-08-27,5.19,,,,,
1984-08-28,5.25,,,,,
1984-08-29,5.19,,,,,
1984-08-30,5.13,,,,,
1984-08-31,5.38,,,,,
1984-09-04,5.19,,,,,
1984-09-05,5.06,,,,,
1984-09-06,5.06,,,,,
1984-09-07,5.06,,,,,
1984-09-10,5.06,,,,,
1984-09-11,5.06,,,,,
1984-09-12,4.81,,,,,
1984-09-13,4.94,,,,,
1984-09-14,5.06,,,,,
1984-09-17,5.06,,,,,
1984-09-18,5.0,,,,,
1984-09-19,5.0,,,,,
1984-09-20,5.0,,,,,
1984-09-21,5.0,,,,,
1984-09-24,4.94,,,,,
1984-09-25,4.88,,,,,
1984-09-26,4.94,,,,,
1984-09-27,4.81,,,,,
1984-09-28,4.94,,,,,
1984-10-01,4.69,,,,,
1984-10-02,4.69,,,,,
1984-10-03,4.63,,,,,
1984-10-04,4.5,,,,,
1984-10-05,4.38,,,,,
1984-10-08,4.13,,,,,
1984-10-09,4.19,,,,,
1984-10-10,4.31,,,,,
1984-10-11,4.31,,,,,
1984-10-12,4.25,,,,,
1984-10-15,4.38,,,,,
1984-10-16,4.44,,,,,
1984-10-17,4.44,,,,,
1984-10-18,4.63,,,,,
1984-10-19,4.81,,,,,
1984-10-22,4.75,,,,,
1984-10-23,4.75,,,,,
1984-10-24,4.56,,,,,
1984-10-25,4.25,,,,,
1984-10-26,4.31,,,,,
1984-10-29,4.19,,,,,
1984-10-30,4.13,,,,,
1984-10-31,4.13,,,,,
1984-11-01,4.13,,,,,
1984-11-02,4.0,,,,,
1984-11-05,4.13,,,,,
1984-11-06,4.19,,,,,
1984-11-07,4.0,,,,,
1984-11-08,3.75,,,,,
1984-11-09,3.69,,,,,
1984-11-12,3.94,,,,,
1984-11-13,4.06,,,,,
1984-11-14,4.19,,,,,
1984-11-15,4.13,,,,,
1984-11-16,4.0,,,,,
1984-11-19,3.81,,,,,
1984-11-20,3.94,,,,,
1984-11-21,3.81,,,,,
1984-11-23,3.75,,,,,
1984-11-26,3.69,,,,,
1984-11-27,3.94,,,,,
1984-11-28,3.81,,,,,
1984-11-29,3.63,,,,,
1984-11-30,3.75,,,,,
1984-12-03,3.88,,,,,
1984-12-04,3.94,,,,,
1984-12-05,3.75,,,,,
1984-12-06,3.88,,,,,
1984-12-07,3.81,,,,,
1984-12-10,3.69,,,,,
1984-12-11,3.69,,,,,
1984-12-12,3.63,,,,,
1984-12-13,3.63,,,,,
1984-12-14,3.69,,,,,
1984-12-17,3.69,,,,,
1984-12-18,3.94,,,,,
1984-12-19,3.94,,,,,
1984-12-20,3.88,,,,,
1984-12-21,4.13,,,,,
1984-12-24,4.13,,,,,
1984-12-26,4.31,,,,,
1984-12-27,4.13,,,,,
1984-12-28,4.25,,,,,
1984-12-31,4.31,,,,,
1985-01-02,4.19,,,,,
1985-01-03,4.38,,,,,
1985-01-04,4.5,,,,,
1985-01-07,4.75,,,,,
1985-01-08,4.81,,,,,
1985-01-09,4.94,,,,,
1985-01-10,5.0,,,,,
1985-01-11,5.0,,,,,
1985-01-14,5.06,,,,,
1985-01-15,5.25,,,,,
1985-01-16,5.31,,,,,
1985-01-17,5.56,,,,,
1985-01-18,5.69,,,,,
1985-01-21,5.81,,,,,
1985-01-22,5.88,,,,,
1985-01-23,6.0,,,,,
1985-01-24,6.13,,,,,
1985-01-25,6.06,,,,,
1985-01-28,6.25,,,,,
1985-01-29,6.25,,,,,
1985-01-30,6.31,,,,,
1985-01-31,6.25,,,,,
1985-02-01,6.19,,,,,
1985-02-04,6.25,,,,,
1985-02-05,6.44,,,,,
1985-02-06,6.63,,,,,
1985-02-07,6.81,,,,,
1985-02-08,6.94,,,,,
1985-02-11,6.69,,,,,
1985-02-12,6.63,,,,,
1985-02-13,6.63,,,,,
1985-02-14,6.56,,,,,
1985-02-15,6.44,,,,,
1985-02-19,6.06,,,,,
1985-02-20,6.31,,,,,
1985-02-21,6.25,,,,,
1985-02-22,6.31,,,,,
1985-02-25,6.13,,,,,
1985-02-26,6.31,,,,,
1985-02-27,6.19,,,,,
1985-02-28,6.38,,,,,
1985-03-01,6.5,,,,,
1985-03-04,6.31,,,,,
1985-03-05,6.19,,,,,
1985-03-06,6.06,,,,,
1985-03-07,5.94,,,,,
1985-03-08,5.75,,,,,
1985-03-11,5.63,,,,,
1985-03-12,5.69,,,,,
1985-03-13,5.56,,,,,
1985-03-14,5.81,,,,,
1985-03-15,5.75,,,,,
1985-03-18,5.88,,,,,
1985-03-19,5.94,,,,,
1985-03-20,5.81,,,,,
1985-03-21,5.69,,,,,
1985-03-22,5.63,,,,,
1985-03-25,5.56,,,,,
1985-03-26,5.5,,,,,
1985-03-27,5.75,,,,,
1985-03-28,6.25,,,,,
1985-03-29,6.25,,,,,
1985-04-01,6.19,,,,,
1985-04-02,6.19,,,,,
1985-04-03,6.06,,,,,
1985-04-04,5.81,,,,,
1985-04-08,5.75,,,,,
1985-04-09,5.63,,,,,
1985-04-10,5.88,,,,,
1985-04-11,6.0,,,,,
1985-04-12,6.06,,,,,
1985-04-15,6.31,,,,,
1985-04-16,6.38,,,,,
1985-04-17,6.44,,,,,
1985-04-18,6.25,,,,,
1985-04-19,6.06,,,,,
1985-04-22,5.75,,,,,
1985-04-23,5.88,,,,,
1985-04-24,5.81,,,,,
1985-04-25,5.81,,,,,
1985-04-26,5.63,,,,,
1985-04-29,5.56,,,,,
1985-04-30,5.63,,,,,
1985-05-01,5.56,,,,,
1985-05-02,5.63,,,,,
1985-05-03,5.81,,,,,
1985-05-06,6.06,,,,,
1985-05-07,6.19,,,,,
1985-05-08,6.06,,,,,
1985-05-09,6.38,,,,,
1985-05-10,6.88,,,,,
1985-05-13,6.81,,,,,
1985-05-14,6.5,,,,,
1985-05-15,6.81,,,,,
1985-05-16,6.63,,,,,
1985-05-17,6.69,,,,,
1985-05-20,7.06,,,,,
1985-05-21,7.0,,,,,
1985-05-22,6.81,,,,,
1985-05-23,6.75,,,,,
1985-05-24,6.75,,,,,
1985-05-28,6.81,,,,,
1985-05-29,6.81,,,,,
1985-05-30,6.5,,,,,
1985-05-31,6.44,,,,,
1985-06-03,6.25,,,,,
1985-06-04,6.06,,,,,
1985-06-05,6.0,,,,,
1985-06-06,5.94,,,,,
1985-06-07,6.25,,,,,
1985-06-10,6.25,,,,,
1985-06-11,6.5,,,,,
1985-06-12,6.13,,,,,
1985-06-13,5.94,,,,,
1985-06-14,6.13,,,,,
1985-06-17,6.19,,,,,
1985-06-18,6.19,,,,,
1985-06-19,5.94,,,,,
1985-06-20,6.0,,,,,
1985-06-21,6.0,,,,,
1985-06-24,6.25,,,,,
1985-06-25,6.5,,,,,
1985-06-26,6.88,,,,,
1985-06-27,6.94,,,,,
1985-06-28,6.81,,,,,
1985-07-01,7.0,,,,,
1985-07-02,7.44,,,,,
1985-07-03,7.13,,,,,
1985-07-05,7.38,,,,,
1985-07-08,7.25,,,,,
1985-07-09,6.88,,,,,
1985-07-10,6.63,,,,,
1985-07-11,6.5,,,,,
1985-07-12,6.5,,,,,
1985-07-15,6.38,,,,,
1985-07-16,6.75,,,,,
1985-07-17,6.88,,,,,
1985-07-18,6.81,,,,,
1985-07-19,6.94,,,,,
1985-07-22,6.94,,,,,
1985-07-23,6.94,,,,,
1985-07-24,6.88,,,,,
1985-07-25,6.81,,,,,
1985-07-26,7.0,,,,,
1985-07-29,7.0,,,,,
1985-07-30,6.81,,,,,
1985-07-31,7.0,,,,,
1985-08-01,7.06,,,,,
1985-08-02,7.13,,,,,
1985-08-05,7.0,,,,,
1985-08-06,6.75,,,,,
1985-08-07,6.44,,,,,
1985-08-08,6.5,,,,,
1985-08-09,6.5,,,,,
1985-08-12,6.44,,,,,
1985-08-13,6.31,,,,,
1985-08-14,6.63,,,,,
1985-08-15,6.69,,,,,
1985-08-16,6.56,,,,,
1985-08-19,6.56,,,,,
1985-08-20,6.56,,,,,
1985-08-21,6.56,,,,,
1985-08-22,6.56,,,,,
1985-08-23,6.63,,,,,
1985-08-26,6.5,,,,,
1985-08-27,6.5,,,,,
1985-08-28,6.38,,,,,
1985-08-29,5.94,,,,,
1985-08-30,5.81,,,,,
1985-09-03,5.44,,,,,
1985-09-04,4.81,,,,,
1985-09-05,4.94,,,,,
1985-09-06,4.44,,,,,
1985-09-09,4.38,,,,,
1985-09-10,4.44,,,,,
1985-09-11,4.38,,,,,
1985-09-12,4.38,,,,,
1985-09-13,4.25,,,,,
1985-09-16,4.19,,,,,
1985-09-17,4.06,,,,,
1985-09-18,4.13,,,,,
1985-09-19,4.38,,,,,
