date,BAX,dcf,Deviation
1986-01-27,3.98,,
1986-01-28,3.95,,
1986-01-29,3.98,,
1986-01-30,3.95,,
1986-01-31,3.95,,
1986-02-03,3.95,,
1986-02-04,3.92,,
1986-02-05,3.82,,
1986-02-06,3.82,,
1986-02-07,3.79,,
1986-02-10,3.79,,
1986-02-11,3.85,,
1986-02-12,3.76,,
1986-02-13,3.82,,
1986-02-14,3.92,,
1986-02-18,3.95,,
1986-02-19,4.16,,
1986-02-20,4.44,,
1986-02-21,4.35,,
1986-02-24,4.38,,
1986-02-25,4.44,,
1986-02-26,4.35,,
1986-02-27,4.38,,
1986-02-28,4.41,,
1986-03-03,4.38,,
1986-03-04,4.29,,
1986-03-05,4.22,,
1986-03-06,4.32,,
1986-03-07,4.35,,
1986-03-10,4.41,,
1986-03-11,4.41,,
1986-03-12,4.44,,
1986-03-13,4.59,,
1986-03-14,4.75,,
1986-03-17,4.66,,
1986-03-18,4.75,,
1986-03-19,4.81,,
1986-03-20,4.75,,
1986-03-21,4.66,,
1986-03-24,4.69,,
1986-03-25,4.69,,
1986-03-26,4.56,,
1986-03-27,4.56,,
1986-03-31,4.47,,
1986-04-01,4.47,,
1986-04-02,4.56,,
1986-04-03,4.56,,
1986-04-04,4.5,,
1986-04-07,4.59,,
1986-04-08,4.63,,
1986-04-09,4.66,,
1986-04-10,4.66,,
1986-04-11,4.63,,
1986-04-14,4.69,,
1986-04-15,4.63,,
1986-04-16,4.84,,
1986-04-17,4.81,,
1986-04-18,4.75,,
1986-04-21,4.81,,
1986-04-22,4.78,,
1986-04-23,4.59,,
1986-04-24,4.69,,
1986-04-25,4.78,,
1986-04-28,4.69,,
1986-04-29,4.66,,
1986-04-30,4.63,,
1986-05-01,4.59,,
1986-05-02,4.56,,
1986-05-05,4.63,,
1986-05-06,4.66,,
1986-05-07,4.69,,
1986-05-08,4.69,,
1986-05-09,4.75,,
1986-05-12,4.84,,
1986-05-13,5.0,,
1986-05-14,5.03,,
1986-05-15,4.9,,
1986-05-16,4.75,,
1986-05-19,4.69,,
1986-05-20,4.81,,
1986-05-21,4.78,,
1986-05-22,4.96,,
1986-05-23,5.03,,
1986-05-27,5.12,,
1986-05-28,5.21,,
1986-05-29,5.15,,
1986-05-30,5.0,,
1986-06-02,4.9,,
1986-06-03,4.93,,
1986-06-04,5.0,,
1986-06-05,5.06,,
1986-06-06,5.03,,
1986-06-09,4.84,,
1986-06-10,4.81,,
1986-06-11,4.84,,
1986-06-12,4.81,,
1986-06-13,4.93,,
1986-06-16,4.93,,
1986-06-17,4.93,,
1986-06-18,4.87,,
1986-06-19,4.78,,
1986-06-20,4.75,,
1986-06-23,4.63,,
1986-06-24,4.69,,
1986-06-25,4.72,,
1986-06-26,4.72,,
1986-06-27,4.66,,
1986-06-30,4.66,,
1986-07-01,4.56,,
1986-07-02,4.63,,
1986-07-03,4.56,,
1986-07-07,4.35,,
1986-07-08,4.32,,
1986-07-09,4.41,,
1986-07-10,4.47,,
1986-07-11,4.41,,
1986-07-14,4.41,,
1986-07-15,4.41,,
1986-07-16,4.44,,
1986-07-17,4.47,,
1986-07-18,4.5,,
1986-07-21,4.44,,
1986-07-22,4.47,,
1986-07-23,4.5,,
1986-07-24,4.41,,
1986-07-25,4.5,,
1986-07-28,4.47,,
1986-07-29,4.44,,
1986-07-30,4.53,,
1986-07-31,4.5,,
1986-08-01,4.63,,
1986-08-04,4.66,,
1986-08-05,4.66,,
1986-08-06,4.81,,
1986-08-07,4.78,,
1986-08-08,4.69,,
1986-08-11,4.75,,
1986-08-12,4.72,,
1986-08-13,4.69,,
1986-08-14,4.66,,
1986-08-15,4.59,,
1986-08-18,4.53,,
1986-08-19,4.44,,
1986-08-20,4.47,,
1986-08-21,4.53,,
1986-08-22,4.44,,
1986-08-25,4.41,,
1986-08-26,4.53,,
1986-08-27,4.44,,
1986-08-28,4.35,,
1986-08-29,4.35,,
1986-09-02,4.41,,
1986-09-03,4.35,,
1986-09-04,4.47,,
1986-09-05,4.44,,
1986-09-08,4.35,,
1986-09-09,4.26,,
1986-09-10,4.22,,
1986-09-11,4.04,,
1986-09-12,3.98,,
1986-09-15,3.95,,
1986-09-16,3.89,,
1986-09-17,3.89,,
1986-09-18,3.85,,
1986-09-19,3.92,,
1986-09-22,3.92,,
1986-09-23,3.89,,
1986-09-24,3.98,,
1986-09-25,3.89,,
1986-09-26,3.82,,
1986-09-29,3.85,,
1986-09-30,3.92,,
1986-10-01,4.07,,
1986-10-02,4.01,,
1986-10-03,4.01,,
1986-10-06,3.98,,
1986-10-07,3.92,,
1986-10-08,3.95,,
1986-10-09,4.07,,
1986-10-10,4.01,,
1986-10-13,4.01,,
1986-10-14,4.22,,
1986-10-15,4.53,,
1986-10-16,4.47,,
1986-10-17,4.44,,
1986-10-20,4.35,,
1986-10-21,4.29,,
1986-10-22,4.32,,
1986-10-23,4.47,,
1986-10-24,4.5,,
1986-10-27,4.59,,
1986-10-28,4.53,,
1986-10-29,4.63,,
1986-10-30,4.66,,
1986-10-31,4.66,,
1986-11-03,4.66,,
1986-11-04,4.59,,
1986-11-05,4.47,,
1986-11-06,4.5,,
1986-11-07,4.59,,
1986-11-10,4.59,,
1986-11-11,4.59,,
1986-11-12,4.56,,
1986-11-13,4.56,,
1986-11-14,4.59,,
1986-11-17,4.47,,
1986-11-18,4.44,,
1986-11-19,4.38,,
1986-11-20,4.44,,
1986-11-21,4.38,,
1986-11-24,4.44,,
1986-11-25,4.53,,
1986-11-26,4.53,,
1986-11-28,4.56,,
1986-12-01,4.63,,
1986-12-02,4.75,,
1986-12-03,4.87,,
1986-12-04,5.0,,
1986-12-05,4.93,,
1986-12-08,4.96,,
1986-12-09,5.0,,
1986-12-10,5.06,,
1986-12-11,4.87,,
1986-12-12,4.93,,
1986-12-15,5.0,,
1986-12-16,5.06,,
1986-12-17,4.93,,
1986-12-18,4.9,,
1986-12-19,4.93,,
1986-12-22,4.9,,
1986-12-23,4.87,,
1986-12-24,4.84,,
1986-12-26,4.84,,
1986-12-29,4.84,,
1986-12-30,4.87,,
1986-12-31,4.75,,
1987-01-02,4.69,,
1987-01-05,5.03,,
1987-01-06,5.15,,
1987-01-07,5.18,,
1987-01-08,5.3,,
1987-01-09,5.46,,
1987-01-12,5.37,,
1987-01-13,5.49,,
1987-01-14,5.61,,
1987-01-15,5.43,,
1987-01-16,5.37,,
1987-01-19,5.55,,
1987-01-20,5.49,,
1987-01-21,5.46,,
1987-01-22,5.46,,
1987-01-23,5.52,,
1987-01-26,5.49,,
1987-01-27,5.64,,
1987-01-28,5.67,,
1987-01-29,5.64,,
1987-01-30,5.64,,
1987-02-02,5.7,,
1987-02-03,5.64,,
1987-02-04,5.83,,
1987-02-05,5.8,,
1987-02-06,5.92,,
1987-02-09,5.77,,
1987-02-10,5.74,,
1987-02-11,5.92,,
1987-02-12,6.11,,
1987-02-13,6.26,,
1987-02-17,6.41,,
1987-02-18,6.32,,
1987-02-19,6.14,,
1987-02-20,6.26,,
1987-02-23,6.11,,
1987-02-24,6.11,,
1987-02-25,6.2,,
1987-02-26,6.14,,
1987-02-27,6.14,,
1987-03-02,6.07,,
1987-03-03,6.04,,
1987-03-04,6.14,,
1987-03-05,6.23,,
1987-03-06,6.17,,
1987-03-09,6.07,,
1987-03-10,6.11,,
1987-03-11,6.17,,
1987-03-12,6.07,,
1987-03-13,6.26,,
1987-03-16,6.04,,
1987-03-17,6.17,,
1987-03-18,6.26,,
1987-03-19,6.17,,
1987-03-20,6.26,,
1987-03-23,6.41,,
1987-03-24,6.17,,
1987-03-25,6.11,,
1987-03-26,6.01,,
1987-03-27,5.86,,
1987-03-30,5.83,,
1987-03-31,6.01,,
1987-04-01,5.89,,
1987-04-02,6.07,,
1987-04-03,6.14,,
1987-04-06,6.01,,
1987-04-07,5.98,,
1987-04-08,6.01,,
1987-04-09,5.98,,
1987-04-10,5.98,,
1987-04-13,5.8,,
1987-04-14,5.64,,
1987-04-15,5.64,,
1987-04-16,5.61,,
1987-04-20,5.67,,
1987-04-21,6.17,,
1987-04-22,5.98,,
1987-04-23,6.07,,
1987-04-24,6.11,,
1987-04-27,5.98,,
1987-04-28,6.01,,
1987-04-29,6.14,,
1987-04-30,6.26,,
1987-05-01,6.17,,
1987-05-04,6.07,,
1987-05-05,6.26,,
1987-05-06,6.2,,
1987-05-07,6.04,,
1987-05-08,6.14,,
1987-05-11,5.8,,
1987-05-12,5.95,,
1987-05-13,5.74,,
1987-05-14,5.74,,
1987-05-15,5.7,,
1987-05-18,5.64,,
1987-05-19,5.4,,
1987-05-20,5.43,,
1987-05-21,5.52,,
1987-05-22,5.52,,
1987-05-26,5.67,,
1987-05-27,5.58,,
1987-05-28,5.58,,
1987-05-29,5.64,,
1987-06-01,5.64,,
1987-06-02,5.52,,
1987-06-03,5.61,,
1987-06-04,5.64,,
1987-06-05,5.61,,
1987-06-08,5.77,,
1987-06-09,5.74,,
1987-06-10,5.74,,
1987-06-11,5.64,,
1987-06-12,5.7,,
1987-06-15,5.74,,
1987-06-16,5.74,,
1987-06-17,5.67,,
1987-06-18,5.77,,
1987-06-19,5.77,,
1987-06-22,5.95,,
1987-06-23,5.92,,
1987-06-24,6.07,,
1987-06-25,5.95,,
1987-06-26,6.01,,
1987-06-29,6.07,,
1987-06-30,6.01,,
1987-07-01,5.95,,
1987-07-02,5.98,,
1987-07-06,6.04,,
1987-07-07,6.11,,
1987-07-08,6.01,,
1987-07-09,6.11,,
1987-07-10,6.07,,
1987-07-13,6.01,,
1987-07-14,6.17,,
1987-07-15,6.14,,
1987-07-16,6.2,,
1987-07-17,6.11,,
1987-07-20,6.07,,
1987-07-21,5.95,,
1987-07-22,5.95,,
1987-07-23,5.95,,
1987-07-24,6.04,,
1987-07-27,6.07,,
1987-07-28,6.01,,
1987-07-29,6.04,,
1987-07-30,6.48,,
1987-07-31,6.66,,
1987-08-03,6.57,,
1987-08-04,6.54,,
1987-08-05,6.66,,
1987-08-06,6.72,,
1987-08-07,6.78,,
1987-08-10,6.75,,
1987-08-11,6.63,,
1987-08-12,6.6,,
1987-08-13,6.6,,
1987-08-14,6.63,,
1987-08-17,6.72,,
1987-08-18,6.63,,
1987-08-19,6.6,,
1987-08-20,6.6,,
1987-08-21,6.54,,
1987-08-24,6.6,,
1987-08-25,6.63,,
1987-08-26,6.57,,
1987-08-27,6.57,,
1987-08-28,6.51,,
1987-08-31,6.72,,
1987-09-01,6.66,,
1987-09-02,6.63,,
1987-09-03,6.54,,
1987-09-04,6.51,,
1987-09-08,6.48,,
1987-09-09,6.48,,
1987-09-10,6.57,,
1987-09-11,6.81,,
1987-09-14,6.94,,
1987-09-15,7.03,,
1987-09-16,6.97,,
1987-09-17,6.88,,
1987-09-18,6.88,,
1987-09-21,6.72,,
1987-09-22,6.78,,
1987-09-23,6.72,,
1987-09-24,7.0,,
1987-09-25,6.94,,
1987-09-28,7.06,,
1987-09-29,7.06,,
1987-09-30,7.03,,
1987-10-01,7.09,,
1987-10-02,7.15,,
1987-10-05,7.18,,
1987-10-06,6.94,,
1987-10-07,6.85,,
1987-10-08,6.78,,
1987-10-09,6.69,,
1987-10-12,6.69,,
1987-10-13,6.66,,
1987-10-14,6.48,,
1987-10-15,6.17,,
1987-10-16,5.92,,
1987-10-19,4.53,,
1987-10-20,4.93,,
1987-10-21,5.61,,
1987-10-22,5.37,,
1987-10-23,5.21,,
1987-10-26,4.78,,
1987-10-27,4.9,,
1987-10-28,5.06,,
1987-10-29,5.7,,
1987-10-30,5.89,,
1987-11-02,5.77,,
1987-11-03,5.55,,
1987-11-04,5.4,,
1987-11-05,5.7,,
1987-11-06,5.64,,
1987-11-09,5.37,,
1987-11-10,5.37,,
1987-11-11,5.61,,
1987-11-12,5.77,,
1987-11-13,5.55,,
1987-11-16,5.61,,
1987-11-17,5.52,,
1987-11-18,5.74,,
1987-11-19,5.58,,
1987-11-20,5.64,,
1987-11-23,5.7,,
1987-11-24,5.77,,
1987-11-25,5.67,,
1987-11-27,5.61,,
1987-11-30,5.27,,
1987-12-01,5.18,,
1987-12-02,5.43,,
1987-12-03,5.27,,
1987-12-04,5.4,,
1987-12-07,5.55,,
1987-12-08,5.64,,
1987-12-09,5.61,,
1987-12-10,5.37,,
1987-12-11,5.24,,
1987-12-14,5.33,,
1987-12-15,5.49,,
1987-12-16,5.77,,
1987-12-17,5.52,,
1987-12-18,5.61,,
1987-12-21,5.55,,
1987-12-22,5.58,,
1987-12-23,5.7,,
1987-12-24,5.58,,
1987-12-28,5.37,,
1987-12-29,5.4,,
1987-12-30,5.64,,
1987-12-31,5.61,,
1988-01-04,5.77,,
1988-01-05,5.92,,
1988-01-06,6.11,,
1988-01-07,6.04,,
1988-01-08,5.58,,
1988-01-11,5.58,,
1988-01-12,5.49,,
1988-01-13,5.61,,
1988-01-14,5.7,,
1988-01-15,5.92,,
1988-01-18,5.7,,
1988-01-19,5.61,,
1988-01-20,5.46,,
1988-01-21,5.92,,
1988-01-22,5.8,,
1988-01-25,5.77,,
1988-01-26,5.77,,
1988-01-27,5.83,,
1988-01-28,5.92,,
1988-01-29,6.04,,
1988-02-01,5.92,,
1988-02-02,5.95,,
1988-02-03,5.86,,
1988-02-04,5.74,,
1988-02-05,5.61,,
1988-02-08,5.61,,
1988-02-09,5.77,,
1988-02-10,5.89,,
1988-02-11,5.92,,
1988-02-12,5.86,,
1988-02-16,5.89,,
1988-02-17,5.89,,
1988-02-18,5.74,,
1988-02-19,5.83,,
1988-02-22,5.95,,
1988-02-23,6.04,,
1988-02-24,6.04,,
1988-02-25,5.98,,
1988-02-26,6.07,,
1988-02-29,6.14,,
1988-03-01,6.14,,
1988-03-02,6.26,,
1988-03-03,6.2,,
1988-03-04,6.14,,
1988-03-07,6.14,,
1988-03-08,6.29,,
1988-03-09,6.26,,
1988-03-10,6.07,,
1988-03-11,5.98,,
1988-03-14,6.14,,
1988-03-15,6.17,,
1988-03-16,6.38,,
1988-03-17,6.32,,
1988-03-18,6.11,,
1988-03-21,5.95,,
1988-03-22,5.98,,
1988-03-23,5.92,,
1988-03-24,5.86,,
1988-03-25,5.61,,
1988-03-28,5.74,,
1988-03-29,5.89,,
1988-03-30,5.64,,
1988-03-31,5.67,,
1988-04-04,5.52,,
1988-04-05,5.64,,
1988-04-06,5.8,,
1988-04-07,5.74,,
1988-04-08,5.77,,
1988-04-11,5.8,,
1988-04-12,5.64,,
1988-04-13,5.74,,
1988-04-14,5.43,,
1988-04-15,5.49,,
1988-04-18,5.46,,
1988-04-19,5.46,,
1988-04-20,5.4,,
1988-04-21,5.37,,
1988-04-22,5.43,,
1988-04-25,5.52,,
1988-04-26,5.58,,
1988-04-27,5.49,,
1988-04-28,5.43,,
1988-04-29,5.37,,
1988-05-02,5.37,,
1988-05-03,5.33,,
1988-05-04,5.24,,
1988-05-05,5.15,,
1988-05-06,5.06,,
1988-05-09,4.93,,
1988-05-10,4.96,,
1988-05-11,4.84,,
1988-05-12,4.87,,
1988-05-13,4.96,,
1988-05-16,5.0,,
1988-05-17,4.87,,
1988-05-18,4.69,,
1988-05-19,4.81,,
1988-05-20,4.9,,
1988-05-23,4.81,,
1988-05-24,4.87,,
1988-05-25,5.03,,
1988-05-26,5.15,,
1988-05-27,5.09,,
1988-05-31,5.12,,
1988-06-01,5.27,,
1988-06-02,5.27,,
1988-06-03,5.37,,
1988-06-06,5.4,,
1988-06-07,5.4,,
1988-06-08,5.49,,
1988-06-09,5.37,,
1988-06-10,5.3,,
1988-06-13,5.33,,
1988-06-14,5.37,,
1988-06-15,5.18,,
1988-06-16,5.15,,
1988-06-17,5.18,,
1988-06-20,5.3,,
1988-06-21,5.37,,
1988-06-22,5.3,,
1988-06-23,5.15,,
1988-06-24,5.03,,
1988-06-27,4.96,,
1988-06-28,5.06,,
1988-06-29,5.0,,
1988-06-30,5.03,,
1988-07-01,5.03,,
1988-07-05,5.03,,
1988-07-06,5.06,,
1988-07-07,5.12,,
1988-07-08,5.06,,
1988-07-11,4.93,,
1988-07-12,4.9,,
1988-07-13,4.87,,
1988-07-14,4.9,,
1988-07-15,4.87,,
1988-07-18,4.87,,
1988-07-19,4.84,,
1988-07-20,4.84,,
1988-07-21,5.0,,
1988-07-22,4.9,,
1988-07-25,4.9,,
1988-07-26,4.87,,
1988-07-27,4.78,,
1988-07-28,4.9,,
1988-07-29,4.96,,
1988-08-01,4.96,,
1988-08-02,4.96,,
1988-08-03,5.12,,
1988-08-04,5.21,,
1988-08-05,5.15,,
1988-08-08,5.09,,
1988-08-09,4.96,,
1988-08-10,4.87,,
1988-08-11,4.87,,
1988-08-12,4.96,,
1988-08-15,4.9,,
1988-08-16,5.0,,
1988-08-17,5.0,,
1988-08-18,5.0,,
1988-08-19,4.96,,
1988-08-22,4.87,,
1988-08-23,4.87,,
1988-08-24,4.96,,
1988-08-25,4.93,,
1988-08-26,4.9,,
1988-08-29,5.06,,
1988-08-30,5.09,,
1988-08-31,5.06,,
1988-09-01,5.0,,
1988-09-02,5.12,,
1988-09-06,5.12,,
1988-09-07,5.15,,
1988-09-08,5.15,,
1988-09-09,5.09,,
1988-09-12,5.37,,
1988-09-13,5.33,,
1988-09-14,5.37,,
1988-09-15,5.3,,
1988-09-16,5.4,,
1988-09-19,5.27,,
1988-09-20,5.09,,
1988-09-21,4.96,,
1988-09-22,4.87,,
1988-09-23,4.47,,
1988-09-26,4.41,,
1988-09-27,4.41,,
1988-09-28,4.35,,
1988-09-29,4.41,,
1988-09-30,4.38,,
1988-10-03,4.32,,
1988-10-04,4.29,,
1988-10-05,4.22,,
1988-10-06,4.26,,
1988-10-07,4.35,,
1988-10-10,4.47,,
1988-10-11,4.66,,
1988-10-12,4.47,,
1988-10-13,4.53,,
1988-10-14,4.5,,
1988-10-17,4.32,,
1988-10-18,4.44,,
1988-10-19,4.38,,
1988-10-20,4.44,,
1988-10-21,4.38,,
1988-10-24,4.35,,
1988-10-25,4.44,,
1988-10-26,4.44,,
1988-10-27,4.41,,
1988-10-28,4.47,,
1988-10-31,4.47,,
1988-11-01,4.38,,
1988-11-02,4.41,,
1988-11-03,4.35,,
1988-11-04,4.26,,
1988-11-07,4.22,,
1988-11-08,4.29,,
1988-11-09,4.22,,
1988-11-10,4.26,,
1988-11-11,4.13,,
1988-11-14,4.22,,
1988-11-15,4.19,,
1988-11-16,4.13,,
1988-11-17,4.07,,
1988-11-18,4.13,,
1988-11-21,4.1,,
1988-11-22,4.1,,
1988-11-23,4.16,,
1988-11-25,4.1,,
1988-11-28,4.13,,
1988-11-29,4.13,,
1988-11-30,4.26,,
1988-12-01,4.38,,
1988-12-02,4.38,,
1988-12-05,4.32,,
1988-12-06,4.41,,
1988-12-07,4.38,,
1988-12-08,4.32,,
1988-12-09,4.38,,
1988-12-12,4.26,,
1988-12-13,4.35,,
1988-12-14,4.19,,
1988-12-15,4.22,,
1988-12-16,4.22,,
1988-12-19,4.32,,
1988-12-20,4.29,,
1988-12-21,4.32,,
1988-12-22,4.35,,
1988-12-23,4.41,,
1988-12-27,4.41,,
1988-12-28,4.41,,
1988-12-29,4.44,,
1988-12-30,4.35,,
1989-01-03,4.35,,
1989-01-04,4.47,,
1989-01-05,4.47,,
1989-01-06,4.5,,
1989-01-09,4.41,,
1989-01-10,4.44,,
1989-01-11,4.63,,
1989-01-12,4.69,,
1989-01-13,4.63,,
1989-01-16,4.63,,
1989-01-17,4.59,,
1989-01-18,4.63,,
1989-01-19,4.72,,
1989-01-20,4.69,,
1989-01-23,4.63,,
1989-01-24,4.75,,
1989-01-25,4.87,,
1989-01-26,4.78,,
1989-01-27,4.75,,
1989-01-30,4.78,,
1989-01-31,4.84,,
1989-02-01,5.0,,
1989-02-02,5.03,,
1989-02-03,5.0,,
1989-02-06,4.9,,
1989-02-07,5.03,,
1989-02-08,5.03,,
1989-02-09,4.96,,
1989-02-10,4.87,,
1989-02-13,4.84,,
1989-02-14,4.84,,
1989-02-15,4.9,,
1989-02-16,4.84,,
1989-02-17,4.87,,
1989-02-21,4.87,,
1989-02-22,4.78,,
1989-02-23,4.72,,
1989-02-24,4.63,,
1989-02-27,4.66,,
1989-02-28,4.63,,
1989-03-01,4.59,,
1989-03-02,4.66,,
1989-03-03,4.69,,
1989-03-06,4.81,,
1989-03-07,4.93,,
1989-03-08,4.81,,
1989-03-09,4.75,,
1989-03-10,4.75,,
1989-03-13,4.84,,
1989-03-14,4.84,,
1989-03-15,4.93,,
1989-03-16,4.93,,
1989-03-17,4.78,,
1989-03-20,4.78,,
1989-03-21,4.81,,
1989-03-22,4.84,,
1989-03-23,4.81,,
1989-03-27,4.81,,
1989-03-28,4.84,,
1989-03-29,4.87,,
1989-03-30,4.84,,
1989-03-31,4.81,,
1989-04-03,4.81,,
1989-04-04,4.81,,
1989-04-05,4.84,,
1989-04-06,4.75,,
1989-04-07,4.81,,
1989-04-10,4.81,,
1989-04-11,4.75,,
1989-04-12,4.78,,
1989-04-13,4.66,,
1989-04-14,4.69,,
1989-04-17,4.78,,
1989-04-18,4.81,,
1989-04-19,4.81,,
1989-04-20,4.66,,
1989-04-21,4.69,,
1989-04-24,4.66,,
1989-04-25,4.63,,
1989-04-26,4.75,,
1989-04-27,4.87,,
1989-04-28,4.87,,
1989-05-01,4.84,,
1989-05-02,4.87,,
1989-05-03,4.81,,
1989-05-04,4.84,,
1989-05-05,4.81,,
1989-05-08,4.81,,
1989-05-09,4.78,,
1989-05-10,4.9,,
1989-05-11,4.93,,
1989-05-12,5.0,,
1989-05-15,5.09,,
1989-05-16,5.15,,
1989-05-17,5.18,,
1989-05-18,5.18,,
1989-05-19,5.15,,
1989-05-22,5.18,,
1989-05-23,5.21,,
1989-05-24,5.33,,
1989-05-25,5.33,,
1989-05-26,5.37,,
1989-05-30,5.27,,
1989-05-31,5.33,,
1989-06-01,5.33,,
1989-06-02,5.33,,
1989-06-05,5.21,,
1989-06-06,5.15,,
1989-06-07,5.21,,
1989-06-08,5.15,,
1989-06-09,5.15,,
1989-06-12,5.18,,
1989-06-13,5.12,,
1989-06-14,5.21,,
1989-06-15,5.21,,
1989-06-16,5.21,,
1989-06-19,5.15,,
1989-06-20,5.18,,
1989-06-21,5.24,,
1989-06-22,5.27,,
1989-06-23,5.37,,
1989-06-26,5.33,,
1989-06-27,5.27,,
1989-06-28,5.24,,
1989-06-29,5.15,,
1989-06-30,5.12,,
1989-07-03,5.18,,
1989-07-05,5.24,,
1989-07-06,5.21,,
1989-07-07,5.27,,
1989-07-10,5.24,,
1989-07-11,5.21,,
1989-07-12,5.21,,
1989-07-13,5.18,,
1989-07-14,5.21,,
1989-07-17,5.18,,
1989-07-18,5.12,,
1989-07-19,5.24,,
1989-07-20,5.24,,
1989-07-21,5.18,,
1989-07-24,5.24,,
1989-07-25,5.33,,
1989-07-26,5.61,,
1989-07-27,5.61,,
1989-07-28,5.64,,
1989-07-31,5.7,,
1989-08-01,5.64,,
1989-08-02,5.95,,
1989-08-03,5.92,,
1989-08-04,5.8,,
1989-08-07,5.89,,
1989-08-08,5.95,,
1989-08-09,5.86,,
1989-08-10,5.83,,
1989-08-11,5.8,,
1989-08-14,5.74,,
1989-08-15,5.8,,
1989-08-16,5.92,,
1989-08-17,5.95,,
1989-08-18,6.01,,
1989-08-21,5.92,,
1989-08-22,5.86,,
1989-08-23,5.89,,
1989-08-24,5.89,,
1989-08-25,5.92,,
1989-08-28,5.83,,
1989-08-29,5.77,,
1989-08-30,5.83,,
1989-08-31,5.8,,
1989-09-01,5.8,,
1989-09-05,5.64,,
1989-09-06,5.58,,
1989-09-07,5.64,,
1989-09-08,5.52,,
1989-09-11,5.55,,
1989-09-12,5.52,,
1989-09-13,5.58,,
1989-09-14,5.55,,
1989-09-15,5.58,,
1989-09-18,5.55,,
1989-09-19,5.49,,
1989-09-20,5.49,,
1989-09-21,5.49,,
1989-09-22,5.52,,
1989-09-25,5.49,,
1989-09-26,5.52,,
1989-09-27,5.67,,
1989-09-28,5.7,,
1989-09-29,5.67,,
1989-10-02,5.8,,
1989-10-03,5.8,,
1989-10-04,5.86,,
1989-10-05,5.77,,
1989-10-06,5.7,,
1989-10-09,5.77,,
1989-10-10,5.77,,
1989-10-11,5.74,,
1989-10-12,5.67,,
1989-10-13,5.4,,
1989-10-16,5.46,,
1989-10-17,5.4,,
1989-10-18,5.52,,
1989-10-19,5.49,,
1989-10-20,5.49,,
1989-10-23,5.49,,
1989-10-24,5.86,,
1989-10-25,5.7,,
1989-10-26,5.58,,
1989-10-27,5.52,,
1989-10-30,5.55,,
1989-10-31,5.61,,
1989-11-01,5.64,,
1989-11-02,5.67,,
1989-11-03,5.55,,
1989-11-06,5.55,,
1989-11-07,5.58,,
1989-11-08,5.61,,
1989-11-09,5.64,,
1989-11-10,5.8,,
1989-11-13,5.7,,
1989-11-14,5.67,,
1989-11-15,5.74,,
1989-11-16,5.74,,
1989-11-17,5.74,,
1989-11-20,5.74,,
1989-11-21,5.77,,
1989-11-22,5.89,,
1989-11-24,5.95,,
1989-11-27,6.04,,
1989-11-28,6.01,,
1989-11-29,6.04,,
1989-11-30,6.11,,
1989-12-01,6.17,,
1989-12-04,6.32,,
1989-12-05,6.23,,
1989-12-06,6.14,,
1989-12-07,6.17,,
1989-12-08,6.14,,
1989-12-11,6.14,,
1989-12-12,6.17,,
1989-12-13,6.04,,
1989-12-14,6.01,,
1989-12-15,6.11,,
1989-12-18,5.95,,
1989-12-19,6.04,,
1989-12-20,6.01,,
1989-12-21,6.07,,
1989-12-22,6.14,,
1989-12-26,6.04,,
1989-12-27,5.98,,
1989-12-28,6.11,,
1989-12-29,6.17,,
1990-01-02,6.29,,
1990-01-03,6.44,,
1990-01-04,6.32,,
1990-01-05,6.23,,
1990-01-08,6.29,,
1990-01-09,6.26,,
1990-01-10,6.14,,
1990-01-11,6.14,,
1990-01-12,5.95,,
1990-01-15,5.95,,
1990-01-16,5.95,,
1990-01-17,5.95,,
1990-01-18,6.01,,
1990-01-19,6.07,,
1990-01-22,5.95,,
1990-01-23,5.86,,
1990-01-24,5.95,,
1990-01-25,6.01,,
1990-01-26,5.86,,
1990-01-29,5.77,,
1990-01-30,5.8,,
1990-01-31,5.86,,
1990-02-01,5.77,,
1990-02-02,5.83,,
1990-02-05,5.77,,
1990-02-06,5.74,,
1990-02-07,5.92,,
1990-02-08,6.04,,
1990-02-09,6.07,,
1990-02-12,5.98,,
1990-02-13,5.98,,
1990-02-14,6.01,,
1990-02-15,6.11,,
1990-02-16,6.04,,
1990-02-20,5.89,,
1990-02-21,5.89,,
1990-02-22,5.92,,
1990-02-23,5.83,,
1990-02-26,5.86,,
1990-02-27,5.98,,
1990-02-28,6.14,,
1990-03-01,6.14,,
1990-03-02,6.11,,
1990-03-05,6.04,,
1990-03-06,6.01,,
1990-03-07,6.11,,
1990-03-08,6.14,,
1990-03-09,6.14,,
1990-03-12,6.07,,
1990-03-13,5.95,,
1990-03-14,5.98,,
1990-03-15,5.98,,
1990-03-16,5.98,,
1990-03-19,6.01,,
1990-03-20,5.95,,
1990-03-21,5.89,,
1990-03-22,5.89,,
1990-03-23,5.92,,
1990-03-26,5.92,,
1990-03-27,6.01,,
1990-03-28,5.98,,
1990-03-29,6.04,,
1990-03-30,5.98,,
1990-04-02,5.92,,
1990-04-03,6.07,,
1990-04-04,6.01,,
1990-04-05,5.64,,
1990-04-06,5.49,,
1990-04-09,5.61,,
1990-04-10,5.58,,
1990-04-11,5.58,,
1990-04-12,5.55,,
1990-04-16,5.55,,
1990-04-17,5.43,,
1990-04-18,5.4,,
1990-04-19,5.33,,
1990-04-20,5.27,,
1990-04-23,5.15,,
1990-04-24,5.18,,
1990-04-25,5.18,,
1990-04-26,5.15,,
