date,WHR,dcf,Deviation
1988-08-10,25.63,,
1988-08-11,25.0,,
1988-08-12,25.38,,
1988-08-15,25.5,,
1988-08-16,25.88,,
1988-08-17,25.63,,
1988-08-18,25.75,,
1988-08-19,25.25,,
1988-08-22,25.0,,
1988-08-23,24.63,,
1988-08-24,24.38,,
1988-08-25,24.25,,
1988-08-26,24.63,,
1988-08-29,24.75,,
1988-08-30,24.75,,
1988-08-31,24.75,,
1988-09-01,25.25,,
1988-09-02,25.5,,
1988-09-06,25.0,,
1988-09-07,24.75,,
1988-09-08,24.88,,
1988-09-09,25.0,,
1988-09-12,24.88,,
1988-09-13,24.88,,
1988-09-14,25.0,,
1988-09-15,24.63,,
1988-09-16,25.13,,
1988-09-19,25.13,,
1988-09-20,25.63,,
1988-09-21,25.5,,
1988-09-22,25.75,,
1988-09-23,25.75,,
1988-09-26,25.63,,
1988-09-27,25.5,,
1988-09-28,25.25,,
1988-09-29,25.13,,
1988-09-30,25.13,,
1988-10-03,26.0,,
1988-10-04,25.75,,
1988-10-05,25.75,,
1988-10-06,26.0,,
1988-10-07,26.5,,
1988-10-10,26.5,,
1988-10-11,26.38,,
1988-10-12,25.88,,
1988-10-13,25.75,,
1988-10-14,25.63,,
1988-10-17,25.63,,
1988-10-18,26.25,,
1988-10-19,26.25,,
1988-10-20,26.5,,
1988-10-21,26.63,,
1988-10-24,27.13,,
1988-10-25,27.5,,
1988-10-26,27.75,,
1988-10-27,27.75,,
1988-10-28,26.63,,
1988-10-31,26.38,,
1988-11-01,26.13,,
1988-11-02,26.25,,
1988-11-03,26.63,,
1988-11-04,26.5,,
1988-11-07,26.5,,
1988-11-08,26.88,,
1988-11-09,26.5,,
1988-11-10,26.13,,
1988-11-11,25.0,,
1988-11-14,25.0,,
1988-11-15,24.25,,
1988-11-16,24.13,,
1988-11-17,24.25,,
1988-11-18,25.0,,
1988-11-21,24.88,,
1988-11-22,24.5,,
1988-11-23,24.38,,
1988-11-25,23.75,,
1988-11-28,24.0,,
1988-11-29,24.5,,
1988-11-30,24.63,,
1988-12-01,24.5,,
1988-12-02,24.88,,
1988-12-05,24.75,,
1988-12-06,24.63,,
1988-12-07,24.63,,
1988-12-08,24.5,,
1988-12-09,24.88,,
1988-12-12,24.75,,
1988-12-13,24.13,,
1988-12-14,24.75,,
1988-12-15,24.25,,
1988-12-16,24.5,,
1988-12-19,24.5,,
1988-12-20,24.13,,
1988-12-21,24.25,,
1988-12-22,24.5,,
1988-12-23,24.5,,
1988-12-27,24.25,,
1988-12-28,24.5,,
1988-12-29,24.63,,
1988-12-30,24.75,,
1989-01-03,24.63,,
1989-01-04,25.13,,
1989-01-05,25.13,,
1989-01-06,25.13,,
1989-01-09,25.38,,
1989-01-10,25.38,,
1989-01-11,25.63,,
1989-01-12,25.38,,
1989-01-13,25.5,,
1989-01-16,25.5,,
1989-01-17,26.5,,
1989-01-18,26.13,,
1989-01-19,25.88,,
1989-01-20,25.88,,
1989-01-23,25.63,,
1989-01-24,26.63,,
1989-01-25,26.5,,
1989-01-26,25.88,,
1989-01-27,25.63,,
1989-01-30,26.25,,
1989-01-31,25.88,,
1989-02-01,26.25,,
1989-02-02,26.13,,
1989-02-03,26.25,,
1989-02-06,26.38,,
1989-02-07,26.38,,
1989-02-08,26.63,,
1989-02-09,26.5,,
1989-02-10,26.63,,
1989-02-13,26.63,,
1989-02-14,26.5,,
1989-02-15,26.75,,
1989-02-16,26.75,,
1989-02-17,27.0,,
1989-02-21,26.88,,
1989-02-22,26.63,,
1989-02-23,27.0,,
1989-02-24,26.75,,
1989-02-27,26.75,,
1989-02-28,26.5,,
1989-03-01,26.38,,
1989-03-02,26.38,,
1989-03-03,26.5,,
1989-03-06,27.5,,
1989-03-07,26.75,,
1989-03-08,26.75,,
1989-03-09,26.75,,
1989-03-10,26.63,,
1989-03-13,27.0,,
1989-03-14,26.75,,
1989-03-15,26.5,,
1989-03-16,26.75,,
1989-03-17,26.5,,
1989-03-20,26.25,,
1989-03-21,25.88,,
1989-03-22,25.75,,
1989-03-23,25.75,,
1989-03-27,26.88,,
1989-03-28,27.0,,
1989-03-29,27.75,,
1989-03-30,28.0,,
1989-03-31,28.13,,
1989-04-03,28.0,,
1989-04-04,27.38,,
1989-04-05,26.88,,
1989-04-06,26.75,,
1989-04-07,26.63,,
1989-04-10,26.75,,
1989-04-11,26.75,,
1989-04-12,27.5,,
1989-04-13,27.5,,
1989-04-14,27.63,,
1989-04-17,27.13,,
1989-04-18,26.88,,
1989-04-19,27.5,,
1989-04-20,27.63,,
1989-04-21,28.13,,
1989-04-24,28.5,,
1989-04-25,28.38,,
1989-04-26,28.38,,
1989-04-27,29.13,,
1989-04-28,29.5,,
1989-05-01,29.75,,
1989-05-02,29.75,,
1989-05-03,29.5,,
1989-05-04,29.38,,
1989-05-05,28.75,,
1989-05-08,28.63,,
1989-05-09,29.5,,
1989-05-10,29.5,,
1989-05-11,29.75,,
1989-05-12,30.13,,
1989-05-15,30.13,,
1989-05-16,29.88,,
1989-05-17,29.75,,
1989-05-18,29.25,,
1989-05-19,30.0,,
1989-05-22,30.5,,
1989-05-23,30.25,,
1989-05-24,29.88,,
1989-05-25,29.63,,
1989-05-26,30.13,,
1989-05-30,29.88,,
1989-05-31,30.38,,
1989-06-01,30.88,,
1989-06-02,31.13,,
1989-06-05,30.63,,
1989-06-06,30.88,,
1989-06-07,31.13,,
1989-06-08,31.0,,
1989-06-09,31.0,,
1989-06-12,30.13,,
1989-06-13,29.13,,
1989-06-14,29.0,,
1989-06-15,29.13,,
1989-06-16,29.0,,
1989-06-19,29.13,,
1989-06-20,28.75,,
1989-06-21,30.5,,
1989-06-22,29.5,,
1989-06-23,29.38,,
1989-06-26,29.63,,
1989-06-27,30.0,,
1989-06-28,30.0,,
1989-06-29,29.5,,
1989-06-30,30.0,,
1989-07-03,30.0,,
1989-07-05,30.13,,
1989-07-06,31.0,,
1989-07-07,31.38,,
1989-07-10,30.88,,
1989-07-11,31.25,,
1989-07-12,32.25,,
1989-07-13,31.88,,
1989-07-14,32.0,,
1989-07-17,32.0,,
1989-07-18,31.13,,
1989-07-19,31.88,,
1989-07-20,31.5,,
1989-07-21,31.5,,
1989-07-24,31.25,,
1989-07-25,31.13,,
1989-07-26,31.13,,
1989-07-27,31.13,,
1989-07-28,31.63,,
1989-07-31,32.25,,
1989-08-01,31.25,,
1989-08-02,31.13,,
1989-08-03,31.63,,
1989-08-04,31.5,,
1989-08-07,31.75,,
1989-08-08,32.63,,
1989-08-09,31.88,,
1989-08-10,32.38,,
1989-08-11,32.0,,
1989-08-14,32.0,,
1989-08-15,30.25,,
1989-08-16,30.0,,
1989-08-17,30.38,,
1989-08-18,30.25,,
1989-08-21,29.88,,
1989-08-22,29.75,,
1989-08-23,30.5,,
1989-08-24,30.75,,
1989-08-25,30.75,,
1989-08-28,31.25,,
1989-08-29,31.38,,
1989-08-30,31.38,,
1989-08-31,31.38,,
1989-09-01,31.75,,
1989-09-05,31.5,,
1989-09-06,31.38,,
1989-09-07,31.25,,
1989-09-08,31.63,,
1989-09-11,31.5,,
1989-09-12,31.38,,
1989-09-13,31.13,,
1989-09-14,30.25,,
1989-09-15,30.25,,
1989-09-18,29.5,,
1989-09-19,29.25,,
1989-09-20,29.38,,
1989-09-21,29.0,,
1989-09-22,28.75,,
1989-09-25,28.88,,
1989-09-26,28.63,,
1989-09-27,28.63,,
1989-09-28,29.0,,
1989-09-29,29.13,,
1989-10-02,29.25,,
1989-10-03,29.38,,
1989-10-04,29.0,,
1989-10-05,28.38,,
1989-10-06,28.38,,
1989-10-09,29.0,,
1989-10-10,29.63,,
1989-10-11,29.38,,
1989-10-12,29.5,,
1989-10-13,28.0,,
1989-10-16,28.5,,
1989-10-17,28.25,,
1989-10-18,28.25,,
1989-10-19,29.0,,
1989-10-20,28.13,,
1989-10-23,27.38,,
1989-10-24,27.38,,
1989-10-25,26.88,,
1989-10-26,25.88,,
1989-10-27,25.63,,
1989-10-30,26.38,,
1989-10-31,27.13,,
1989-11-01,27.75,,
1989-11-02,27.63,,
1989-11-03,28.13,,
1989-11-06,28.38,,
1989-11-07,28.88,,
1989-11-08,29.25,,
1989-11-09,29.13,,
1989-11-10,29.13,,
1989-11-13,29.25,,
1989-11-14,29.38,,
1989-11-15,29.63,,
1989-11-16,29.38,,
1989-11-17,29.75,,
1989-11-20,29.5,,
1989-11-21,30.0,,
1989-11-22,29.5,,
1989-11-24,29.25,,
1989-11-27,29.63,,
1989-11-28,29.88,,
1989-11-29,29.63,,
1989-11-30,29.5,,
1989-12-01,29.38,,
1989-12-04,29.25,,
1989-12-05,28.88,,
1989-12-06,29.75,,
1989-12-07,29.63,,
1989-12-08,29.25,,
1989-12-11,29.0,,
1989-12-12,29.63,,
1989-12-13,29.75,,
1989-12-14,30.13,,
1989-12-15,31.63,,
1989-12-18,30.13,,
1989-12-19,30.75,,
1989-12-20,31.13,,
1989-12-21,31.13,,
1989-12-22,31.88,,
1989-12-26,32.5,,
1989-12-27,32.75,,
1989-12-28,32.75,,
1989-12-29,33.0,,
1990-01-02,32.25,,
1990-01-03,32.38,,
1990-01-04,32.75,,
1990-01-05,31.75,,
1990-01-08,32.25,,
1990-01-09,32.25,,
1990-01-10,32.38,,
1990-01-11,33.5,,
1990-01-12,31.5,,
1990-01-15,31.75,,
1990-01-16,31.63,,
1990-01-17,30.75,,
1990-01-18,30.88,,
1990-01-19,30.38,,
1990-01-22,29.88,,
1990-01-23,30.75,,
1990-01-24,31.38,,
1990-01-25,31.25,,
1990-01-26,30.25,,
1990-01-29,30.0,,
1990-01-30,30.25,,
1990-01-31,30.5,,
1990-02-01,29.88,,
1990-02-02,30.5,,
1990-02-05,30.38,,
1990-02-06,30.38,,
1990-02-07,31.25,,
1990-02-08,31.0,,
1990-02-09,31.13,,
1990-02-12,31.0,,
1990-02-13,31.0,,
1990-02-14,31.13,,
1990-02-15,31.88,,
1990-02-16,31.13,,
1990-02-20,30.88,,
1990-02-21,31.88,,
1990-02-22,32.0,,
1990-02-23,31.25,,
1990-02-26,31.25,,
1990-02-27,31.63,,
1990-02-28,31.75,,
1990-03-01,32.75,,
1990-03-02,33.13,,
1990-03-05,32.63,,
1990-03-06,32.75,,
1990-03-07,32.63,,
1990-03-08,33.0,,
1990-03-09,33.13,,
1990-03-12,32.75,,
1990-03-13,33.0,,
1990-03-14,33.25,,
1990-03-15,33.0,,
1990-03-16,33.38,,
1990-03-19,33.0,,
1990-03-20,32.25,,
1990-03-21,31.75,,
1990-03-22,31.0,,
1990-03-23,30.13,,
1990-03-26,30.38,,
1990-03-27,30.75,,
1990-03-28,30.5,,
1990-03-29,30.5,,
1990-03-30,30.63,,
1990-04-02,30.0,,
1990-04-03,30.0,,
1990-04-04,30.13,,
1990-04-05,28.75,,
1990-04-06,28.75,,
1990-04-09,29.25,,
1990-04-10,29.25,,
1990-04-11,29.25,,
1990-04-12,30.0,,
1990-04-16,29.63,,
1990-04-17,29.63,,
1990-04-18,29.5,,
1990-04-19,29.5,,
1990-04-20,27.88,,
1990-04-23,28.25,,
1990-04-24,27.75,,
1990-04-25,27.75,,
1990-04-26,28.13,,
1990-04-27,28.13,,
1990-04-30,28.13,,
1990-05-01,28.0,,
1990-05-02,27.88,,
1990-05-03,27.25,,
1990-05-04,27.38,,
1990-05-07,27.5,,
1990-05-08,27.5,,
1990-05-09,27.25,,
1990-05-10,27.25,,
1990-05-11,27.5,,
1990-05-14,27.13,,
1990-05-15,27.63,,
1990-05-16,27.88,,
1990-05-17,28.25,,
1990-05-18,28.5,,
1990-05-21,28.38,,
1990-05-22,28.5,,
1990-05-23,28.38,,
1990-05-24,29.13,,
1990-05-25,29.0,,
1990-05-29,29.25,,
1990-05-30,29.5,,
1990-05-31,29.75,,
1990-06-01,29.88,,
1990-06-04,30.38,,
1990-06-05,30.25,,
1990-06-06,29.5,,
1990-06-07,29.13,,
1990-06-08,29.25,,
1990-06-11,29.63,,
1990-06-12,30.13,,
1990-06-13,29.5,,
1990-06-14,29.5,,
1990-06-15,29.5,,
1990-06-18,28.75,,
1990-06-19,29.0,,
1990-06-20,29.25,,
1990-06-21,29.75,,
1990-06-22,28.88,,
1990-06-25,28.5,,
1990-06-26,27.88,,
1990-06-27,27.5,,
1990-06-28,27.5,,
1990-06-29,28.13,,
1990-07-02,27.5,,
1990-07-03,27.75,,
1990-07-05,28.0,,
1990-07-06,28.25,,
1990-07-09,28.75,,
1990-07-10,29.5,,
1990-07-11,29.13,,
1990-07-12,29.13,,
1990-07-13,28.63,,
1990-07-16,28.38,,
1990-07-17,28.75,,
1990-07-18,29.0,,
1990-07-19,28.75,,
1990-07-20,27.75,,
1990-07-23,27.25,,
1990-07-24,27.38,,
1990-07-25,27.63,,
1990-07-26,28.0,,
1990-07-27,27.63,,
1990-07-30,27.75,,
1990-07-31,27.13,,
1990-08-01,26.25,,
1990-08-02,25.38,,
1990-08-03,26.0,,
1990-08-06,25.13,,
1990-08-07,24.88,,
1990-08-08,24.75,,
1990-08-09,25.13,,
1990-08-10,24.88,,
1990-08-13,26.75,,
1990-08-14,26.25,,
1990-08-15,25.88,,
1990-08-16,24.88,,
1990-08-17,23.88,,
1990-08-20,23.5,,
1990-08-21,22.88,,
1990-08-22,23.63,,
1990-08-23,22.25,,
1990-08-24,21.5,,
1990-08-27,22.0,,
1990-08-28,23.0,,
1990-08-29,24.38,,
1990-08-30,23.25,,
1990-08-31,23.13,,
1990-09-04,23.5,,
1990-09-05,24.5,,
1990-09-06,23.63,,
1990-09-07,23.63,,
1990-09-10,22.88,,
1990-09-11,22.88,,
1990-09-12,23.0,,
1990-09-13,22.5,,
1990-09-14,22.25,,
1990-09-17,22.5,,
1990-09-18,22.13,,
1990-09-19,22.38,,
1990-09-20,22.0,,
1990-09-21,21.63,,
1990-09-24,21.0,,
1990-09-25,21.5,,
1990-09-26,20.88,,
1990-09-27,20.38,,
1990-09-28,20.13,,
1990-10-01,19.88,,
1990-10-02,20.13,,
1990-10-03,20.38,,
1990-10-04,21.0,,
1990-10-05,20.75,,
1990-10-08,20.63,,
1990-10-09,18.63,,
1990-10-10,18.25,,
1990-10-11,18.38,,
1990-10-12,18.63,,
1990-10-15,18.38,,
1990-10-16,18.0,,
1990-10-17,17.88,,
1990-10-18,18.0,,
1990-10-19,18.75,,
1990-10-22,19.38,,
1990-10-23,20.0,,
1990-10-24,19.63,,
1990-10-25,19.13,,
1990-10-26,19.0,,
1990-10-29,18.38,,
1990-10-30,18.38,,
1990-10-31,18.25,,
1990-11-01,18.0,,
1990-11-02,18.0,,
1990-11-05,18.0,,
1990-11-06,18.25,,
1990-11-07,19.13,,
1990-11-08,18.5,,
1990-11-09,19.0,,
1990-11-12,20.13,,
1990-11-13,21.88,,
1990-11-14,22.5,,
1990-11-15,22.38,,
1990-11-16,22.25,,
1990-11-19,22.0,,
1990-11-20,21.88,,
1990-11-21,22.0,,
1990-11-23,22.0,,
1990-11-26,22.13,,
1990-11-27,23.25,,
1990-11-28,23.5,,
1990-11-29,23.0,,
1990-11-30,23.25,,
1990-12-03,22.88,,
1990-12-04,23.0,,
1990-12-05,23.5,,
1990-12-06,23.88,,
1990-12-07,24.88,,
1990-12-10,25.25,,
1990-12-11,24.75,,
1990-12-12,25.25,,
1990-12-13,24.75,,
1990-12-14,24.0,,
1990-12-17,23.75,,
1990-12-18,22.88,,
1990-12-19,24.75,,
1990-12-20,24.63,,
1990-12-21,24.5,,
1990-12-24,23.88,,
1990-12-26,23.25,,
1990-12-27,22.5,,
1990-12-28,23.38,,
1990-12-31,23.5,,
1991-01-02,23.13,,
1991-01-03,22.5,,
1991-01-04,23.0,,
1991-01-07,22.75,,
1991-01-08,22.88,,
1991-01-09,22.63,,
1991-01-10,22.75,,
1991-01-11,21.63,,
1991-01-14,21.75,,
1991-01-15,21.13,,
1991-01-16,20.25,,
1991-01-17,20.88,,
1991-01-18,21.75,,
1991-01-21,21.75,,
1991-01-22,21.63,,
1991-01-23,21.75,,
1991-01-24,22.5,,
1991-01-25,22.38,,
1991-01-28,22.5,,
1991-01-29,23.38,,
1991-01-30,23.63,,
1991-01-31,24.88,,
1991-02-01,25.63,,
1991-02-04,24.75,,
1991-02-05,24.38,,
1991-02-06,24.63,,
1991-02-07,24.5,,
1991-02-08,24.63,,
1991-02-11,24.88,,
1991-02-12,25.0,,
1991-02-13,25.75,,
1991-02-14,24.25,,
1991-02-15,24.0,,
1991-02-19,24.0,,
1991-02-20,23.5,,
1991-02-21,23.13,,
1991-02-22,23.63,,
1991-02-25,23.88,,
1991-02-26,24.0,,
1991-02-27,24.75,,
1991-02-28,25.5,,
1991-03-01,26.13,,
1991-03-04,26.0,,
1991-03-05,26.38,,
1991-03-06,27.63,,
1991-03-07,27.25,,
1991-03-08,27.5,,
1991-03-11,27.25,,
1991-03-12,26.88,,
1991-03-13,27.0,,
1991-03-14,26.75,,
1991-03-15,26.88,,
1991-03-18,26.75,,
1991-03-19,26.38,,
1991-03-20,25.88,,
1991-03-21,26.5,,
1991-03-22,26.75,,
1991-03-25,27.25,,
1991-03-26,28.75,,
1991-03-27,28.5,,
1991-03-28,29.38,,
1991-04-01,28.5,,
1991-04-02,29.0,,
1991-04-03,28.5,,
1991-04-04,29.0,,
1991-04-05,28.25,,
1991-04-08,29.0,,
1991-04-09,28.63,,
1991-04-10,28.75,,
1991-04-11,28.75,,
1991-04-12,28.38,,
1991-04-15,28.13,,
1991-04-16,29.38,,
1991-04-17,30.0,,
1991-04-18,29.5,,
1991-04-19,28.88,,
1991-04-22,28.63,,
1991-04-23,31.75,,
1991-04-24,31.38,,
1991-04-25,30.25,,
1991-04-26,29.25,,
1991-04-29,29.13,,
1991-04-30,30.13,,
1991-05-01,30.88,,
1991-05-02,32.0,,
1991-05-03,32.63,,
1991-05-06,33.0,,
1991-05-07,30.75,,
1991-05-08,31.25,,
1991-05-09,31.75,,
1991-05-10,31.25,,
1991-05-13,31.38,,
1991-05-14,31.0,,
1991-05-15,29.0,,
1991-05-16,29.0,,
1991-05-17,29.88,,
1991-05-20,30.13,,
1991-05-21,30.38,,
1991-05-22,30.0,,
1991-05-23,30.63,,
1991-05-24,30.5,,
1991-05-28,31.25,,
1991-05-29,32.63,,
1991-05-30,32.88,,
1991-05-31,33.38,,
1991-06-03,33.0,,
1991-06-04,33.25,,
1991-06-05,33.5,,
1991-06-06,32.5,,
1991-06-07,32.25,,
1991-06-10,32.38,,
1991-06-11,32.75,,
1991-06-12,32.38,,
1991-06-13,32.25,,
1991-06-14,32.75,,
1991-06-17,33.75,,
1991-06-18,33.13,,
1991-06-19,32.63,,
1991-06-20,33.0,,
1991-06-21,32.88,,
1991-06-24,32.38,,
1991-06-25,32.38,,
1991-06-26,32.38,,
1991-06-27,32.88,,
1991-06-28,32.13,,
1991-07-01,32.25,,
1991-07-02,31.75,,
1991-07-03,31.38,,
1991-07-05,31.5,,
1991-07-08,31.75,,
1991-07-09,31.38,,
1991-07-10,31.0,,
1991-07-11,31.25,,
1991-07-12,31.25,,
1991-07-15,30.88,,
1991-07-16,31.75,,
1991-07-17,32.13,,
1991-07-18,32.5,,
1991-07-19,31.5,,
1991-07-22,32.38,,
1991-07-23,32.63,,
1991-07-24,32.88,,
1991-07-25,32.88,,
1991-07-26,33.13,,
1991-07-29,32.38,,
1991-07-30,34.75,,
1991-07-31,35.5,,
1991-08-01,36.5,,
1991-08-02,36.75,,
1991-08-05,36.63,,
1991-08-06,36.5,,
1991-08-07,35.88,,
1991-08-08,36.0,,
1991-08-09,36.0,,
1991-08-12,36.5,,
1991-08-13,35.88,,
1991-08-14,35.63,,
1991-08-15,36.0,,
1991-08-16,35.5,,
1991-08-19,35.0,,
1991-08-20,35.25,,
1991-08-21,36.38,,
1991-08-22,36.75,,
1991-08-23,36.88,,
1991-08-26,36.63,,
1991-08-27,36.75,,
1991-08-28,37.13,,
1991-08-29,36.88,,
1991-08-30,37.0,,
1991-09-03,36.75,,
1991-09-04,36.0,,
1991-09-05,35.13,,
1991-09-06,35.75,,
1991-09-09,36.0,,
1991-09-10,35.75,,
1991-09-11,35.88,,
1991-09-12,35.75,,
1991-09-13,36.38,,
1991-09-16,37.0,,
1991-09-17,36.0,,
1991-09-18,36.13,,
1991-09-19,36.13,,
1991-09-20,37.38,,
1991-09-23,38.13,,
1991-09-24,39.0,,
1991-09-25,40.0,,
1991-09-26,39.5,,
1991-09-27,39.0,,
1991-09-30,38.25,,
1991-10-01,38.25,,
1991-10-02,38.0,,
1991-10-03,37.5,,
1991-10-04,37.5,,
1991-10-07,37.5,,
1991-10-08,37.25,,
1991-10-09,37.25,,
1991-10-10,37.5,,
1991-10-11,37.63,,
1991-10-14,38.0,,
1991-10-15,37.25,,
1991-10-16,38.88,,
1991-10-17,39.25,,
1991-10-18,38.13,,
1991-10-21,37.88,,
1991-10-22,38.25,,
1991-10-23,40.13,,
1991-10-24,38.75,,
1991-10-25,38.38,,
1991-10-28,38.38,,
1991-10-29,37.63,,
1991-10-30,37.13,,
1991-10-31,36.88,,
1991-11-01,36.0,,
1991-11-04,35.75,,
1991-11-05,34.75,,
1991-11-06,35.25,,
1991-11-07,36.88,,
1991-11-08,37.5,,
1991-11-11,36.75,,
1991-11-12,37.38,,
1991-11-13,37.63,,
1991-11-14,37.0,,
1991-11-15,36.25,,
1991-11-18,35.75,,
1991-11-19,34.5,,
1991-11-20,34.88,,
1991-11-21,35.25,,
1991-11-22,35.25,,
1991-11-25,35.13,,
1991-11-26,34.38,,
1991-11-27,33.88,,
1991-11-29,33.63,,
1991-12-02,34.75,,
1991-12-03,34.38,,
1991-12-04,34.75,,
1991-12-05,33.88,,
1991-12-06,32.75,,
1991-12-09,31.0,,
1991-12-10,32.38,,
1991-12-11,33.63,,
1991-12-12,33.5,,
1991-12-13,32.88,,
1991-12-16,32.5,,
1991-12-17,32.0,,
1991-12-18,33.0,,
1991-12-19,33.5,,
1991-12-20,36.0,,
1991-12-23,35.25,,
1991-12-24,36.88,,
1991-12-26,38.0,,
1991-12-27,38.63,,
1991-12-30,39.75,,
1991-12-31,38.88,,
1992-01-02,38.75,,
1992-01-03,38.75,,
1992-01-06,39.13,,
1992-01-07,38.88,,
1992-01-08,38.13,,
1992-01-09,38.38,,
1992-01-10,37.0,,
1992-01-13,36.63,,
1992-01-14,37.75,,
1992-01-15,40.25,,
1992-01-16,43.38,,
1992-01-17,43.25,,
1992-01-20,42.88,,
1992-01-21,41.88,,
1992-01-22,41.75,,
1992-01-23,42.75,,
1992-01-24,42.25,,
1992-01-27,41.38,,
1992-01-28,42.25,,
1992-01-29,42.38,,
1992-01-30,41.88,,
1992-01-31,41.88,,
1992-02-03,41.63,,
1992-02-04,42.38,,
1992-02-05,42.5,,
1992-02-06,41.13,,
1992-02-07,40.5,,
1992-02-10,43.5,,
1992-02-11,44.0,,
1992-02-12,44.75,,
1992-02-13,44.63,,
1992-02-14,44.25,,
1992-02-18,44.38,,
1992-02-19,45.13,,
1992-02-20,47.13,,
1992-02-21,46.5,,
1992-02-24,47.0,,
1992-02-25,45.13,,
1992-02-26,46.5,,
1992-02-27,44.75,,
1992-02-28,44.0,,
1992-03-02,43.5,,
1992-03-03,44.63,,
1992-03-04,43.75,,
1992-03-05,44.13,,
1992-03-06,42.63,,
1992-03-09,43.5,,
1992-03-10,44.75,,
1992-03-11,44.25,,
1992-03-12,44.25,,
1992-03-13,44.88,,
1992-03-16,44.13,,
1992-03-17,45.25,,
1992-03-18,45.63,,
1992-03-19,45.75,,
1992-03-20,46.38,,
1992-03-23,46.5,,
1992-03-24,46.5,,
1992-03-25,45.25,,
1992-03-26,46.0,,
1992-03-27,44.88,,
1992-03-30,44.75,,
1992-03-31,44.75,,
1992-04-01,44.75,,
1992-04-02,43.5,,
1992-04-03,43.63,,
1992-04-06,43.63,,
1992-04-07,42.13,,
1992-04-08,42.0,,
1992-04-09,43.88,,
1992-04-10,45.75,,
1992-04-13,45.63,,
1992-04-14,46.63,,
1992-04-15,48.88,,
1992-04-16,47.75,,
1992-04-20,45.63,,
1992-04-21,43.38,,
1992-04-22,45.5,,
1992-04-23,46.38,,
1992-04-24,46.25,,
1992-04-27,45.5,,
1992-04-28,42.88,,
1992-04-29,42.63,,
1992-04-30,43.88,,
1992-05-01,43.75,,
1992-05-04,42.63,,
1992-05-05,43.0,,
1992-05-06,43.25,,
1992-05-07,43.13,,
1992-05-08,42.38,,
1992-05-11,42.13,,
1992-05-12,42.25,,
1992-05-13,42.38,,
1992-05-14,41.75,,
1992-05-15,40.63,,
1992-05-18,40.0,,
1992-05-19,41.0,,
1992-05-20,41.5,,
1992-05-21,41.75,,
1992-05-22,41.25,,
1992-05-26,40.75,,
1992-05-27,41.13,,
1992-05-28,41.25,,
1992-05-29,41.13,,
1992-06-01,41.13,,
1992-06-02,41.25,,
1992-06-03,41.13,,
1992-06-04,40.88,,
1992-06-05,40.38,,
1992-06-08,39.5,,
1992-06-09,38.38,,
1992-06-10,36.5,,
1992-06-11,36.63,,
1992-06-12,36.5,,
1992-06-15,35.0,,
1992-06-16,35.0,,
1992-06-17,34.88,,
1992-06-18,35.38,,
1992-06-19,36.0,,
1992-06-22,36.25,,
1992-06-23,37.38,,
1992-06-24,37.13,,
1992-06-25,37.0,,
1992-06-26,37.0,,
1992-06-29,37.38,,
1992-06-30,37.25,,
1992-07-01,37.63,,
1992-07-02,37.88,,
1992-07-06,38.25,,
1992-07-07,37.25,,
1992-07-08,38.13,,
1992-07-09,38.13,,
1992-07-10,38.25,,
1992-07-13,38.13,,
1992-07-14,38.13,,
1992-07-15,38.13,,
1992-07-16,38.25,,
1992-07-17,37.63,,
1992-07-20,37.5,,
1992-07-21,37.38,,
1992-07-22,37.13,,
1992-07-23,37.75,,
1992-07-24,37.63,,
1992-07-27,37.88,,
1992-07-28,39.0,,
1992-07-29,39.63,,
1992-07-30,40.25,,
1992-07-31,40.0,,
1992-08-03,40.0,,
1992-08-04,39.25,,
1992-08-05,39.5,,
1992-08-06,40.0,,
1992-08-07,40.13,,
1992-08-10,40.13,,
1992-08-11,39.38,,
1992-08-12,38.75,,
1992-08-13,38.13,,
1992-08-14,38.5,,
1992-08-17,38.75,,
1992-08-18,38.88,,
1992-08-19,38.63,,
1992-08-20,38.13,,
1992-08-21,38.0,,
1992-08-24,36.75,,
1992-08-25,36.5,,
1992-08-26,36.0,,
1992-08-27,35.0,,
1992-08-28,35.25,,
1992-08-31,35.75,,
1992-09-01,35.88,,
1992-09-02,36.63,,
1992-09-03,37.38,,
1992-09-04,37.75,,
1992-09-08,37.75,,
1992-09-09,38.38,,
1992-09-10,39.0,,
1992-09-11,39.63,,
1992-09-14,40.13,,
1992-09-15,39.88,,
1992-09-16,39.25,,
1992-09-17,39.38,,
1992-09-18,39.88,,
1992-09-21,39.38,,
1992-09-22,39.38,,
1992-09-23,38.75,,
1992-09-24,38.38,,
1992-09-25,38.0,,
1992-09-28,38.0,,
1992-09-29,37.63,,
1992-09-30,37.63,,
1992-10-01,36.38,,
1992-10-02,36.38,,
1992-10-05,35.5,,
1992-10-06,36.25,,
1992-10-07,35.75,,
1992-10-08,36.63,,
1992-10-09,35.63,,
1992-10-12,36.25,,
1992-10-13,36.63,,
1992-10-14,36.13,,
1992-10-15,36.25,,
1992-10-16,36.75,,
1992-10-19,36.5,,
1992-10-20,36.75,,
1992-10-21,36.88,,
1992-10-22,37.13,,
1992-10-23,38.88,,
1992-10-26,39.0,,
1992-10-27,39.0,,
1992-10-28,39.0,,
1992-10-29,38.88,,
1992-10-30,39.38,,
1992-11-02,39.63,,
1992-11-03,39.0,,
1992-11-04,38.75,,
1992-11-05,39.5,,
1992-11-06,39.13,,
