date,IBM,dcf,Deviation
1981-08-12,14.47,,
1981-08-13,14.56,,
1981-08-14,14.5,,
1981-08-17,14.19,,
1981-08-18,14.16,,
1981-08-19,14.25,,
1981-08-20,14.31,,
1981-08-21,14.22,,
1981-08-24,13.97,,
1981-08-25,13.97,,
1981-08-26,13.88,,
1981-08-27,13.81,,
1981-08-28,13.97,,
1981-08-31,13.78,,
1981-09-01,14.0,,
1981-09-02,13.94,,
1981-09-03,13.66,,
1981-09-04,13.5,,
1981-09-08,13.5,,
1981-09-09,13.53,,
1981-09-10,13.69,,
1981-09-11,13.94,,
1981-09-14,13.97,,
1981-09-15,13.88,,
1981-09-16,13.72,,
1981-09-17,13.53,,
1981-09-18,13.5,,
1981-09-21,13.72,,
1981-09-22,13.59,,
1981-09-23,13.63,,
1981-09-24,13.66,,
1981-09-25,13.41,,
1981-09-28,13.72,,
1981-09-29,13.31,,
1981-09-30,13.53,,
1981-10-01,13.5,,
1981-10-02,13.75,,
1981-10-05,13.78,,
1981-10-06,13.56,,
1981-10-07,13.75,,
1981-10-08,13.88,,
1981-10-09,13.97,,
1981-10-12,13.88,,
1981-10-13,13.44,,
1981-10-14,13.13,,
1981-10-15,13.06,,
1981-10-16,12.81,,
1981-10-19,12.81,,
1981-10-20,12.91,,
1981-10-21,12.84,,
1981-10-22,12.78,,
1981-10-23,12.75,,
1981-10-26,12.66,,
1981-10-27,12.69,,
1981-10-28,12.38,,
1981-10-29,12.25,,
1981-10-30,12.88,,
1981-11-02,13.25,,
1981-11-03,13.25,,
1981-11-04,13.09,,
1981-11-05,12.88,,
1981-11-06,12.72,,
1981-11-09,12.91,,
1981-11-10,13.06,,
1981-11-11,13.13,,
1981-11-12,13.19,,
1981-11-13,12.91,,
1981-11-16,12.75,,
1981-11-17,12.75,,
1981-11-18,12.59,,
1981-11-19,12.59,,
1981-11-20,12.66,,
1981-11-23,12.63,,
1981-11-24,13.06,,
1981-11-25,13.16,,
1981-11-27,13.63,,
1981-11-30,13.63,,
1981-12-01,13.53,,
1981-12-02,13.25,,
1981-12-03,13.5,,
1981-12-04,13.66,,
1981-12-07,13.38,,
1981-12-08,13.31,,
1981-12-09,13.47,,
1981-12-10,13.66,,
1981-12-11,13.59,,
1981-12-14,13.34,,
1981-12-15,13.41,,
1981-12-16,13.53,,
1981-12-17,13.94,,
1981-12-18,14.19,,
1981-12-21,14.09,,
1981-12-22,14.22,,
1981-12-23,14.03,,
1981-12-24,14.25,,
1981-12-28,14.13,,
1981-12-29,14.0,,
1981-12-30,14.31,,
1981-12-31,14.22,,
1982-01-04,14.56,,
1982-01-05,14.25,,
1982-01-06,14.19,,
1982-01-07,14.19,,
1982-01-08,14.19,,
1982-01-11,14.19,,
1982-01-12,14.38,,
1982-01-13,14.34,,
1982-01-14,14.72,,
1982-01-15,14.94,,
1982-01-18,15.47,,
1982-01-19,15.25,,
1982-01-20,15.38,,
1982-01-21,15.63,,
1982-01-22,15.41,,
1982-01-25,15.5,,
1982-01-26,15.44,,
1982-01-27,15.66,,
1982-01-28,16.09,,
1982-01-29,15.91,,
1982-02-01,15.66,,
1982-02-02,15.75,,
1982-02-03,15.69,,
1982-02-04,15.81,,
1982-02-05,15.81,,
1982-02-08,15.38,,
1982-02-09,15.34,,
1982-02-10,15.47,,
1982-02-11,15.31,,
1982-02-12,15.25,,
1982-02-16,15.56,,
1982-02-17,15.56,,
1982-02-18,15.69,,
1982-02-19,15.59,,
1982-02-22,15.09,,
1982-02-23,15.22,,
1982-02-24,15.5,,
1982-02-25,15.41,,
1982-02-26,15.47,,
1982-03-01,15.53,,
1982-03-02,15.25,,
1982-03-03,14.97,,
1982-03-04,14.78,,
1982-03-05,14.63,,
1982-03-08,14.38,,
1982-03-09,14.66,,
1982-03-10,14.75,,
1982-03-11,14.56,,
1982-03-12,14.47,,
1982-03-15,14.72,,
1982-03-16,14.34,,
1982-03-17,14.34,,
1982-03-18,14.47,,
1982-03-19,14.41,,
1982-03-22,14.78,,
1982-03-23,14.88,,
1982-03-24,14.78,,
1982-03-25,14.94,,
1982-03-26,14.75,,
1982-03-29,14.97,,
1982-03-30,15.09,,
1982-03-31,14.94,,
1982-04-01,15.25,,
1982-04-02,15.38,,
1982-04-05,15.38,,
1982-04-06,15.44,,
1982-04-07,15.44,,
1982-04-08,15.56,,
1982-04-12,15.53,,
1982-04-13,15.5,,
1982-04-14,15.91,,
1982-04-15,16.16,,
1982-04-16,16.13,,
1982-04-19,15.94,,
1982-04-20,15.81,,
1982-04-21,15.97,,
1982-04-22,16.09,,
1982-04-23,16.44,,
1982-04-26,16.5,,
1982-04-27,16.28,,
1982-04-28,16.22,,
1982-04-29,16.03,,
1982-04-30,16.06,,
1982-05-03,16.13,,
1982-05-04,16.19,,
1982-05-05,16.28,,
1982-05-06,16.22,,
1982-05-07,16.19,,
1982-05-10,15.97,,
1982-05-11,16.09,,
1982-05-12,15.97,,
1982-05-13,15.91,,
1982-05-14,15.91,,
1982-05-17,15.72,,
1982-05-18,15.69,,
1982-05-19,15.63,,
1982-05-20,15.75,,
1982-05-21,15.66,,
1982-05-24,15.56,,
1982-05-25,15.47,,
1982-05-26,15.5,,
1982-05-27,15.5,,
1982-05-28,15.38,,
1982-06-01,15.44,,
1982-06-02,15.5,,
1982-06-03,15.38,,
1982-06-04,15.06,,
1982-06-07,15.0,,
1982-06-08,14.56,,
1982-06-09,14.53,,
1982-06-10,14.69,,
1982-06-11,14.91,,
1982-06-14,14.78,,
1982-06-15,14.94,,
1982-06-16,14.88,,
1982-06-17,14.63,,
1982-06-18,14.59,,
1982-06-21,14.66,,
1982-06-22,14.97,,
1982-06-23,15.28,,
1982-06-24,15.13,,
1982-06-25,15.06,,
1982-06-28,15.28,,
1982-06-29,15.28,,
1982-06-30,15.16,,
1982-07-01,15.16,,
1982-07-02,15.0,,
1982-07-06,15.09,,
1982-07-07,15.25,,
1982-07-08,15.38,,
1982-07-09,15.63,,
1982-07-12,16.72,,
1982-07-13,16.13,,
1982-07-14,16.72,,
1982-07-15,16.69,,
1982-07-16,16.69,,
1982-07-19,16.47,,
1982-07-20,16.84,,
1982-07-21,16.88,,
1982-07-22,16.66,,
1982-07-23,16.63,,
1982-07-26,16.47,,
1982-07-27,16.38,,
1982-07-28,16.22,,
1982-07-29,16.38,,
1982-07-30,16.41,,
1982-08-02,16.69,,
1982-08-03,16.5,,
1982-08-04,16.41,,
1982-08-05,15.97,,
1982-08-06,15.78,,
1982-08-09,15.81,,
1982-08-10,15.75,,
1982-08-11,15.59,,
1982-08-12,15.56,,
1982-08-13,15.72,,
1982-08-16,15.72,,
1982-08-17,16.5,,
1982-08-18,16.44,,
1982-08-19,16.5,,
1982-08-20,17.06,,
1982-08-23,17.34,,
1982-08-24,17.09,,
1982-08-25,17.28,,
1982-08-26,17.28,,
1982-08-27,17.25,,
1982-08-30,17.47,,
1982-08-31,17.63,,
1982-09-01,17.44,,
1982-09-02,17.84,,
1982-09-03,18.03,,
1982-09-07,18.13,,
1982-09-08,18.13,,
1982-09-09,17.97,,
1982-09-10,17.84,,
1982-09-13,18.22,,
1982-09-14,18.13,,
1982-09-15,18.34,,
1982-09-16,18.53,,
1982-09-17,18.53,,
1982-09-20,18.69,,
1982-09-21,19.19,,
1982-09-22,18.88,,
1982-09-23,19.09,,
1982-09-24,19.0,,
1982-09-27,19.16,,
1982-09-28,19.06,,
1982-09-29,18.69,,
1982-09-30,18.34,,
1982-10-01,18.53,,
1982-10-04,18.63,,
1982-10-05,18.78,,
1982-10-06,19.75,,
1982-10-07,20.09,,
1982-10-08,20.28,,
1982-10-11,20.88,,
1982-10-12,20.69,,
1982-10-13,20.88,,
1982-10-14,20.03,,
1982-10-15,19.88,,
1982-10-18,20.75,,
1982-10-19,20.53,,
1982-10-20,21.13,,
1982-10-21,21.19,,
1982-10-22,20.69,,
1982-10-25,20.0,,
1982-10-26,20.5,,
1982-10-27,20.41,,
1982-10-28,19.91,,
1982-10-29,19.97,,
1982-11-01,20.38,,
1982-11-02,20.47,,
1982-11-03,21.31,,
1982-11-04,21.0,,
1982-11-05,21.06,,
1982-11-08,20.84,,
1982-11-09,21.44,,
1982-11-10,21.09,,
1982-11-11,21.34,,
1982-11-12,21.34,,
1982-11-15,20.56,,
1982-11-16,20.53,,
1982-11-17,21.0,,
1982-11-18,20.94,,
1982-11-19,20.88,,
1982-11-22,20.13,,
1982-11-23,20.31,,
1982-11-24,20.69,,
1982-11-26,20.84,,
1982-11-29,20.63,,
1982-11-30,21.63,,
1982-12-01,21.63,,
1982-12-02,22.06,,
1982-12-03,22.06,,
1982-12-06,23.19,,
1982-12-07,23.78,,
1982-12-08,23.63,,
1982-12-09,23.41,,
1982-12-10,23.19,,
1982-12-13,23.47,,
1982-12-14,22.75,,
1982-12-15,22.34,,
1982-12-16,22.69,,
1982-12-17,23.34,,
1982-12-20,23.13,,
1982-12-21,23.94,,
1982-12-22,23.38,,
1982-12-23,23.41,,
1982-12-27,24.09,,
1982-12-28,23.78,,
1982-12-29,24.16,,
1982-12-30,24.03,,
1982-12-31,24.06,,
1983-01-03,23.25,,
1983-01-04,23.91,,
1983-01-05,24.0,,
1983-01-06,24.41,,
1983-01-07,24.16,,
1983-01-10,24.5,,
1983-01-11,24.5,,
1983-01-12,24.53,,
1983-01-13,24.66,,
1983-01-14,24.78,,
1983-01-17,24.81,,
1983-01-18,24.91,,
1983-01-19,24.63,,
1983-01-20,24.47,,
1983-01-21,23.66,,
1983-01-24,23.47,,
1983-01-25,24.0,,
1983-01-26,23.78,,
1983-01-27,24.41,,
1983-01-28,24.34,,
1983-01-31,24.72,,
1983-02-01,24.25,,
1983-02-02,24.0,,
1983-02-03,23.88,,
1983-02-04,24.34,,
1983-02-07,24.28,,
1983-02-08,23.78,,
1983-02-09,23.63,,
1983-02-10,24.09,,
1983-02-11,24.09,,
1983-02-14,24.75,,
1983-02-15,24.72,,
1983-02-16,24.59,,
1983-02-17,24.59,,
1983-02-18,24.66,,
1983-02-22,24.28,,
1983-02-23,24.69,,
1983-02-24,25.22,,
1983-02-25,25.09,,
1983-02-28,24.75,,
1983-03-01,25.44,,
1983-03-02,25.53,,
1983-03-03,25.47,,
1983-03-04,25.56,,
1983-03-07,25.75,,
1983-03-08,25.22,,
1983-03-09,25.56,,
1983-03-10,25.06,,
1983-03-11,25.19,,
1983-03-14,25.13,,
1983-03-15,25.22,,
1983-03-16,24.72,,
1983-03-17,24.72,,
1983-03-18,24.97,,
1983-03-21,25.19,,
1983-03-22,25.03,,
1983-03-23,25.53,,
1983-03-24,25.56,,
1983-03-25,25.53,,
1983-03-28,25.59,,
1983-03-29,25.72,,
1983-03-30,26.06,,
1983-03-31,25.44,,
1983-04-04,25.59,,
1983-04-05,25.5,,
1983-04-06,25.66,,
1983-04-07,25.81,,
1983-04-08,25.97,,
1983-04-11,26.66,,
1983-04-12,26.75,,
1983-04-13,27.19,,
1983-04-14,27.38,,
1983-04-15,27.53,,
1983-04-18,28.16,,
1983-04-19,27.88,,
1983-04-20,28.78,,
1983-04-21,28.75,,
1983-04-22,29.31,,
1983-04-25,28.63,,
1983-04-26,29.28,,
1983-04-27,29.0,,
1983-04-28,29.31,,
1983-04-29,29.25,,
1983-05-02,28.75,,
1983-05-03,28.88,,
1983-05-04,29.13,,
1983-05-05,28.94,,
1983-05-06,29.41,,
1983-05-09,29.38,,
1983-05-10,29.22,,
1983-05-11,28.88,,
1983-05-12,28.88,,
1983-05-13,29.13,,
1983-05-16,28.81,,
1983-05-17,28.5,,
1983-05-18,28.5,,
1983-05-19,27.81,,
1983-05-20,27.69,,
1983-05-23,28.13,,
1983-05-24,28.66,,
1983-05-25,28.91,,
1983-05-26,28.59,,
1983-05-27,28.25,,
1983-05-31,27.81,,
1983-06-01,27.97,,
1983-06-02,28.38,,
1983-06-03,28.5,,
1983-06-06,28.94,,
1983-06-07,28.28,,
1983-06-08,28.34,,
1983-06-09,28.44,,
1983-06-10,28.56,,
1983-06-13,29.31,,
1983-06-14,29.5,,
1983-06-15,30.25,,
1983-06-16,30.44,,
1983-06-17,30.28,,
1983-06-20,30.5,,
1983-06-21,30.78,,
1983-06-22,30.88,,
1983-06-23,30.81,,
1983-06-24,30.75,,
1983-06-27,30.22,,
1983-06-28,29.5,,
1983-06-29,30.0,,
1983-06-30,30.06,,
1983-07-01,30.25,,
1983-07-05,29.81,,
1983-07-06,30.41,,
1983-07-07,29.94,,
1983-07-08,30.38,,
1983-07-11,30.81,,
1983-07-12,30.22,,
1983-07-13,30.31,,
1983-07-14,30.5,,
1983-07-15,30.03,,
1983-07-18,29.97,,
1983-07-19,30.22,,
1983-07-20,31.34,,
1983-07-21,31.38,,
1983-07-22,31.09,,
1983-07-25,31.47,,
1983-07-26,31.44,,
1983-07-27,30.84,,
1983-07-28,30.5,,
1983-07-29,30.09,,
1983-08-01,30.19,,
1983-08-02,30.13,,
1983-08-03,30.31,,
1983-08-04,29.88,,
1983-08-05,29.94,,
1983-08-08,29.75,,
1983-08-09,29.53,,
1983-08-10,29.53,,
1983-08-11,29.44,,
1983-08-12,29.63,,
1983-08-15,30.13,,
1983-08-16,30.41,,
1983-08-17,30.75,,
1983-08-18,30.41,,
1983-08-19,30.63,,
1983-08-22,30.31,,
1983-08-23,29.84,,
1983-08-24,29.13,,
1983-08-25,29.06,,
1983-08-26,29.47,,
1983-08-29,29.75,,
1983-08-30,29.34,,
1983-08-31,29.88,,
1983-09-01,29.66,,
1983-09-02,29.94,,
1983-09-06,30.47,,
1983-09-07,30.59,,
1983-09-08,30.56,,
1983-09-09,30.56,,
1983-09-12,30.38,,
1983-09-13,30.5,,
1983-09-14,30.72,,
1983-09-15,30.44,,
1983-09-16,30.78,,
1983-09-19,30.94,,
1983-09-20,30.97,,
1983-09-21,30.75,,
1983-09-22,31.16,,
1983-09-23,31.66,,
1983-09-26,32.16,,
1983-09-27,31.97,,
1983-09-28,32.19,,
1983-09-29,31.97,,
1983-09-30,31.72,,
1983-10-03,32.03,,
1983-10-04,32.47,,
1983-10-05,32.78,,
1983-10-06,33.03,,
1983-10-07,33.06,,
1983-10-10,33.56,,
1983-10-11,33.25,,
1983-10-12,33.16,,
1983-10-13,33.41,,
1983-10-14,32.94,,
1983-10-17,32.94,,
1983-10-18,32.19,,
1983-10-19,32.63,,
1983-10-20,32.44,,
1983-10-21,31.75,,
1983-10-24,32.06,,
1983-10-25,32.13,,
1983-10-26,32.0,,
1983-10-27,32.34,,
1983-10-28,32.0,,
1983-10-31,31.69,,
1983-11-01,31.69,,
1983-11-02,31.63,,
1983-11-03,30.97,,
1983-11-04,30.56,,
1983-11-07,30.53,,
1983-11-08,30.56,,
1983-11-09,30.91,,
1983-11-10,31.31,,
1983-11-11,31.72,,
1983-11-14,31.88,,
1983-11-15,31.13,,
1983-11-16,31.19,,
1983-11-17,30.84,,
1983-11-18,30.88,,
1983-11-21,31.31,,
1983-11-22,30.75,,
1983-11-23,30.22,,
1983-11-25,30.25,,
1983-11-28,29.81,,
1983-11-29,30.41,,
1983-11-30,29.34,,
1983-12-01,29.72,,
1983-12-02,29.47,,
1983-12-05,29.66,,
1983-12-06,29.41,,
1983-12-07,29.81,,
1983-12-08,29.75,,
1983-12-09,30.56,,
1983-12-12,31.0,,
1983-12-13,30.53,,
1983-12-14,30.22,,
1983-12-15,29.88,,
1983-12-16,30.22,,
1983-12-19,30.31,,
1983-12-20,30.44,,
1983-12-21,30.91,,
1983-12-22,30.72,,
1983-12-23,30.91,,
1983-12-27,31.16,,
1983-12-28,31.06,,
1983-12-29,30.78,,
1983-12-30,30.5,,
1984-01-03,30.44,,
1984-01-04,30.97,,
1984-01-05,31.06,,
1984-01-06,30.88,,
1984-01-09,30.81,,
1984-01-10,30.56,,
1984-01-11,30.56,,
1984-01-12,30.31,,
1984-01-13,29.75,,
1984-01-16,30.13,,
1984-01-17,30.25,,
1984-01-18,30.13,,
1984-01-19,29.72,,
1984-01-20,29.25,,
1984-01-23,29.03,,
1984-01-24,29.19,,
1984-01-25,28.84,,
1984-01-26,28.66,,
1984-01-27,28.72,,
1984-01-30,28.47,,
1984-01-31,28.53,,
1984-02-01,28.44,,
1984-02-02,28.59,,
1984-02-03,27.69,,
1984-02-06,27.19,,
1984-02-07,27.63,,
1984-02-08,26.94,,
1984-02-09,27.25,,
1984-02-10,27.47,,
1984-02-13,27.25,,
1984-02-14,27.72,,
1984-02-15,27.41,,
1984-02-16,27.41,,
1984-02-17,27.44,,
1984-02-21,27.34,,
1984-02-22,27.28,,
1984-02-23,27.31,,
1984-02-24,27.81,,
1984-02-27,28.22,,
1984-02-28,27.5,,
1984-02-29,27.56,,
1984-03-01,27.88,,
1984-03-02,28.0,,
1984-03-05,27.75,,
1984-03-06,27.31,,
1984-03-07,26.91,,
1984-03-08,27.13,,
1984-03-09,27.0,,
1984-03-12,27.56,,
1984-03-13,27.66,,
1984-03-14,27.75,,
1984-03-15,28.0,,
1984-03-16,28.44,,
1984-03-19,28.5,,
1984-03-20,28.69,,
1984-03-21,28.5,,
1984-03-22,28.19,,
1984-03-23,28.06,,
1984-03-26,28.06,,
1984-03-27,28.47,,
1984-03-28,28.84,,
1984-03-29,28.44,,
1984-03-30,28.47,,
1984-04-02,28.0,,
1984-04-03,28.0,,
1984-04-04,27.75,,
1984-04-05,27.19,,
1984-04-06,27.44,,
1984-04-09,27.41,,
1984-04-10,27.5,,
1984-04-11,27.22,,
1984-04-12,28.13,,
1984-04-13,27.81,,
1984-04-16,28.19,,
1984-04-17,28.06,,
1984-04-18,27.78,,
1984-04-19,27.69,,
1984-04-23,27.47,,
1984-04-24,27.69,,
1984-04-25,27.97,,
1984-04-26,28.31,,
1984-04-27,28.31,,
1984-04-30,28.44,,
1984-05-01,29.13,,
1984-05-02,29.06,,
1984-05-03,28.91,,
1984-05-04,28.19,,
1984-05-07,28.31,,
1984-05-08,28.56,,
1984-05-09,28.22,,
1984-05-10,28.09,,
1984-05-11,27.81,,
1984-05-14,28.06,,
1984-05-15,28.25,,
1984-05-16,27.97,,
1984-05-17,27.63,,
1984-05-18,27.34,,
1984-05-21,27.16,,
1984-05-22,26.97,,
1984-05-23,26.94,,
1984-05-24,26.69,,
1984-05-25,26.81,,
1984-05-29,26.66,,
1984-05-30,26.88,,
1984-05-31,26.94,,
1984-06-01,26.97,,
1984-06-04,27.06,,
1984-06-05,26.34,,
1984-06-06,26.44,,
1984-06-07,26.41,,
1984-06-08,26.44,,
1984-06-11,26.06,,
1984-06-12,26.13,,
1984-06-13,26.09,,
1984-06-14,25.19,,
1984-06-15,24.78,,
1984-06-18,25.44,,
1984-06-19,25.66,,
1984-06-20,25.53,,
1984-06-21,26.47,,
1984-06-22,26.31,,
1984-06-25,26.38,,
1984-06-26,26.03,,
1984-06-27,25.78,,
1984-06-28,26.28,,
1984-06-29,26.44,,
1984-07-02,26.44,,
1984-07-03,26.78,,
1984-07-05,26.56,,
1984-07-06,26.44,,
1984-07-09,26.81,,
1984-07-10,26.78,,
1984-07-11,26.31,,
1984-07-12,26.09,,
1984-07-13,26.31,,
1984-07-16,26.81,,
1984-07-17,27.03,,
1984-07-18,26.81,,
1984-07-19,26.69,,
1984-07-20,26.75,,
1984-07-23,26.53,,
1984-07-24,26.34,,
1984-07-25,26.78,,
1984-07-26,27.06,,
1984-07-27,27.25,,
1984-07-30,27.09,,
1984-07-31,27.66,,
1984-08-01,28.22,,
1984-08-02,28.72,,
1984-08-03,30.06,,
1984-08-06,30.44,,
1984-08-07,30.31,,
1984-08-08,29.63,,
1984-08-09,30.69,,
1984-08-10,30.28,,
1984-08-13,30.56,,
1984-08-14,30.31,,
1984-08-15,30.47,,
1984-08-16,30.78,,
1984-08-17,30.75,,
1984-08-20,30.81,,
1984-08-21,31.47,,
1984-08-22,31.0,,
1984-08-23,31.22,,
1984-08-24,31.38,,
1984-08-27,31.19,,
1984-08-28,31.34,,
1984-08-29,31.06,,
1984-08-30,30.91,,
1984-08-31,30.94,,
1984-09-04,30.63,,
1984-09-05,30.63,,
1984-09-06,30.84,,
1984-09-07,30.41,,
1984-09-10,30.69,,
1984-09-11,30.56,,
1984-09-12,30.63,,
1984-09-13,31.53,,
1984-09-14,31.69,,
1984-09-17,31.91,,
1984-09-18,31.66,,
1984-09-19,31.47,,
1984-09-20,31.5,,
1984-09-21,31.06,,
1984-09-24,30.94,,
1984-09-25,31.0,,
1984-09-26,31.16,,
1984-09-27,31.44,,
1984-09-28,31.06,,
1984-10-01,30.66,,
1984-10-02,30.44,,
1984-10-03,30.31,,
1984-10-04,30.47,,
1984-10-05,30.31,,
1984-10-08,30.25,,
1984-10-09,30.13,,
1984-10-10,30.41,,
1984-10-11,30.06,,
1984-10-12,30.47,,
1984-10-15,30.63,,
1984-10-16,30.31,,
1984-10-17,30.47,,
1984-10-18,31.5,,
1984-10-19,31.28,,
1984-10-22,31.44,,
1984-10-23,31.66,,
1984-10-24,31.69,,
1984-10-25,31.25,,
1984-10-26,31.03,,
1984-10-29,31.22,,
1984-10-30,31.69,,
1984-10-31,31.16,,
1984-11-01,31.5,,
1984-11-02,31.47,,
1984-11-05,31.69,,
1984-11-06,31.88,,
1984-11-07,31.44,,
1984-11-08,31.44,,
1984-11-09,30.81,,
1984-11-12,31.0,,
1984-11-13,30.69,,
1984-11-14,30.78,,
1984-11-15,30.69,,
1984-11-16,30.38,,
1984-11-19,30.0,,
1984-11-20,30.31,,
1984-11-21,30.25,,
1984-11-23,30.66,,
1984-11-26,30.66,,
1984-11-27,31.19,,
1984-11-28,30.78,,
1984-11-29,30.5,,
1984-11-30,30.44,,
1984-12-03,30.0,,
1984-12-04,30.06,,
1984-12-05,29.47,,
1984-12-06,29.63,,
1984-12-07,29.28,,
1984-12-10,29.47,,
1984-12-11,29.78,,
1984-12-12,29.69,,
1984-12-13,29.44,,
1984-12-14,29.69,,
1984-12-17,29.75,,
1984-12-18,30.78,,
1984-12-19,30.75,,
1984-12-20,30.59,,
1984-12-21,30.94,,
1984-12-24,31.06,,
1984-12-26,30.94,,
1984-12-27,30.78,,
1984-12-28,30.88,,
1984-12-31,30.78,,
1985-01-02,30.25,,
1985-01-03,30.0,,
1985-01-04,29.94,,
1985-01-07,30.09,,
1985-01-08,29.94,,
1985-01-09,30.09,,
1985-01-10,30.94,,
1985-01-11,30.69,,
1985-01-14,31.19,,
1985-01-15,31.16,,
1985-01-16,30.97,,
1985-01-17,30.91,,
1985-01-18,31.03,,
1985-01-21,32.06,,
1985-01-22,32.41,,
1985-01-23,33.13,,
1985-01-24,33.28,,
1985-01-25,33.31,,
1985-01-28,33.66,,
1985-01-29,34.25,,
1985-01-30,34.16,,
1985-01-31,34.09,,
1985-02-01,33.91,,
1985-02-04,34.41,,
1985-02-05,34.13,,
1985-02-06,33.84,,
1985-02-07,34.28,,
1985-02-08,34.31,,
1985-02-11,33.38,,
1985-02-12,32.94,,
1985-02-13,33.44,,
1985-02-14,33.0,,
1985-02-15,32.84,,
1985-02-19,32.97,,
1985-02-20,33.44,,
1985-02-21,33.44,,
1985-02-22,33.22,,
1985-02-25,33.47,,
1985-02-26,33.63,,
1985-02-27,33.28,,
1985-02-28,33.5,,
1985-03-01,33.97,,
1985-03-04,33.75,,
1985-03-05,33.75,,
1985-03-06,33.22,,
1985-03-07,32.53,,
1985-03-08,32.41,,
1985-03-11,32.88,,
1985-03-12,32.97,,
1985-03-13,32.5,,
1985-03-14,32.22,,
1985-03-15,32.16,,
1985-03-18,32.09,,
1985-03-19,32.63,,
1985-03-20,32.34,,
1985-03-21,32.19,,
1985-03-22,31.94,,
1985-03-25,31.13,,
1985-03-26,31.34,,
1985-03-27,31.59,,
1985-03-28,31.66,,
1985-03-29,31.75,,
1985-04-01,32.03,,
1985-04-02,31.94,,
1985-04-03,31.63,,
1985-04-04,31.75,,
1985-04-08,30.97,,
1985-04-09,31.16,,
1985-04-10,31.47,,
1985-04-11,31.75,,
1985-04-12,32.0,,
1985-04-15,32.31,,
1985-04-16,32.44,,
1985-04-17,32.41,,
1985-04-18,31.88,,
1985-04-19,31.91,,
1985-04-22,31.94,,
1985-04-23,32.25,,
1985-04-24,32.16,,
1985-04-25,32.22,,
1985-04-26,31.78,,
1985-04-29,31.56,,
1985-04-30,31.63,,
1985-05-01,31.41,,
1985-05-02,31.34,,
1985-05-03,31.25,,
1985-05-06,31.19,,
1985-05-07,31.44,,
1985-05-08,31.78,,
1985-05-09,31.97,,
1985-05-10,32.53,,
1985-05-13,32.56,,
1985-05-14,32.0,,
1985-05-15,32.13,,
1985-05-16,32.25,,
1985-05-17,32.69,,
1985-05-20,33.25,,
1985-05-21,33.25,,
1985-05-22,33.16,,
1985-05-23,32.84,,
1985-05-24,32.72,,
1985-05-28,32.59,,
1985-05-29,32.44,,
1985-05-30,32.0,,
1985-05-31,32.16,,
1985-06-03,32.28,,
1985-06-04,32.44,,
1985-06-05,32.13,,
1985-06-06,32.44,,
1985-06-07,31.84,,
1985-06-10,31.91,,
1985-06-11,31.5,,
1985-06-12,30.19,,
1985-06-13,29.66,,
1985-06-14,30.28,,
1985-06-17,30.03,,
1985-06-18,29.97,,
1985-06-19,29.84,,
1985-06-20,29.69,,
1985-06-21,29.84,,
1985-06-24,30.22,,
1985-06-25,30.5,,
1985-06-26,30.78,,
1985-06-27,31.0,,
1985-06-28,30.94,,
1985-07-01,31.22,,
1985-07-02,31.09,,
1985-07-03,30.94,,
1985-07-05,31.13,,
1985-07-08,30.88,,
1985-07-09,30.31,,
1985-07-10,30.75,,
1985-07-11,30.94,,
1985-07-12,31.06,,
1985-07-15,31.38,,
1985-07-16,32.13,,
1985-07-17,32.34,,
1985-07-18,32.19,,
1985-07-19,32.31,,
1985-07-22,32.47,,
1985-07-23,32.34,,
1985-07-24,32.28,,
1985-07-25,32.56,,
1985-07-26,33.0,,
1985-07-29,32.41,,
1985-07-30,32.63,,
1985-07-31,32.84,,
1985-08-01,33.13,,
1985-08-02,32.91,,
1985-08-05,32.81,,
1985-08-06,32.34,,
1985-08-07,32.31,,
1985-08-08,32.09,,
1985-08-09,31.84,,
1985-08-12,31.78,,
1985-08-13,31.66,,
1985-08-14,31.69,,
1985-08-15,31.59,,
1985-08-16,31.44,,
1985-08-19,31.47,,
1985-08-20,31.88,,
1985-08-21,32.09,,
1985-08-22,31.66,,
1985-08-23,31.72,,
1985-08-26,32.06,,
1985-08-27,32.06,,
1985-08-28,32.0,,
1985-08-29,31.88,,
1985-08-30,31.66,,
1985-09-03,31.78,,
1985-09-04,31.81,,
1985-09-05,32.09,,
1985-09-06,32.28,,
1985-09-09,32.34,,
1985-09-10,31.97,,
1985-09-11,31.81,,
1985-09-12,31.78,,
1985-09-13,31.88,,
1985-09-16,32.09,,
1985-09-17,31.69,,
1985-09-18,31.88,,
1985-09-19,32.0,,
1985-09-20,31.69,,
1985-09-23,32.03,,
1985-09-24,31.69,,
1985-09-25,31.0,,
1985-09-26,30.94,,
1985-09-30,30.97,,
1985-10-01,31.66,,
1985-10-02,31.09,,
1985-10-03,31.09,,
1985-10-04,30.88,,
1985-10-07,31.06,,
1985-10-08,31.09,,
1985-10-09,31.06,,
1985-10-10,31.09,,
1985-10-11,31.41,,
1985-10-14,32.0,,
1985-10-15,32.0,,
1985-10-16,32.34,,
1985-10-17,32.13,,
1985-10-18,31.91,,
1985-10-21,31.88,,
1985-10-22,32.28,,
1985-10-23,32.63,,
1985-10-24,32.16,,
1985-10-25,32.0,,
1985-10-28,32.34,,
1985-10-29,32.63,,
1985-10-30,32.78,,
1985-10-31,32.47,,
1985-11-01,32.72,,
1985-11-04,33.06,,
1985-11-05,33.34,,
1985-11-06,33.22,,
1985-11-07,33.03,,
1985-11-08,33.13,,
